model,horizon,feature_set,mode,feature,members,baseline_f1,knockout_f1,importance,is_thyroid,cache_key
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Age,Age,0.7584204149628957,0.6881988978763172,1.102036660191221,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,fe,fe,0.7584204149628957,0.7405753968253967,1.0240961530912243,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Vessels,Vessels,0.7584204149628957,0.7454987834549879,1.0173328673294717,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Angina,Angina,0.7584204149628957,0.74756864608076,1.0145160834914997,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Diabetes,Diabetes,0.7584204149628957,0.7481751121896727,1.0136937230419738,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Hypertension,Hypertension,0.7584204149628957,0.7487032419896108,1.012978670891637,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,AFib,AFib,0.7584204149628957,0.7522970540873355,1.0081395518462968,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Angiography,Angiography,0.7584204149628957,0.7526606712496169,1.0076525105313607,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Acute_MI,Acute_MI,0.7584204149628957,0.7540951283140205,1.0057357307937336,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Gender,Gender,0.7584204149628957,0.7544600938967136,1.0052492121163459,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Ischemia,Ischemia,0.7584204149628957,0.7548165623204186,1.0047744747828509,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Previous_CABG,Previous_CABG,0.7584204149628957,0.756260301221938,1.0028563098412908,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Smoke,Smoke,0.7584204149628957,0.7566181005096231,1.0023820662657406,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,thyroid_ord,thyroid_ord,0.7584204149628957,0.7566181005096231,1.0023820662657406,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Previous_PCI,Previous_PCI,0.7584204149628957,0.7587711338958958,0.9995377803433305,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Previous_MI,Previous_MI,0.7584204149628957,0.7591135608577468,0.9990869009189245,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,PostIsch_DCM,PostIsch_DCM,0.7584204149628957,0.7591135608577468,0.9990869009189245,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATE_ORD,single,Dyslipidemia,Dyslipidemia,0.7584204149628957,0.7605755297696293,0.9971664683882397,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,multi,cluster_6,"Age, fT3",0.748049728049728,0.7000642482310178,1.0685443942323352,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,multi,cluster_3,"Angina, Previous_CABG, Previous_PCI, Previous_MI, Angiography, Vessels, Ischemia, PostIsch_DCM, Dyslipidemia, AFib, fe",0.748049728049728,0.7089231127060074,1.055191620420403,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,multi,cluster_1,Diabetes,0.748049728049728,0.7289758814524137,1.026165264287361,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,multi,cluster_7,Acute_MI,0.748049728049728,0.7416982636255809,1.0085634074335024,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,multi,cluster_4,"TSH, fT4",0.748049728049728,0.7482950076886056,0.99967221532102,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,multi,cluster_5,"Gender, Smoke",0.748049728049728,0.7503269901767105,0.996964973729059,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,multi,cluster_2,Hypertension,0.748049728049728,0.7516193827660302,0.9952507149254646,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Age,Age,0.748049728049728,0.7021397770726547,1.0653857714321213,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Diabetes,Diabetes,0.748049728049728,0.7289758814524137,1.026165264287361,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,fe,fe,0.748049728049728,0.7342648459828517,1.0187737192408068,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Angiography,Angiography,0.748049728049728,0.7381478189658184,1.0134145340939742,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,AFib,AFib,0.748049728049728,0.7391521197007482,1.0120375875436602,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Acute_MI,Acute_MI,0.748049728049728,0.7416982636255809,1.0085634074335024,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Previous_MI,Previous_MI,0.748049728049728,0.7439860139860139,1.005462083946904,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Ischemia,Ischemia,0.748049728049728,0.7439860139860139,1.005462083946904,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Angina,Angina,0.748049728049728,0.7444863204913457,1.0047863976278713,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Dyslipidemia,Dyslipidemia,0.748049728049728,0.7447336053571778,1.0044527636039196,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,PostIsch_DCM,PostIsch_DCM,0.748049728049728,0.7449767801857585,1.0041248907961982,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Previous_CABG,Previous_CABG,0.748049728049728,0.7452548231104046,1.0037502674959669,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Vessels,Vessels,0.748049728049728,0.74721889305853,1.0011119030834423,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Previous_PCI,Previous_PCI,0.748049728049728,0.748049728049728,1.0,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Smoke,Smoke,0.748049728049728,0.7485420931819592,0.9993422345426987,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Gender,Gender,0.748049728049728,0.7503269901767105,0.996964973729059,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,TSH,TSH,0.748049728049728,0.7508105658272419,0.996322857051869,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,Hypertension,Hypertension,0.748049728049728,0.7516193827660302,0.9952507149254646,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,fT4,fT4,0.748049728049728,0.7572302995971802,0.9878761170117784,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT,single,fT3,fT3,0.748049728049728,0.7656344372615722,0.9770324996420758,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,multi,cluster_3,"Age, SCH, Low_T3",0.7446063220711108,0.7079622982135735,1.0517598521135976,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,multi,cluster_2,"Gender, Angina, Previous_CABG, Previous_PCI, Previous_MI, Angiography, Vessels, Ischemia, PostIsch_DCM, Smoke, Dyslipidemia, AFib, fe",0.7446063220711108,0.715655134918591,1.0404541038552222,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,multi,cluster_1,"Diabetes, Hypertension",0.7446063220711108,0.737844611528822,1.0091641389482786,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,multi,cluster_6,SCT,0.7446063220711108,0.7459285648190987,0.9982273868968825,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,multi,cluster_4,Acute_MI,0.7446063220711108,0.7463900862068966,0.9976101449245517,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,multi,cluster_5,Hypothyroid,0.7446063220711108,0.7463900862068966,0.9976101449245517,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,multi,cluster_7,Hyperthyroid,0.7446063220711108,0.7490720945139387,0.9940382608355932,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Age,Age,0.7446063220711108,0.7071423795674121,1.0529793484115841,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Diabetes,Diabetes,0.7446063220711108,0.7295877488998086,1.0205850128294365,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Hypertension,Hypertension,0.7446063220711108,0.739639330217768,1.0067154241944927,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Ischemia,Ischemia,0.7446063220711108,0.7410424015383847,1.0048093341559503,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,SCH,SCH,0.7446063220711108,0.7423645320197045,1.0030197968177537,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Previous_MI,Previous_MI,0.7446063220711108,0.7428237752781364,1.0023996900103351,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Vessels,Vessels,0.7446063220711108,0.7429554390563565,1.0022220484943902,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Previous_CABG,Previous_CABG,0.7446063220711108,0.7459285648190987,0.9982273868968825,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,SCT,SCT,0.7446063220711108,0.7459285648190987,0.9982273868968825,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Low_T3,Low_T3,0.7446063220711108,0.7459285648190987,0.9982273868968825,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Angina,Angina,0.7446063220711108,0.7463900862068966,0.9976101449245517,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Acute_MI,Acute_MI,0.7446063220711108,0.7463900862068966,0.9976101449245517,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Hypothyroid,Hypothyroid,0.7446063220711108,0.7463900862068966,0.9976101449245517,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Angiography,Angiography,0.7446063220711108,0.7481751121896727,0.9952300069055796,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Smoke,Smoke,0.7446063220711108,0.7481751121896727,0.9952300069055796,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,fe,fe,0.7446063220711108,0.7490008182275931,0.99413285533268,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Hyperthyroid,Hyperthyroid,0.7446063220711108,0.7490720945139387,0.9940382608355932,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Dyslipidemia,Dyslipidemia,0.7446063220711108,0.7498337513854052,0.9930285489221629,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Gender,Gender,0.7446063220711108,0.7504156403940887,0.9922585324581893,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,Previous_PCI,Previous_PCI,0.7446063220711108,0.7508605323006945,0.991670609972773,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,PostIsch_DCM,PostIsch_DCM,0.7446063220711108,0.7508605323006945,0.991670609972773,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_STATES,single,AFib,AFib,0.7446063220711108,0.7522043103946381,0.9898990364472372,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,multi,cluster_2,"Age, fT3, fT4, Low_T3, Hyperthyroid, fT3_fT4_ratio",0.7373767806928093,0.7048835539140248,1.0460972973455809,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,multi,cluster_6,"Angina, Previous_CABG, Previous_PCI, Previous_MI, Angiography, Vessels, Ischemia, PostIsch_DCM, Dyslipidemia, AFib, fe",0.7373767806928093,0.7071034096529847,1.0428132160396193,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,multi,cluster_4,"Diabetes, Hypertension",0.7373767806928093,0.7313563342783092,1.008231892078218,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,multi,cluster_3,Hypothyroid,0.7373767806928093,0.7356027306862605,1.0024116957870641,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,multi,cluster_7,Acute_MI,0.7373767806928093,0.7368808049535605,1.000673074581282,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,multi,cluster_5,"Gender, Smoke",0.7373767806928093,0.7414171379129199,0.9945504938940526,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,multi,cluster_1,"TSH, SCH, SCT",0.7373767806928093,0.7463900862068966,0.9879241355416545,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Age,Age,0.7373767806928093,0.7062290409121394,1.0441043032447952,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Angina,Angina,0.7373767806928093,0.7333364234726987,1.0055095548111161,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,PostIsch_DCM,PostIsch_DCM,0.7373767806928093,0.7356027306862605,1.0024116957870641,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Smoke,Smoke,0.7373767806928093,0.7356027306862605,1.0024116957870641,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Hypothyroid,Hypothyroid,0.7373767806928093,0.7356027306862605,1.0024116957870641,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Diabetes,Diabetes,0.7373767806928093,0.7360167153807327,1.001847872858938,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Previous_MI,Previous_MI,0.7373767806928093,0.7360875175747771,1.0017515079216124,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Acute_MI,Acute_MI,0.7373767806928093,0.7368808049535605,1.000673074581282,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,fe,fe,0.7373767806928093,0.7372271942220129,1.000202904168442,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Previous_CABG,Previous_CABG,0.7373767806928093,0.7373767806928093,1.0,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Hyperthyroid,Hyperthyroid,0.7373767806928093,0.7373767806928093,1.0,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Previous_PCI,Previous_PCI,0.7373767806928093,0.737862804972086,0.9993413080643154,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,fT3,fT3,0.7373767806928093,0.737862804972086,0.9993413080643154,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,SCH,SCH,0.7373767806928093,0.737862804972086,0.9993413080643154,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Dyslipidemia,Dyslipidemia,0.7373767806928093,0.7391521197007482,0.9975981412207034,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,AFib,AFib,0.7373767806928093,0.7391521197007482,0.9975981412207034,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Hypertension,Hypertension,0.7373767806928093,0.739639330217768,0.9969410097157861,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Low_T3,Low_T3,0.7373767806928093,0.739639330217768,0.9969410097157861,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Angiography,Angiography,0.7373767806928093,0.7414908902810506,0.9944515709603905,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,SCT,SCT,0.7373767806928093,0.7427068443907295,0.9928234622608162,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Gender,Gender,0.7373767806928093,0.7431962728836823,0.9921696429285192,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,TSH,TSH,0.7373767806928093,0.7446063220711108,0.9902907870051485,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Vessels,Vessels,0.7373767806928093,0.7447336053571778,0.9901215352557642,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,fT4,fT4,0.7373767806928093,0.7516193827660302,0.9810507786257363,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,fT3_fT4_ratio,fT3_fT4_ratio,0.7373767806928093,0.7556911961633085,0.9757646832946015,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_STATES_RATIO,single,Ischemia,Ischemia,0.7373767806928093,0.7571017874894928,0.9739466910227613,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,multi,cluster_3,"Age, fT3, fT4, fT3_fT4_ratio",0.7459285648190987,0.7024169440858754,1.061945573920984,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,multi,cluster_6,"Angina, Previous_CABG, Previous_PCI, Previous_MI, Angiography, Vessels, Ischemia, PostIsch_DCM, Dyslipidemia, AFib, fe",0.7459285648190987,0.7105700055340343,1.049760838495414,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,multi,cluster_4,TSH,0.7459285648190987,0.7388053967668573,1.009641467270561,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,multi,cluster_1,Diabetes,0.7459285648190987,0.7418841851283176,1.005451497379044,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,multi,cluster_7,Acute_MI,0.7459285648190987,0.7449767801857585,1.0012776030859685,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,multi,cluster_2,Hypertension,0.7459285648190987,0.7459285648190987,1.0,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,multi,cluster_5,"Gender, Smoke",0.7459285648190987,0.7517491288122904,0.9922573053029171,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Age,Age,0.7459285648190987,0.7035707538258076,1.0602040530578651,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,fe,fe,0.7459285648190987,0.730188359738352,1.021556362643725,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,TSH,TSH,0.7459285648190987,0.7388053967668573,1.009641467270561,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Vessels,Vessels,0.7459285648190987,0.7406493430428925,1.007127828878531,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,fT3_fT4_ratio,fT3_fT4_ratio,0.7459285648190987,0.7409287925696595,1.0067479794274148,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Diabetes,Diabetes,0.7459285648190987,0.7418841851283176,1.005451497379044,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Gender,Gender,0.7459285648190987,0.7436759297492754,1.0030290546993808,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Previous_PCI,Previous_PCI,0.7459285648190987,0.7436759297492754,1.0030290546993808,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Dyslipidemia,Dyslipidemia,0.7459285648190987,0.7436759297492754,1.0030290546993808,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,fT4,fT4,0.7459285648190987,0.7439860139860139,1.0026110045035355,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Previous_MI,Previous_MI,0.7459285648190987,0.7441459139847075,1.0023955662470088,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Angiography,Angiography,0.7459285648190987,0.7446063220711108,1.0017757608400506,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Ischemia,Ischemia,0.7459285648190987,0.7446063220711108,1.0017757608400506,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Acute_MI,Acute_MI,0.7459285648190987,0.7449767801857585,1.0012776030859685,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Hypertension,Hypertension,0.7459285648190987,0.7459285648190987,1.0,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,fT3,fT3,0.7459285648190987,0.7468421537894154,0.9987767308450907,True,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,AFib,AFib,0.7459285648190987,0.7472404260666163,0.9982443920299882,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Previous_CABG,Previous_CABG,0.7459285648190987,0.7477125292807829,0.9976141038275764,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,PostIsch_DCM,PostIsch_DCM,0.7459285648190987,0.7477125292807829,0.9976141038275764,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Angina,Angina,0.7459285648190987,0.7530727554179566,0.9905132796964713,False,1d225cfbcbdb0d4d706d
ENSEMBLE,10,CV17_THY_CONT_RATIO,single,Smoke,Smoke,0.7459285648190987,0.7557857283437979,0.9869577273623573,False,1d225cfbcbdb0d4d706d
