model,horizon,feature_set,mode,feature,members,baseline_f1,knockout_f1,importance,is_thyroid,cache_key
ENS_STACK,7,CV17_THY_STATE_ORD,single,Previous_MI,Previous_MI,0.7633742083277186,0.7633742083277186,1.0,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Angiography,Angiography,0.7633742083277186,0.7633742083277186,1.0,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,thyroid_ord,thyroid_ord,0.7633742083277186,0.7643362384741694,0.998741352171956,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Acute_MI,Acute_MI,0.7633742083277186,0.7668539993817227,0.9954622508889441,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Smoke,Smoke,0.7633742083277186,0.7668539993817227,0.9954622508889441,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATE_ORD,single,Angina,Angina,0.7633742083277186,0.7674638844301765,0.9946711810347996,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,multi,cluster_3,"Angina, Previous_CABG, Previous_PCI, Previous_MI, Angiography, Vessels, Ischemia, PostIsch_DCM, Dyslipidemia, AFib, fe",0.7542358796721512,0.5899518438218129,1.2784702473104876,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,multi,cluster_6,"Age, fT3",0.7542358796721512,0.6717511589651562,1.122790589351664,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,multi,cluster_1,Diabetes,0.7542358796721512,0.7427377975237304,1.0154806745890073,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,multi,cluster_5,"Gender, Smoke",0.7542358796721512,0.7453432788896048,1.0119308794141062,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,multi,cluster_4,"TSH, fT4",0.7542358796721512,0.7490897747178793,1.0068698107062135,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,multi,cluster_7,Acute_MI,0.7542358796721512,0.7506144841576032,1.0048245745199178,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,multi,cluster_2,Hypertension,0.7542358796721512,0.7543460780102001,0.9998539154093045,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Age,Age,0.7542358796721512,0.6717511589651562,1.122790589351664,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,fe,fe,0.7542358796721512,0.698556781496768,1.0797059017250994,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Dyslipidemia,Dyslipidemia,0.7542358796721512,0.7279194202592489,1.0361529843557817,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Gender,Gender,0.7542358796721512,0.7401609583292843,1.0190160277767653,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,AFib,AFib,0.7542358796721512,0.7414536206665774,1.0172394586111568,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Ischemia,Ischemia,0.7542358796721512,0.7427156865317833,1.0155109059217036,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Diabetes,Diabetes,0.7542358796721512,0.7427377975237304,1.0154806745890073,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,TSH,TSH,0.7542358796721512,0.7440603478009324,1.013675680878967,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,PostIsch_DCM,PostIsch_DCM,0.7542358796721512,0.7440629640088543,1.013672116682824,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Angiography,Angiography,0.7542358796721512,0.7466528162511542,1.0101560769020743,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Previous_MI,Previous_MI,0.7542358796721512,0.7479173476328878,1.0084481688508244,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Vessels,Vessels,0.7542358796721512,0.7492311677615192,1.0066797967382812,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,fT3,fT3,0.7542358796721512,0.7492311677615192,1.0066797967382812,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,fT4,fT4,0.7542358796721512,0.750206910821436,1.0053704768545837,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Acute_MI,Acute_MI,0.7542358796721512,0.7506144841576032,1.0048245745199178,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Angina,Angina,0.7542358796721512,0.7532837428036409,1.001263981703583,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Hypertension,Hypertension,0.7542358796721512,0.7543460780102001,0.9998539154093045,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Previous_PCI,Previous_PCI,0.7542358796721512,0.7544481142126571,0.9997186890171667,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Previous_CABG,Previous_CABG,0.7542358796721512,0.759551931588293,0.9930010685312518,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT,single,Smoke,Smoke,0.7542358796721512,0.7619160084323965,0.989919979794037,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,multi,cluster_1,"Gender, Age, Angina, Previous_CABG, Previous_PCI, Previous_MI, Angiography, Vessels, Ischemia, PostIsch_DCM, Smoke, Hypertension, Dyslipidemia, AFib, fe",0.7577821332103565,0.44710327455919396,1.6948704613211916,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,multi,cluster_2,Diabetes,0.7577821332103565,0.7400502254607728,1.0239604112525516,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,multi,cluster_7,Hyperthyroid,0.7577821332103565,0.7508617020388747,1.0092166522179653,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,multi,cluster_4,Acute_MI,0.7577821332103565,0.7521345537355475,1.007508735567007,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,multi,cluster_5,SCT,0.7577821332103565,0.7577821332103565,1.0,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,multi,cluster_6,Hypothyroid,0.7577821332103565,0.7577821332103565,1.0,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,multi,cluster_3,"SCH, Low_T3",0.7577821332103565,0.765760920940687,0.989580575983782,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Age,Age,0.7577821332103565,0.6743285455338626,1.1237580527017792,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,fe,fe,0.7577821332103565,0.7033783783783785,1.0773463565334558,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Vessels,Vessels,0.7577821332103565,0.7325616813889735,1.0344277519041998,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Dyslipidemia,Dyslipidemia,0.7577821332103565,0.7363300702805822,1.0291337591599374,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Diabetes,Diabetes,0.7577821332103565,0.7400502254607728,1.0239604112525516,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Ischemia,Ischemia,0.7577821332103565,0.7410352276503822,1.0225993379735456,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Hypertension,Hypertension,0.7577821332103565,0.746936557085447,1.014520076734802,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,PostIsch_DCM,PostIsch_DCM,0.7577821332103565,0.747316898967513,1.0140037436023488,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Angina,Angina,0.7577821332103565,0.7488129398100704,1.0119778824903334,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Hyperthyroid,Hyperthyroid,0.7577821332103565,0.7508617020388747,1.0092166522179653,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Acute_MI,Acute_MI,0.7577821332103565,0.7521345537355475,1.007508735567007,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Previous_PCI,Previous_PCI,0.7577821332103565,0.7530790673052268,1.0062451156980885,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Previous_CABG,Previous_CABG,0.7577821332103565,0.7543496057117396,1.004550313903032,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Smoke,Smoke,0.7577821332103565,0.7543496057117396,1.004550313903032,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,AFib,AFib,0.7577821332103565,0.7548565046703669,1.0038757413122739,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Previous_MI,Previous_MI,0.7577821332103565,0.7565094136135334,1.0016823579111116,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Low_T3,Low_T3,0.7577821332103565,0.7570925553319919,1.0009108237473847,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,SCT,SCT,0.7577821332103565,0.7577821332103565,1.0,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Hypothyroid,Hypothyroid,0.7577821332103565,0.7577821332103565,1.0,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Gender,Gender,0.7577821332103565,0.7579888708123064,0.999727255095806,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,Angiography,Angiography,0.7577821332103565,0.7592721834496511,0.9980375282121824,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_STATES,single,SCH,SCH,0.7577821332103565,0.7605602429829108,0.9963472850465355,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES_RATIO,multi,cluster_5,"Gender, Angina, Previous_CABG, Previous_PCI, Previous_MI, Angiography, Vessels, Ischemia, PostIsch_DCM, Smoke, Dyslipidemia, AFib, fe",0.7491649085794656,0.5889361177847594,1.272064806277114,False,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES_RATIO,multi,cluster_2,"Age, fT3, fT4, Low_T3, Hyperthyroid, fT3_fT4_ratio",0.7491649085794656,0.6553875845931156,1.1430868179240377,True,9d0978a842ec6ce00a35
ENS_STACK,7,CV17_THY_CONT_STATES_RATIO,multi,cluster_6,Diabetes,0.7491649085794656,0.7388324912831592,1.0139847900819328,False,9d0978a842ec6ce00a35
