horizon,feature_set,model,scheme,f1_macro,roc_auc,precision_1,recall_1,precision_0,recall_0,brier,threshold,f1_macro_std,roc_auc_std,precision_1_std,recall_1_std,precision_0_std,recall_0_std,brier_std,threshold_std,cache_key
10,CV17_THY_CONT_STATES,XGBoost,B_60_20_20,0.7360875175747771,0.8312720292044309,0.6431924882629108,0.7135416666666666,0.8225806451612904,0.770392749244713,0.1688446282003672,0.5,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,ENSEMBLE,A_5fold_cv,0.7682830630092453,0.8553302574668148,0.7016872753113026,0.7286269430051814,0.8402926298020639,0.8153474320241691,0.1563969771405877,0.512,0.0186789413425203,0.0169909217516598,0.041238982798435,0.0889695596479634,0.0340659666194003,0.0496612045046992,0.0072548565497514,0.0414728827066554,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES,ENSEMBLE,B_60_20_20,0.7405843743871913,0.8537103474320241,0.6465116279069767,0.7239583333333334,0.827922077922078,0.770392749244713,0.159170246226914,0.52,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,LogisticRegression,A_5fold_cv,0.7694756596978278,0.8517803341596546,0.7332205781512011,0.6807912348877374,0.8222952552698739,0.8522731850224299,0.1564153568940665,0.604,0.021445324438472,0.0140036621864665,0.0454089629429469,0.0685573281515402,0.0245103764973471,0.0464386129673192,0.0082506927582328,0.0357770876399966,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,LogisticRegression,B_60_20_20,0.7597317080640715,0.8540722557905337,0.6636363636363637,0.7604166666666666,0.8481848184818482,0.7764350453172205,0.1631222053020025,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,RandomForest,A_5fold_cv,0.7631159071212332,0.8388600513741029,0.708670550987847,0.6954231433506044,0.8246219670356746,0.8299258445482011,0.1548464896009611,0.5,0.0137749360284496,0.0095065559681094,0.0453878367407343,0.043372079763056,0.013366930130045,0.0491314892928781,0.004505956512517,0.0469041575982342,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,RandomForest,B_60_20_20,0.7380860069141546,0.8388248992950654,0.7,0.6197916666666666,0.7932011331444759,0.8459214501510574,0.1576782026768642,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,AdaBoost,A_5fold_cv,0.7527139238678395,0.8368903185562401,0.6893192115085194,0.686064335060449,0.8175291058314395,0.8190149226403003,0.1927681740136322,0.524,0.0163198042342038,0.0123383637638002,0.0308273947833641,0.0187451863023437,0.0089434194750826,0.026522575523705,0.003860261230146,0.0089442719099991,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,AdaBoost,B_60_20_20,0.7496647454636798,0.8408940709969789,0.6898395721925134,0.671875,0.8125,0.824773413897281,0.1914480672343287,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,SVC,A_5fold_cv,0.7603023796931159,0.8438860075462291,0.7102193849458673,0.68290695164076,0.8204649678548062,0.8353126430467821,0.1577638556424053,0.588,0.0108652207998267,0.0110124827493599,0.030164917186708,0.0671455671736637,0.0249124219766113,0.0379744205946842,0.0076352921955862,0.0626099033699941,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,SVC,B_60_20_20,0.7736148518661023,0.8528606495468278,0.7386363636363636,0.6770833333333334,0.8213256484149856,0.8610271903323263,0.1575086565122451,0.6799999999999999,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,KNeighbors,A_5fold_cv,0.6962268723708874,0.7655662354678305,0.6006292570349048,0.6590133851468047,0.7900333237882853,0.7433562208184565,0.2008710431272573,0.42,0.0058853071494846,0.0092815625481661,0.0184793056123201,0.048204524540209,0.0158261192822142,0.0373180306105804,0.0061535437171586,0.0,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,KNeighbors,B_60_20_20,0.6648226177146561,0.7637131797583082,0.5314685314685315,0.7916666666666666,0.8312236286919831,0.595166163141994,0.2076481835564054,0.22,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,MLP,A_5fold_cv,0.7638735608413668,0.8474882890885436,0.691131425058517,0.7245088514680484,0.8349341122386015,0.8093252769385699,0.157897511740846,0.556,0.0197988258501324,0.0128218338030512,0.0397497062788766,0.0364286514306822,0.0153522460944559,0.0392547727660557,0.0080931242306097,0.0260768096208105,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,MLP,B_60_20_20,0.7568166915052161,0.8420506042296072,0.7049180327868853,0.671875,0.8147058823529412,0.8368580060422961,0.169523425595103,0.6799999999999999,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,GradientBoosting,A_5fold_cv,0.764218089967526,0.8462682621081911,0.6983725725698233,0.7110265544041451,0.8305710530831665,0.8202014098690835,0.1565227742593463,0.544,0.01400660103631,0.0091006570874134,0.0232030397950487,0.049281386251718,0.0212026825137638,0.0272610755993278,0.0065767038411311,0.0409878030638383,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,GradientBoosting,B_60_20_20,0.7437138219350097,0.8490134063444109,0.6454545454545455,0.7395833333333334,0.834983498349835,0.7643504531722054,0.1609797497849108,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,XGBoost,A_5fold_cv,0.7428997207053675,0.8316501459739293,0.7075475514922236,0.6371275906735752,0.8014667212117113,0.8425798773230797,0.1631972632110843,0.5760000000000001,0.0183253308066363,0.0118078212022571,0.0388157318458449,0.0870299856229163,0.0272137982030433,0.0432813844154112,0.0078528524889305,0.0712741187248218,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,XGBoost,B_60_20_20,0.7572302995971802,0.8413897280966768,0.6927083333333334,0.6927083333333334,0.8217522658610272,0.8217522658610272,0.1658589871851834,0.56,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,ENSEMBLE,A_5fold_cv,0.7626423475463275,0.8545070743773696,0.7099552239663118,0.6974147236614853,0.826749641244748,0.8286771033598829,0.1562696156308448,0.532,0.0137320412208666,0.0107840236696732,0.0482427142202778,0.0779016406037277,0.0265491681746052,0.0573387482481548,0.0055709251782812,0.0363318042491699,85033eaf7973736b5b9a
10,CV17_THY_ABNORMAL_BIN,ENSEMBLE,B_60_20_20,0.7633912414042707,0.852671827794562,0.65,0.8125,0.872791519434629,0.7462235649546828,0.1583889346381559,0.48,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,LogisticRegression,A_5fold_cv,0.7634456972050491,0.8519053290801348,0.7142679685389198,0.6963892487046632,0.8260481317978388,0.830465989197107,0.1561954609713346,0.584,0.0267597633466964,0.0138271829712863,0.0636217102076994,0.0723576456135733,0.0233871343257074,0.0704556958864551,0.0075863522819459,0.0606630035524124,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,LogisticRegression,B_60_20_20,0.7691463269528236,0.852184038267875,0.6774193548387096,0.765625,0.8529411764705882,0.7885196374622356,0.1638458417092928,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,RandomForest,A_5fold_cv,0.7465777526802946,0.8391249835261496,0.6971733802873747,0.6703259930915372,0.8141706588740922,0.8232005859196192,0.1552398564134121,0.508,0.0207634004120969,0.0076415719820127,0.0531176751113808,0.0990014977647904,0.0337017934956569,0.0706508330965752,0.0043679010524212,0.0609918027279076,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,RandomForest,B_60_20_20,0.7606941128067888,0.837463809164149,0.6697674418604651,0.75,0.8441558441558441,0.7854984894259819,0.1581847036328871,0.4599999999999999,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,AdaBoost,A_5fold_cv,0.7492390362976031,0.8369008754087531,0.6704676292691776,0.7162079015544041,0.8281808888276444,0.791141627757942,0.1929659899340074,0.516,0.026435676788127,0.0119688745630446,0.0489231237337379,0.056769714146781,0.024359826167347,0.0555293360800446,0.0036048333211625,0.0167332005306815,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,AdaBoost,B_60_20_20,0.7365624267032718,0.8351350075528701,0.641860465116279,0.71875,0.8246753246753247,0.7673716012084593,0.1895992371526124,0.52,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,SVC,A_5fold_cv,0.7565781833242115,0.8434465086613911,0.6894111487761192,0.7016353626943005,0.8246919715820902,0.814159113796576,0.1583674390130905,0.552,0.0137617118846154,0.0089940367007496,0.0316161805993978,0.0409036761773541,0.0154861912358959,0.0352348316750019,0.0073047783965985,0.0540370243444251,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,SVC,B_60_20_20,0.7477182934672751,0.8499024420946626,0.65,0.7447916666666666,0.8382838283828383,0.7673716012084593,0.1598103885191751,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,KNeighbors,A_5fold_cv,0.695135631071347,0.7706764426122203,0.5994777240165472,0.6590079879101901,0.7896908418723549,0.7415490249931338,0.1991989626601613,0.42,0.0084941221496286,0.0155845527286445,0.0243728268319997,0.0507119043240447,0.0162712502793099,0.0424985363120424,0.0098586613171602,0.0,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,KNeighbors,B_60_20_20,0.6676413219558246,0.7734925730110775,0.5322033898305085,0.8177083333333334,0.8464912280701754,0.5830815709969789,0.2007648183556405,0.22,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,MLP,A_5fold_cv,0.7665249155287588,0.8497566294944656,0.7152566953292074,0.6964863989637305,0.8266404301605892,0.8353639110134579,0.1597326233708897,0.5760000000000001,0.0095369916347273,0.0124330342576666,0.0391633493704882,0.0613455300885154,0.0219379301450039,0.0424506419428279,0.010434794868709,0.0384707681233426,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,MLP,B_60_20_20,0.7613472392940683,0.8554412134944613,0.7579617834394905,0.6197916666666666,0.8005464480874317,0.8851963746223565,0.1653162731085269,0.76,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,GradientBoosting,A_5fold_cv,0.7585438927502182,0.8468014997963449,0.6792478395343086,0.7421901986183074,0.8428272043975611,0.7887594983063261,0.1558354658368225,0.52,0.0196379989330038,0.0092233146147956,0.0539912573169887,0.0777061825435014,0.0291514390425786,0.0736960832938042,0.0073808092488137,0.0707106781186547,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,GradientBoosting,B_60_20_20,0.7407164561010715,0.8460394637462235,0.6910112359550562,0.640625,0.8,0.8338368580060423,0.1637585831851778,0.64,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,XGBoost,A_5fold_cv,0.7447520531801073,0.8296798902076666,0.6913842287048583,0.6651608376511227,0.8104785309754969,0.8231932619243798,0.1638901480716408,0.54,0.0152745946207784,0.0114637339244217,0.039152804060663,0.0807448343174035,0.0275030436916501,0.0472223483509043,0.0080909575561283,0.0565685424949237,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,XGBoost,B_60_20_20,0.7395591943003454,0.8278496349446123,0.6666666666666666,0.6770833333333334,0.8109756097560976,0.8036253776435045,0.1729637976599901,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,ENSEMBLE,A_5fold_cv,0.7730414905501718,0.8545299327590195,0.721021288486276,0.7057696459412781,0.8312802793274289,0.8389746406664838,0.1561327312458008,0.532,0.0135061448190217,0.009736038822048,0.0320912243841958,0.0515542052515525,0.0187770736134409,0.0355004153460191,0.0054216397891304,0.0109544511501033,85033eaf7973736b5b9a
10,CV17_THY_STATE_ORD,ENSEMBLE,B_60_20_20,0.7584204149628957,0.8506105236656595,0.6495726495726496,0.7916666666666666,0.8615916955017301,0.7522658610271903,0.1587738399026118,0.48,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,LogisticRegression,A_5fold_cv,0.768725512699755,0.8513758366482633,0.7281368073384608,0.6839324265975819,0.8223781183693835,0.848036253776435,0.1562309503800747,0.596,0.0248389773649156,0.0148101822463192,0.0492167415018344,0.0526387702947117,0.0196723283316454,0.0491093674408193,0.0084386444678554,0.0384707681233426,85033eaf7973736b5b9a
10,CV17_THY_CONT,LogisticRegression,B_60_20_20,0.7539014952653172,0.849839501510574,0.6748768472906403,0.7135416666666666,0.828125,0.8006042296072508,0.1642977749624589,0.62,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,RandomForest,A_5fold_cv,0.750688152430007,0.8466413459780167,0.705553819134218,0.6702882124352331,0.8149567013284258,0.8298800695779548,0.1519687518955627,0.508,0.0226239066464572,0.0202529637002562,0.0572179069892538,0.0952518865108659,0.0331423403246595,0.0682992650920194,0.009719168495959,0.0672309452558864,85033eaf7973736b5b9a
10,CV17_THY_CONT,RandomForest,B_60_20_20,0.7490247678018576,0.8442220543806647,0.6634615384615384,0.71875,0.8285714285714286,0.7885196374622356,0.1547428298279158,0.48,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,AdaBoost,A_5fold_cv,0.7489855262753939,0.8385591057988033,0.6943551139191152,0.6778281519861831,0.8155293648336921,0.820219719857182,0.1931067184939204,0.524,0.0125587539917751,0.0143068118749923,0.0574886063137916,0.0705757325964792,0.0245661353797391,0.0588464130378956,0.0035311508075927,0.0219089023002066,85033eaf7973736b5b9a
10,CV17_THY_CONT,AdaBoost,B_60_20_20,0.753802518265933,0.8393362915407856,0.6951871657754011,0.6770833333333334,0.8154761904761905,0.8277945619335347,0.1931981095576861,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,SVC,A_5fold_cv,0.7593364766757773,0.8428713344743871,0.6915035972214565,0.710994170984456,0.8287897112680754,0.8117421953675731,0.158918042626731,0.548,0.0210572187087772,0.0110001571213857,0.0488828066548699,0.0412131835800711,0.0151714088505418,0.0494478804316958,0.0083796882033538,0.0540370243444251,85033eaf7973736b5b9a
10,CV17_THY_CONT,SVC,B_60_20_20,0.7593189139438564,0.8509252265861027,0.6651376146788991,0.7552083333333334,0.8459016393442623,0.7794561933534743,0.158310140806699,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,KNeighbors,A_5fold_cv,0.7011002244371449,0.7633840924833468,0.6075248583850833,0.661064335060449,0.7922262634524212,0.7500027464982149,0.2022909386606887,0.42,0.0105516471225714,0.0128271043140891,0.0215352511909223,0.0411177721697561,0.0135479738606226,0.0341450212232077,0.0098143665515518,0.0,85033eaf7973736b5b9a
10,CV17_THY_CONT,KNeighbors,B_60_20_20,0.6894311341222497,0.7743029330312186,0.5951219512195122,0.6354166666666666,0.779874213836478,0.7492447129909365,0.2016826003824092,0.42,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,MLP,A_5fold_cv,0.7653680194782582,0.8494774306864965,0.7266768373314793,0.6766947322970639,0.8206119689526556,0.8492813329671336,0.155976523562253,0.584,0.0229152847613544,0.0171215856002407,0.0335814070913376,0.0854738957681784,0.0322964057784386,0.0398885654200135,0.0092853142905601,0.0638748776906852,85033eaf7973736b5b9a
10,CV17_THY_CONT,MLP,B_60_20_20,0.7244965836515133,0.8073703423967773,0.627906976744186,0.703125,0.814935064935065,0.7583081570996979,0.204842453158568,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,GradientBoosting,A_5fold_cv,0.7575169067992362,0.8509100696554321,0.6841010843545198,0.7202882124352331,0.8339899009080364,0.8032188959077178,0.1544074480553648,0.528,0.0178621094244726,0.0173480798047808,0.0320474507397388,0.0863304404056645,0.0346216207188369,0.0456334999643011,0.0102399050427413,0.0576194411635517,85033eaf7973736b5b9a
10,CV17_THY_CONT,GradientBoosting,B_60_20_20,0.7387921141624061,0.8477467270896274,0.6355555555555555,0.7447916666666666,0.8355704697986577,0.7522658610271903,0.1609932230175426,0.52,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,XGBoost,A_5fold_cv,0.7414737678479353,0.8344473644270295,0.7039268169698484,0.6350550518134714,0.7987967862632979,0.8401684518905063,0.1620920803249771,0.56,0.022977082694866,0.0157031386450344,0.0537990291350216,0.055134963366198,0.0171027550567084,0.052511383385218,0.0108533013246811,0.0616441400296897,85033eaf7973736b5b9a
10,CV17_THY_CONT,XGBoost,B_60_20_20,0.7320788224445887,0.8357880161127895,0.6233766233766234,0.75,0.8356164383561644,0.7371601208459214,0.1657452841193634,0.44,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT,ENSEMBLE,A_5fold_cv,0.7716317238789578,0.8566248843569296,0.7112467574900195,0.7172225820379966,0.8351227557847537,0.8281113247276389,0.1562006697810735,0.524,0.0225064998800125,0.0162134999844198,0.0428626871365277,0.0568016128031437,0.0243672948194456,0.0413863019702065,0.0071564521886619,0.0296647939483826,85033eaf7973736b5b9a
10,CV17_THY_CONT,ENSEMBLE,B_60_20_20,0.748049728049728,0.8529078549848942,0.6666666666666666,0.7083333333333334,0.8244514106583072,0.7945619335347432,0.1590452486875661,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,LogisticRegression,A_5fold_cv,0.7721281537348372,0.8513072615527248,0.7351548015506071,0.6787564766839378,0.8215590828251796,0.8577405474686441,0.1563483982434221,0.604,0.0193919010227356,0.0141833010667381,0.0110969211219469,0.049882275028989,0.0212171349585279,0.0097089801766463,0.0081403654320141,0.0260768096208105,85033eaf7973736b5b9a
10,CV17_THY_STATES,LogisticRegression,B_60_20_20,0.7633302653781255,0.8522627139979859,0.6697247706422018,0.7604166666666666,0.8491803278688524,0.7824773413897281,0.163379876616874,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,RandomForest,A_5fold_cv,0.758842574552439,0.841953311368463,0.710326528816403,0.6859455958549223,0.8218647144524616,0.8310940217888858,0.1534500999978022,0.508,0.0153547896908509,0.0095697689561976,0.0517084082297318,0.0813708436029714,0.0270397538735919,0.0604311360671838,0.0052151322676576,0.0414728827066554,85033eaf7973736b5b9a
10,CV17_THY_STATES,RandomForest,B_60_20_20,0.7530727554179566,0.8423731747230614,0.6682692307692307,0.7239583333333334,0.8317460317460318,0.7915407854984894,0.155493499043977,0.48,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,AdaBoost,A_5fold_cv,0.7553047717731172,0.8368728716170597,0.6936244906676243,0.6871060017271156,0.8187210035207466,0.822640300283805,0.1935962417528048,0.524,0.014564629869901,0.0122470936214144,0.0260930488648432,0.0203666280894531,0.0095201251731862,0.0221984574893982,0.0039204594373269,0.0089442719099991,85033eaf7973736b5b9a
10,CV17_THY_STATES,AdaBoost,B_60_20_20,0.7365624267032718,0.8351350075528701,0.641860465116279,0.71875,0.8246753246753247,0.7673716012084593,0.1895992371526124,0.52,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,SVC,A_5fold_cv,0.7502250079330146,0.8440310582679004,0.6833082281294983,0.6943113126079447,0.820982803073995,0.809290487961183,0.1573519103687683,0.5559999999999999,0.0096612684347357,0.0137995929384119,0.0387167626071675,0.0567991575265585,0.0209616389871983,0.0468900927252437,0.0077380947843549,0.0536656314599949,85033eaf7973736b5b9a
10,CV17_THY_STATES,SVC,B_60_20_20,0.7514018239824691,0.8455280715005036,0.7151162790697675,0.640625,0.8034188034188035,0.851963746223565,0.1623650750753571,0.6799999999999999,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,KNeighbors,A_5fold_cv,0.6974984044386956,0.7608867248653117,0.6084008128631349,0.6434099740932643,0.7851127440920118,0.757264487778083,0.2015284645758701,0.42,0.006973698261644,0.0081791048282892,0.023179991867883,0.0316987292573728,0.0074301012316718,0.034325750730385,0.0070909015251786,0.0,85033eaf7973736b5b9a
10,CV17_THY_STATES,KNeighbors,B_60_20_20,0.6652467555398605,0.7594410876132931,0.5310344827586206,0.8020833333333334,0.8369098712446352,0.5891238670694864,0.2076481835564053,0.22,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,MLP,A_5fold_cv,0.749868939320022,0.8414494897316226,0.6987730998972121,0.6766731433506045,0.816440804684819,0.823277487869633,0.1594502900704862,0.56,0.016027122744922,0.0093785648530523,0.0531023529255723,0.0849992080945413,0.0285741143612424,0.0693341356101634,0.007388679626258,0.0848528137423856,85033eaf7973736b5b9a
10,CV17_THY_STATES,MLP,B_60_20_20,0.7246108058608058,0.8071028449144008,0.6205357142857143,0.7239583333333334,0.822742474916388,0.743202416918429,0.1820240031075325,0.52,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,GradientBoosting,A_5fold_cv,0.7615965957299802,0.8473744865040527,0.7043770176153514,0.7046146373056995,0.8308715110864275,0.8225707223290304,0.1558480833807274,0.56,0.0184252927790792,0.0091938170223028,0.0408731638301099,0.1045287226727266,0.0403229918370638,0.0578941634273615,0.0068192571976453,0.08,85033eaf7973736b5b9a
10,CV17_THY_STATES,GradientBoosting,B_60_20_20,0.7445665445665446,0.844961606243706,0.6428571428571429,0.75,0.8394648829431438,0.7583081570996979,0.1636583888462764,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,XGBoost,A_5fold_cv,0.7402019445862882,0.8314990767627275,0.7081113449259154,0.6318922711571676,0.7991795416886083,0.8419463517348713,0.163334136614002,0.5640000000000001,0.01373961513223,0.0081075577355004,0.0546588075649766,0.0859939115894787,0.0261408196114261,0.0575580309297986,0.0061720050523306,0.0887693640846886,85033eaf7973736b5b9a
10,CV17_THY_STATES,XGBoost,B_60_20_20,0.7546904315196998,0.8348753776435044,0.6818181818181818,0.703125,0.8246153846153846,0.8096676737160121,0.1689049390703827,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_STATES,ENSEMBLE,A_5fold_cv,0.7678114159279457,0.8554164590882449,0.7182947482544493,0.6974848877374783,0.8271729752373851,0.8365650462327199,0.1558706163923376,0.536,0.0175939862217915,0.0113236825238064,0.0490963902341341,0.0584909347989512,0.0204811265576649,0.0514321858042978,0.0058376529894522,0.0260768096208106,85033eaf7973736b5b9a
10,CV17_THY_STATES,ENSEMBLE,B_60_20_20,0.7446063220711108,0.8527347683786505,0.6511627906976745,0.7291666666666666,0.8311688311688312,0.7734138972809668,0.1581432387986526,0.52,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,LogisticRegression,A_5fold_cv,0.7642123197128642,0.8502050796243352,0.718312826410463,0.6839216321243524,0.8214627043835548,0.8407800054929965,0.1566532554156894,0.592,0.0274511194150371,0.0149707618561497,0.0482637132018091,0.0636497134580496,0.0248277105414097,0.0486688553321033,0.0089726575306715,0.0414728827066554,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,LogisticRegression,B_60_20_20,0.7588972893232528,0.8507206696878147,0.6666666666666666,0.75,0.8436482084690554,0.7824773413897281,0.1635531313485211,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,RandomForest,A_5fold_cv,0.762614870375981,0.8469646735323588,0.688992890299096,0.7193113126079447,0.8327042601197597,0.8111343037627027,0.1518711181439235,0.484,0.0249932899779324,0.0201257458333637,0.0252548745009016,0.0465482222605695,0.0240664059672973,0.015581953709396,0.0096567152878905,0.0260768096208106,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,RandomForest,B_60_20_20,0.7358585858585859,0.8430891238670695,0.6519607843137255,0.6927083333333334,0.8150470219435737,0.7854984894259819,0.1549967495219885,0.48,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,AdaBoost,A_5fold_cv,0.7491919480032884,0.8386919342723607,0.6846725498910533,0.6881908462867012,0.8186462496381827,0.8123372699807746,0.1931394905364378,0.52,0.0134538601243832,0.0146347761531671,0.0390045950939026,0.0618726932859221,0.0242741811021106,0.0451031337412748,0.0034432307549952,0.0141421356237309,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,AdaBoost,B_60_20_20,0.7544483702571938,0.8402567975830816,0.7032967032967034,0.6666666666666666,0.8123167155425219,0.8368580060422961,0.1933529640562098,0.54,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,SVC,A_5fold_cv,0.7620181339037316,0.8449252917057415,0.7154805371160645,0.6786863126079447,0.8187109295511981,0.8407708504989472,0.1571110016215579,0.592,0.0199034331951471,0.016165984246641,0.0412866157899391,0.0513863575413404,0.0202197628979482,0.0363683228101123,0.0092081255866926,0.0268328157299974,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,SVC,B_60_20_20,0.7550254048904415,0.8487695115810675,0.7010869565217391,0.671875,0.8141592920353983,0.8338368580060423,0.1612564969382607,0.64,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,KNeighbors,A_5fold_cv,0.6948251680577215,0.760469285474258,0.6020635150893673,0.6465403713298791,0.7848013541840402,0.7500082394946443,0.2020037068782371,0.42,0.0107202814728551,0.0167071698562123,0.0221264888683999,0.024083519685664,0.0063583498296637,0.0304298049049438,0.010400915435852,0.0,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,KNeighbors,B_60_20_20,0.6963429498640766,0.7535246727089627,0.5953488372093023,0.6666666666666666,0.7922077922077922,0.7371601208459214,0.2116252390057361,0.42,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,MLP,A_5fold_cv,0.7676037044126987,0.8450675702104242,0.7244756498740808,0.685033462867012,0.8219829719379602,0.8450444017211389,0.1566943288264188,0.5920000000000001,0.0177673824361863,0.0124243384682777,0.0498208067538878,0.0350154881852383,0.0110397674508534,0.0447612818209566,0.0101764629163987,0.0501996015920445,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,MLP,B_60_20_20,0.7589142872637544,0.8452605740181268,0.6763285024154589,0.7291666666666666,0.8354430379746836,0.797583081570997,0.164430035754701,0.58,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,GradientBoosting,A_5fold_cv,0.7662197190053107,0.8522639480544216,0.6906499806194699,0.7400690846286702,0.8429948244862449,0.8026201592968965,0.1533763311536007,0.512,0.023973240567937,0.0169299464252372,0.0467710548459604,0.067326532804901,0.0270796632345734,0.0581685176036537,0.0107879515846854,0.0576194411635517,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,GradientBoosting,B_60_20_20,0.7551956562441491,0.8504846424974823,0.68,0.7083333333333334,0.826625386996904,0.8066465256797583,0.1592902465354836,0.56,,,,,,,,,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,XGBoost,A_5fold_cv,0.7514396470697662,0.8340399846341569,0.6955553750163012,0.6777256044905009,0.81449446344891,0.8232445298910556,0.162086124617441,0.504,0.021213824909478,0.0198195342394364,0.0527459950727963,0.0281615942322339,0.0066487867114116,0.0527110519172155,0.0121164685353395,0.0536656314599949,85033eaf7973736b5b9a
10,CV17_THY_CONT_STATES_RATIO,XGBoost,B_60_20_20,0.7490640100040424,0.8366062437059416,0.6371308016877637,0.7864583333333334,0.8566433566433567,0.7401812688821753,0.1635042172433588,0.38,,,,,,,,,85033eaf7973736b5b9a
