horizon,feature_set,model,sampler,status,replication_only,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free
7,CV17_THY_STATES,GradientBoosting,none,ok,False,878,169,0.19248291571753987,0.5,0.7259295227524972,0.8433913921599719,0.6269240938569804,0.10761083212375622,0.7087378640776699,0.4319526627218935,0.8761290322580645,0.9576868829337094
7,CV17_THY_STATES,GradientBoosting,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.7129840546697039,0.8332429206900291,0.6046597434357536,0.1505447013182439,0.46296296296296297,0.7396449704142012,0.9276315789473685,0.7954866008462623
7,CV17_THY_STATES,GradientBoosting,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.7156795680257836,0.8270002754108211,0.5833511097028906,0.13478085510143947,0.5,0.621301775147929,0.9041916167664671,0.8519040902679831
7,CV17_THY_STATES,GradientBoosting,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7287914539448281,0.8398360888325085,0.6094474160258807,0.11568818836626633,0.5796178343949044,0.5384615384615384,0.8918169209431346,0.9069111424541608
7,CV17_THY_STATES,GradientBoosting,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7287914539448281,0.8415386284541105,0.6036495622111425,0.1156468621850147,0.5796178343949044,0.5384615384615384,0.8918169209431346,0.9069111424541608
7,CV17_THY_STATES,GradientBoosting,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.726445663010967,0.8417806561454169,0.619187058283076,0.11703403636565132,0.5555555555555556,0.5621301775147929,0.8953323903818954,0.8928067700987306
7,CV17_THY_STATES,LogisticRegression,none,ok,False,878,169,0.19248291571753987,0.5,0.49421610616745915,0.8236369250799109,0.581888388696715,0.12717041638638998,1.0,0.047337278106508875,0.8149425287356322,1.0
7,CV17_THY_STATES,LogisticRegression,class_weight,ok,False,878,169,0.19248291571753987,0.5,0.6926549580541976,0.8270837332354094,0.5893303566580979,0.17835866062403305,0.4375,0.7041420118343196,0.9174917491749175,0.7842031029619182
7,CV17_THY_STATES,LogisticRegression,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.6893883850062295,0.8280518440006344,0.5969326505093349,0.17111265515837346,0.4316546762589928,0.7100591715976331,0.9183333333333333,0.7771509167842031
7,CV17_THY_STATES,LogisticRegression,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.6905575259731217,0.8165012810776073,0.5643207529735796,0.17509204930395406,0.4343065693430657,0.7041420118343196,0.9172185430463576,0.7813822284908322
7,CV17_THY_STATES,LogisticRegression,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6885817200079891,0.8306640739102493,0.594869336024419,0.16973197751548694,0.43223443223443225,0.6982248520710059,0.915702479338843,0.7813822284908322
7,CV17_THY_STATES,LogisticRegression,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6936661298980139,0.8319743617562865,0.5916287371305899,0.17147783511566142,0.4329896907216495,0.7455621301775148,0.9267461669505963,0.767277856135402
7,CV17_THY_STATES,LogisticRegression,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7000297088532383,0.8228941504410746,0.5945025393300268,0.15460652051176751,0.4669603524229075,0.6272189349112426,0.9032258064516129,0.8293370944992948
7,CV17_THY_STATES,MLP,none,ok,False,878,169,0.19248291571753987,0.5,0.6655870554707655,0.7924988107259996,0.5066705809274882,0.12432159155728152,0.6842105263157895,0.3076923076923077,0.8541147132169576,0.9661495063469676
7,CV17_THY_STATES,MLP,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.6943786448840867,0.8131546223116147,0.5701107123242518,0.15704578707227243,0.448,0.6627218934911243,0.9092356687898089,0.8053596614950634
7,CV17_THY_STATES,MLP,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.6807889915741346,0.7877083315946287,0.524859646123744,0.16257039174749172,0.42913385826771655,0.6449704142011834,0.9038461538461539,0.7954866008462623
7,CV17_THY_STATES,MLP,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6975132228852755,0.800193622153045,0.5406557992277027,0.1611102348712181,0.452,0.6686390532544378,0.910828025477707,0.8067700987306065
