horizon,rep,fold,n_train,n_valid,n_test,arm,probabilities,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free,elapsed_s
7,3,3,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.4699999999999999,0.7250380024771985,0.8507523722886638,0.6277942067339671,0.1490595676647402,0.4826254826254826,0.7396449704142012,0.9289176090468497,0.8110014104372355,120.0
7,3,4,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.3999999999999999,0.7425219941348973,0.8345114796237721,0.6261098233101258,0.1102297092767685,0.5962732919254659,0.5680473372781065,0.898186889818689,0.9083215796897038,120.9
7,3,4,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.3999999999999999,0.627181756094664,0.8345114796237721,0.6261098233101258,0.16426309439580328,0.3526448362720403,0.8284023668639053,0.9397089397089398,0.6375176304654443,120.9
7,3,4,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.3999999999999999,0.733810675697468,0.8367648408876573,0.6362426229115549,0.10927899535151864,0.5897435897435898,0.5443786982248521,0.8933518005540166,0.9097320169252469,120.9
7,3,4,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.3999999999999999,0.6207567823437177,0.8367648408876573,0.6362426229115549,0.1627406151143986,0.34663341645885287,0.8224852071005917,0.9371069182389937,0.6304654442877292,120.9
7,3,4,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.3499999999999999,0.7287601032994857,0.838242044382871,0.6366107181262588,0.10912639532470247,0.5434782608695652,0.591715976331361,0.9005763688760807,0.8815232722143864,120.9
7,3,4,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.3499999999999999,0.6015507005495883,0.838242044382871,0.6366107181262588,0.15442615857315778,0.33181818181818185,0.863905325443787,0.9474885844748858,0.5853314527503526,120.9
7,4,0,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.27999999999999997,0.6976326644326984,0.8335764587525151,0.568405083149084,0.11737140047590522,0.47572815533980584,0.5833333333333334,0.8958333333333334,0.847887323943662,161.5
7,4,0,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.27999999999999997,0.4794441311295244,0.8335764587525151,0.568405083149084,0.16151279785221997,0.2676518883415435,0.9702380952380952,0.9814126394052045,0.37183098591549296,161.5
7,4,0,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.27999999999999997,0.7033350995615146,0.8364185110663984,0.5702471223920086,0.1167318019017205,0.48095238095238096,0.6011904761904762,0.8997005988023952,0.8464788732394366,161.5
7,4,0,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.27999999999999997,0.46410683599480285,0.8364185110663984,0.5702471223920086,0.1605289076610723,0.26121794871794873,0.9702380952380952,0.9803149606299213,0.35070422535211265,161.5
7,4,0,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.37999999999999995,0.7161442168425409,0.8365191146881289,0.5690408322302392,0.11732844274030113,0.5576923076923077,0.5178571428571429,0.8878116343490304,0.9028169014084507,161.5
7,4,0,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.37999999999999995,0.6634307835665422,0.8365191146881289,0.5690408322302392,0.1540113304653477,0.38726790450928383,0.8690476190476191,0.9560878243512974,0.6746478873239437,161.5
7,4,1,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.38999999999999996,0.7272661181058128,0.84079476861167,0.6317911280629276,0.10825142130221163,0.5918367346938775,0.5178571428571429,0.8891928864569083,0.9154929577464789,162.3
7,4,1,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.38999999999999996,0.6260449650748146,0.84079476861167,0.6317911280629276,0.16096703739191306,0.35121951219512193,0.8571428571428571,0.9487179487179487,0.6253521126760564,162.3
7,4,1,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.38999999999999996,0.7440603478009324,0.8429242119382965,0.6343535282223322,0.1075042781000066,0.6293706293706294,0.5357142857142857,0.8938775510204081,0.9253521126760563,162.3
7,4,1,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.38999999999999996,0.623080906206158,0.8429242119382965,0.6343535282223322,0.1601436299115634,0.34814814814814815,0.8392857142857143,0.9429175475687104,0.6281690140845071,162.3
7,4,1,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.36999999999999994,0.7401462395543175,0.8434942991281018,0.6362662088616828,0.1071126498293055,0.6052631578947368,0.5476190476190477,0.8953168044077136,0.9154929577464789,162.3
7,4,1,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.36999999999999994,0.6204903969704614,0.8434942991281018,0.6362662088616828,0.15224391766691617,0.345679012345679,0.8333333333333334,0.9408033826638478,0.6267605633802817,162.3
7,4,2,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.7605907058770448,0.8556346550270821,0.6645316630261111,0.10338053198724975,0.5757575757575758,0.6745562130177515,0.9191176470588235,0.8815232722143864,162.0
7,4,2,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.5482821766923367,0.8556346550270821,0.6645316630261111,0.1596771844261629,0.29961832061068705,0.9289940828402367,0.9661016949152542,0.4823695345557123,162.0
7,4,2,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.7765395940358351,0.8597992004740403,0.6648539835208259,0.10273645386764202,0.5979899497487438,0.7041420118343196,0.9263622974963182,0.8871650211565585,162.0
7,4,2,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.5453860333983951,0.8597992004740403,0.6648539835208259,0.15808901834704162,0.29791271347248577,0.9289940828402367,0.9658119658119658,0.4781382228490832,162.0
7,4,2,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.3499999999999999,0.7800722136350584,0.8627118785521737,0.667457757789423,0.10174652207145729,0.6277777777777778,0.6686390532544378,0.9197707736389685,0.9055007052186178,162.0
7,4,2,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.3499999999999999,0.6118302081610067,0.8627118785521737,0.667457757789423,0.14946053366193154,0.3415730337078652,0.8994082840236687,0.9607390300230947,0.5867418899858956,162.0
7,4,3,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.3999999999999999,0.7161442168425409,0.8198479398436002,0.5759418972859478,0.11544059832705393,0.5612903225806452,0.514792899408284,0.8865836791147994,0.9040902679830748,161.2
7,4,3,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.3999999999999999,0.631433347721545,0.8198479398436002,0.5759418972859478,0.16614720240958275,0.35678391959798994,0.8402366863905325,0.94375,0.6389280677009873,161.2
7,4,3,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.3999999999999999,0.7172179665738161,0.8219677685881441,0.5874817613228209,0.11408855532644405,0.5695364238410596,0.5088757396449705,0.8858321870701513,0.9083215796897038,161.2
7,4,3,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.3999999999999999,0.6367985611510791,0.8219677685881441,0.5874817613228209,0.16433760858578997,0.36175710594315247,0.8284023668639053,0.9409368635437881,0.6516220028208745,161.2
7,4,3,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.42999999999999994,0.726923597025017,0.8231278323499218,0.5782758033733176,0.11436008201366173,0.6131386861313869,0.4970414201183432,0.8852901484480432,0.92524682651622,161.2
7,4,3,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.42999999999999994,0.6690507431352435,0.8231278323499218,0.5782758033733176,0.15824392009502336,0.39759036144578314,0.7810650887573964,0.9322344322344323,0.7179125528913963,161.2
7,4,4,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.37999999999999995,0.7200368941305376,0.8474808255648008,0.6073792392202692,0.11109870852336784,0.5632911392405063,0.5266272189349113,0.8888888888888888,0.9026798307475318,161.9
7,4,4,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.37999999999999995,0.6417945804617619,0.8474808255648008,0.6073792392202692,0.1582512821617975,0.3671497584541063,0.8994082840236687,0.9633620689655172,0.6304654442877292,161.9
7,4,4,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.37999999999999995,0.7325696564092843,0.8496340374391802,0.6130472554427638,0.1100815689788267,0.58125,0.5502958579881657,0.8941504178272981,0.9055007052186178,161.9
7,4,4,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.37999999999999995,0.6473728973728974,0.8496340374391802,0.6130472554427638,0.15639799076919675,0.37220843672456577,0.8875739644970414,0.96,0.6431593794076164,161.9
7,4,4,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.36999999999999994,0.7276601236981199,0.8499678687375336,0.61101924737663,0.10986723497047572,0.5588235294117647,0.5621301775147929,0.8954802259887006,0.8942172073342737,161.9
7,4,4,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.36999999999999994,0.6545717913410469,0.8499678687375336,0.61101924737663,0.1502898883353955,0.3791348600508906,0.8816568047337278,0.9587628865979382,0.6558533145275035,161.9
7,5,0,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.27999999999999997,0.7245079004067629,0.8338615023474178,0.6219832583175957,0.11016839233289896,0.5069767441860465,0.6488095238095238,0.9110105580693816,0.8507042253521127,161.1
7,5,0,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.27999999999999997,0.4590080547048706,0.8338615023474178,0.6219832583175957,0.16165497489625497,0.2564516129032258,0.9464285714285714,0.9651162790697675,0.35070422535211265,161.1
7,5,0,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.27999999999999997,0.715558839410043,0.8342219986586183,0.6255714249488993,0.10950076829538972,0.4930875576036866,0.6369047619047619,0.9077155824508321,0.8450704225352113,161.1
7,5,0,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.27999999999999997,0.4623336126398664,0.8342219986586183,0.6255714249488993,0.15937957544741702,0.25848142164781907,0.9523809523809523,0.9691119691119691,0.35352112676056335,161.1
7,5,0,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.26999999999999996,0.7255392310096905,0.8333920187793427,0.6205961129859652,0.10985704028422764,0.5069124423963134,0.6547619047619048,0.9122541603630863,0.8492957746478873,161.1
7,5,0,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.26999999999999996,0.4896558663981495,0.8333920187793427,0.6205961129859652,0.1534082584117182,0.26837606837606837,0.9345238095238095,0.962457337883959,0.3971830985915493,161.1
7,5,1,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.3499999999999999,0.7047119727478495,0.8135060362173039,0.5524635365182364,0.11963823002994793,0.5142857142857142,0.5357142857142857,0.8890469416785206,0.8802816901408451,161.2
7,5,1,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.3499999999999999,0.5885056692415414,0.8135060362173039,0.5524635365182364,0.16599960663902075,0.3217391304347826,0.8809523809523809,0.9521531100478469,0.5605633802816902,161.2
7,5,1,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.3499999999999999,0.7106784245049377,0.8118460764587525,0.5486938766440022,0.11972065055568337,0.5260115606936416,0.5416666666666666,0.8907801418439716,0.8845070422535212,161.2
7,5,1,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.3499999999999999,0.5924071542492595,0.8118460764587525,0.5486938766440022,0.1641390056640659,0.3236607142857143,0.8630952380952381,0.9465116279069767,0.5732394366197183,161.2
7,5,1,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.29,0.701109241126071,0.8109657947686116,0.5472329688699128,0.12048290475670366,0.47641509433962265,0.6011904761904762,0.8993993993993994,0.8436619718309859,161.2
7,5,1,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.29,0.5179599523734736,0.8109657947686116,0.5472329688699128,0.1601326233883618,0.28051001821493626,0.9166666666666666,0.9574468085106383,0.44366197183098594,161.2
7,5,2,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.743431810410039,0.8431243271212893,0.6546758947914261,0.10694633248918929,0.5813953488372093,0.591715976331361,0.9022662889518414,0.8984485190409027,161.6
7,5,2,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.5882775455154642,0.8431243271212893,0.6546758947914261,0.15899852494652641,0.32158590308370044,0.863905325443787,0.9457547169811321,0.5655853314527504,161.6
7,5,2,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.7409436325333895,0.8504018494253929,0.6727511016530551,0.10429605486001689,0.5747126436781609,0.591715976331361,0.9019886363636364,0.8956276445698167,161.6
7,5,2,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.5970548576803452,0.8504018494253929,0.6727511016530551,0.15636945642109948,0.3288888888888889,0.8757396449704142,0.9509345794392523,0.5740479548660085,161.6
7,5,2,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.744929958611907,0.8509359795027582,0.6764594858317505,0.10373428055235266,0.5602094240837696,0.6331360946745562,0.9097525473071325,0.8815232722143864,161.6
7,5,2,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.5843334480602949,0.8509359795027582,0.6764594858317505,0.14963059560036077,0.3197424892703863,0.8816568047337278,0.9514563106796117,0.5528913963328632,161.6
7,5,3,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.33999999999999997,0.7491346656217346,0.8663089107919314,0.6453641536210674,0.1048765682986305,0.5810055865921788,0.6153846153846154,0.9070100143061517,0.8942172073342737,160.0
7,5,3,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.33999999999999997,0.5781420584473603,0.8663089107919314,0.6453641536210674,0.15757982626796987,0.3192771084337349,0.9408284023668639,0.9736842105263158,0.5218617771509168,160.0
7,5,3,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.33999999999999997,0.7508891393131449,0.8695637659508768,0.6402968287514074,0.10473355663997408,0.5714285714285714,0.6390532544378699,0.9114658925979681,0.8857545839210155,160.0
7,5,3,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.33999999999999997,0.575733614479002,0.8695637659508768,0.6402968287514074,0.1567173237999102,0.31809145129224653,0.9467455621301775,0.976,0.5162200282087447,160.0
7,5,3,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.38999999999999996,0.7437905099865171,0.869547074385959,0.6448492783461067,0.10409909666239478,0.6,0.5680473372781065,0.8983286908077994,0.9097320169252469,160.0
7,5,3,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.38999999999999996,0.679093567251462,0.869547074385959,0.6448492783461067,0.14849361055538265,0.40431266846361186,0.8875739644970414,0.9625246548323472,0.688293370944993,160.0
7,5,4,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.26999999999999996,0.7270422399227613,0.8343529097570543,0.578719367495254,0.11311730623525221,0.5194174757281553,0.6331360946745562,0.9077380952380952,0.8603667136812412,161.7
7,5,4,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.26999999999999996,0.4926419153631835,0.8343529097570543,0.578719367495254,0.15566094841949737,0.272108843537415,0.9467455621301775,0.9689655172413794,0.39633286318758815,161.7
7,5,4,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.26999999999999996,0.7346924724602204,0.8370986721860108,0.5851266240910914,0.11214372537280372,0.5260663507109005,0.6568047337278107,0.9130434782608695,0.8589562764456982,161.7
7,5,4,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.26999999999999996,0.47279600253848797,0.8370986721860108,0.5851266240910914,0.15498527174403404,0.2639344262295082,0.9526627218934911,0.9701492537313433,0.36671368124118475,161.7
7,5,4,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.31999999999999995,0.7240440020953378,0.8395189490990729,0.5950639960511714,0.11180263915508619,0.5454545454545454,0.5680473372781065,0.896011396011396,0.8871650211565585,161.7
7,5,4,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.31999999999999995,0.5852831525498069,0.8395189490990729,0.5950639960511714,0.1486578466944944,0.3204301075268817,0.8816568047337278,0.9515738498789347,0.5543018335684062,161.7
7,6,0,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.38999999999999996,0.7283220922723685,0.8335429242119384,0.5804655474058686,0.11400080235568655,0.6071428571428571,0.5059523809523809,0.8875338753387534,0.9225352112676056,210.0
7,6,0,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.38999999999999996,0.6418521930156357,0.8335429242119384,0.5804655474058686,0.15986319918068612,0.3659147869674185,0.8690476190476191,0.954070981210856,0.643661971830986,210.0
7,6,0,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.38999999999999996,0.7158352358709248,0.834289067739772,0.5777287600264576,0.11445452372274785,0.5666666666666667,0.5059523809523809,0.885989010989011,0.9084507042253521,210.0
7,6,0,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.38999999999999996,0.6428244796151676,0.834289067739772,0.5777287600264576,0.1603625957400653,0.36683417085427134,0.8690476190476191,0.9541666666666667,0.6450704225352113,210.0
7,6,0,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.35999999999999993,0.7252354849072049,0.83336686787391,0.5843535249216275,0.11398479011602203,0.5491329479768786,0.5654761904761905,0.8964539007092198,0.8901408450704226,210.0
7,6,0,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.35999999999999993,0.6292751583391978,0.83336686787391,0.5843535249216275,0.15364518029114368,0.35436893203883496,0.8690476190476191,0.9527896995708155,0.6253521126760564,210.0
7,6,1,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.33999999999999997,0.7087191241668426,0.8260228034875923,0.5995034784964521,0.11527792125955014,0.5080213903743316,0.5654761904761905,0.894356005788712,0.8704225352112676,210.2
7,6,1,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.33999999999999997,0.5727780667460863,0.8260228034875923,0.5995034784964521,0.16213187323772632,0.310126582278481,0.875,0.948019801980198,0.5394366197183098,210.2
7,6,1,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.33999999999999997,0.7036956739609305,0.824538900067069,0.6052094714502643,0.11437147792770377,0.5083798882681564,0.5416666666666666,0.8898426323319027,0.8760563380281691,210.2
7,6,1,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.33999999999999997,0.5708867688457929,0.824538900067069,0.6052094714502643,0.16043220182075751,0.3088235294117647,0.875,0.9477611940298507,0.5366197183098591,210.2
7,6,1,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.43999999999999995,0.7068407460154136,0.825972501676727,0.5979526287643032,0.11499048133934796,0.5777777777777777,0.4642857142857143,0.8788694481830417,0.9197183098591549,210.2
7,6,1,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.43999999999999995,0.6888109480063764,0.825972501676727,0.5979526287643032,0.15339027781126008,0.4261168384879725,0.7380952380952381,0.9250425894378195,0.7647887323943662,210.2
7,6,2,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.38999999999999996,0.7375971309025702,0.8301800185276371,0.5901481631653154,0.11211644739351805,0.6013071895424836,0.5443786982248521,0.8937931034482759,0.9139633286318759,212.9
7,6,2,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.38999999999999996,0.6113596123380859,0.8301800185276371,0.5901481631653154,0.16352163874839784,0.33890214797136037,0.8402366863905325,0.9411764705882353,0.609308885754584,212.9
7,6,2,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.38999999999999996,0.7438585953923378,0.8332429206900293,0.5970554295301891,0.11075067285856631,0.6050955414012739,0.5621301775147929,0.897364771151179,0.9125528913963329,212.9
7,6,2,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.38999999999999996,0.6167757851788594,0.8332429206900293,0.5970554295301891,0.16155844977113437,0.34375,0.8461538461538461,0.9437229437229437,0.614950634696756,212.9
7,6,2,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.7448899669016398,0.8371988215755167,0.597572129645402,0.11007188687540134,0.593939393939394,0.5798816568047337,0.9004207573632539,0.9055007052186178,212.9
7,6,2,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.6104096379933165,0.8371988215755167,0.597572129645402,0.1539312185979977,0.3380952380952381,0.8402366863905325,0.9410480349344978,0.607898448519041,212.9
7,6,3,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.3499999999999999,0.7444430779321937,0.8661753782725898,0.640317437885699,0.10536607648044378,0.576271186440678,0.6035502958579881,0.9044222539229672,0.8942172073342737,213.4
7,6,3,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.3499999999999999,0.5969675893726527,0.8661753782725898,0.640317437885699,0.15614323157906143,0.33264033264033266,0.9467455621301775,0.9773299748110831,0.5472496473906912,213.4
7,6,3,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.3499999999999999,0.7455508751306166,0.8707238297126546,0.6501432437762199,0.10364262056378287,0.5754189944134078,0.6094674556213018,0.9055793991416309,0.8928067700987306,213.4
7,6,3,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.3499999999999999,0.6022416483498045,0.8707238297126546,0.6501432437762199,0.15362248978734033,0.3361522198731501,0.9408284023668639,0.9753086419753086,0.5571227080394923,213.4
7,6,3,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.33999999999999997,0.7470710755106059,0.8689378322664641,0.6453741139143255,0.10348264422045518,0.5872093023255814,0.5976331360946746,0.9036827195467422,0.8998589562764457,213.4
7,6,3,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.33999999999999997,0.6208802719052606,0.8689378322664641,0.6453741139143255,0.14543139985509515,0.34977578475336324,0.9230769230769231,0.9699074074074074,0.5909732016925247,213.4
7,6,4,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.38999999999999996,0.7504775123095734,0.845302576343045,0.635953953730314,0.1076792048351104,0.636986301369863,0.5502958579881657,0.8961748633879781,0.92524682651622,212.7
7,6,4,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.38999999999999996,0.6340993262894379,0.845302576343045,0.635953953730314,0.15900516618262683,0.35960591133004927,0.863905325443787,0.951271186440678,0.6332863187588152,212.7
7,6,4,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.38999999999999996,0.741446905766526,0.8475893207367655,0.642622699322822,0.10705345535757062,0.6190476190476191,0.5384615384615384,0.893296853625171,0.921015514809591,212.7
7,6,4,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.38999999999999996,0.633073694693413,0.8475893207367655,0.642622699322822,0.15826719720910196,0.3583959899749373,0.8461538461538461,0.9457202505219207,0.6389280677009873,212.7
7,6,4,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.7491346656217346,0.8460370051994225,0.6408338970996401,0.10712481570383567,0.5810055865921788,0.6153846153846154,0.9070100143061517,0.8942172073342737,212.7
7,6,4,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.5829140369756372,0.8460370051994225,0.6408338970996401,0.15240673894697507,0.32172131147540983,0.9289940828402367,0.9692307692307692,0.5331452750352609,212.7
7,7,0,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.25999999999999995,0.7111449639181525,0.8403336686787392,0.6201254832069546,0.11046988851685005,0.468,0.6964285714285714,0.9187898089171974,0.8126760563380282,211.5
7,7,0,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.25999999999999995,0.4070526140802926,0.8403336686787392,0.6201254832069546,0.16499696278791234,0.2411764705882353,0.9761904761904762,0.9797979797979798,0.27323943661971833,211.5
7,7,0,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.25999999999999995,0.714121006698871,0.8422954393024815,0.6235686563301848,0.10989908017226963,0.47035573122529645,0.7083333333333334,0.9216,0.8112676056338028,211.5
7,7,0,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.25999999999999995,0.3960419684250419,0.8422954393024815,0.6235686563301848,0.16263568102302883,0.23768115942028986,0.9761904761904762,0.9787234042553191,0.2591549295774648,211.5
7,7,0,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.3999999999999999,0.7193692733858938,0.8432260228034875,0.6319750384055648,0.10915667505763305,0.5833333333333334,0.5,0.885558583106267,0.9154929577464789,211.5
7,7,0,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.3999999999999999,0.6477260983482982,0.8432260228034875,0.6319750384055648,0.15583195655462556,0.3716577540106952,0.8273809523809523,0.9424603174603174,0.6690140845070423,211.5
7,7,1,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.27999999999999997,0.7179634648565159,0.8363011401743796,0.5930362527036364,0.1123949952363456,0.5023923444976076,0.625,0.905829596412556,0.8535211267605634,212.9
7,7,1,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.27999999999999997,0.494960901259112,0.8363011401743796,0.5930362527036364,0.15634329868732283,0.27147766323024053,0.9404761904761905,0.9662162162162162,0.4028169014084507,212.9
7,7,1,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.27999999999999997,0.7248961242422178,0.8400989268947016,0.5995527406037952,0.11090091306106233,0.5172413793103449,0.625,0.9066666666666666,0.8619718309859155,212.9
7,7,1,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.27999999999999997,0.48864163128388327,0.8400989268947016,0.5995527406037952,0.15454926564692545,0.26981450252951095,0.9523809523809523,0.9719298245614035,0.3901408450704225,212.9
7,7,1,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.29,0.722698587382764,0.837583836351442,0.6046106091050032,0.11117863746799633,0.5175879396984925,0.6130952380952381,0.9042709867452136,0.8647887323943662,212.9
7,7,1,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.29,0.5435447696193711,0.837583836351442,0.6046106091050032,0.14825335800385184,0.29423076923076924,0.9107142857142857,0.9581005586592178,0.4830985915492958,212.9
7,7,2,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.38999999999999996,0.7117918553033057,0.8403368357800386,0.58292378806732,0.11339882039379337,0.5684931506849316,0.4911242603550296,0.8825136612021858,0.9111424541607899,212.1
7,7,2,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.38999999999999996,0.6209310546659944,0.8403368357800386,0.58292378806732,0.16186290428993078,0.34823529411764703,0.8757396449704142,0.9536423841059603,0.609308885754584,212.1
7,7,2,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.38999999999999996,0.7185824302433361,0.8429657572545715,0.5842747006329063,0.11265519103362555,0.5686274509803921,0.514792899408284,0.886896551724138,0.9069111424541608,212.1
7,7,2,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.38999999999999996,0.6260669175344944,0.8429657572545715,0.5842747006329063,0.16054543280312988,0.35251798561151076,0.8698224852071006,0.9522776572668112,0.6191819464033851,212.1
7,7,2,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.7193003755503755,0.8450355113043624,0.5895628143382439,0.11276016894407037,0.5300546448087432,0.5739644970414202,0.8964028776978418,0.8787023977433004,212.1
7,7,2,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.5789144441895865,0.8450355113043624,0.5895628143382439,0.15295631597806011,0.31742738589211617,0.9053254437869822,0.9595959595959596,0.535966149506347,212.1
7,7,3,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.7212578832210734,0.8258652489964196,0.6081028663425805,0.1128488454245813,0.5668789808917197,0.5266272189349113,0.8890429958391124,0.9040902679830748,211.2
