horizon,feature_set,k,rep_fold,model,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free
7,CV17_THY_CONT,3,6,LogisticRegression,878,168,0.19134396355353075,0.5,0.697428536916376,0.8307679409792086,0.5749660242834594,0.15677590889227927,0.44881889763779526,0.6785714285714286,0.9134615384615384,0.8028169014084507
7,CV17_THY_CONT,3,6,RandomForest,878,168,0.19134396355353075,0.5,0.7211548225269466,0.8277498323272972,0.5717885559313987,0.12485404983735245,0.567741935483871,0.5238095238095238,0.8893499308437067,0.9056338028169014
7,CV17_THY_CONT,3,6,AdaBoost,878,168,0.19134396355353075,0.5,0.6954463206528347,0.8168259557344064,0.563689435671203,0.22047610265353593,0.448,0.6666666666666666,0.910828025477707,0.8056338028169014
7,CV17_THY_CONT,3,6,paper_ensemble,878,168,0.19134396355353075,0.5,0.7158172287482633,0.8352028839704897,0.5903117224621687,0.15196730145437412,0.5102040816326531,0.5952380952380952,0.9002932551319648,0.8647887323943662
7,CV17_THY_CONT,5,6,LogisticRegression,878,168,0.19134396355353075,0.5,0.6941433960139625,0.8314470154258887,0.5738052326756724,0.16242034601444927,0.4423076923076923,0.6845238095238095,0.9142394822006472,0.795774647887324
7,CV17_THY_CONT,5,6,RandomForest,878,168,0.19134396355353075,0.5,0.7109765499796425,0.825544936284373,0.5705905646321845,0.12529407215292906,0.551948051948052,0.5059523809523809,0.8853591160220995,0.9028169014084507
7,CV17_THY_CONT,5,6,AdaBoost,878,168,0.19134396355353075,0.5,0.6933133732534931,0.8267815224681422,0.578932574056105,0.19076755833578193,0.4444444444444444,0.6666666666666666,0.9105431309904153,0.8028169014084507
7,CV17_THY_CONT,5,6,paper_ensemble,878,168,0.19134396355353075,0.5,0.7089196352030257,0.83530348759222,0.591188550679766,0.15038384837130672,0.49748743718592964,0.5892857142857143,0.898379970544919,0.8591549295774648
7,CV17_THY_CONT,2,7,LogisticRegression,878,169,0.19248291571753987,0.5,0.6915835323872418,0.8383922684671302,0.6058448764044726,0.16959261913124746,0.4300341296928328,0.7455621301775148,0.9264957264957265,0.764456981664316
7,CV17_THY_CONT,2,7,RandomForest,878,169,0.19248291571753987,0.5,0.7240262095311782,0.8429240283422773,0.6011950564159076,0.12680365092968726,0.5351351351351351,0.5857988165680473,0.898989898989899,0.8787023977433004
7,CV17_THY_CONT,2,7,AdaBoost,878,169,0.19248291571753987,0.5,0.6892564233452442,0.8403952562572504,0.6290871781684364,0.1904875575922687,0.4306049822064057,0.7159763313609467,0.9195979899497487,0.7743300423131171
7,CV17_THY_CONT,2,7,paper_ensemble,878,169,0.19248291571753987,0.5,0.7169511313321544,0.8482402917685549,0.6255665775258559,0.1543818238083426,0.4831932773109244,0.6804733727810651,0.915625,0.8265162200282088
7,CV17_THY_CONT,3,7,LogisticRegression,878,169,0.19248291571753987,0.5,0.6903616462055429,0.8401782659133207,0.6080477376842834,0.164285385715289,0.4276094276094276,0.7514792899408284,0.927710843373494,0.7602256699576869
7,CV17_THY_CONT,3,7,RandomForest,878,169,0.19248291571753987,0.5,0.7216688641700606,0.8467630882733411,0.6155344848477806,0.12274255677285953,0.532608695652174,0.5798816568047337,0.8976945244956772,0.8787023977433004
7,CV17_THY_CONT,3,7,AdaBoost,878,169,0.19248291571753987,0.5,0.692027079167982,0.8225394546865741,0.5957544051959931,0.22384329451817603,0.44061302681992337,0.6804733727810651,0.9124797406807131,0.7940761636107193
7,CV17_THY_CONT,3,7,paper_ensemble,878,169,0.19248291571753987,0.5,0.7256024344107246,0.8490832157968972,0.6240260672485993,0.15454365187711178,0.4957627118644068,0.6923076923076923,0.9190031152647975,0.8321579689703809
7,CV17_THY_CONT,5,7,LogisticRegression,878,169,0.19248291571753987,0.5,0.6930797229304693,0.8362891312875038,0.6113752332809815,0.1694690549446072,0.43,0.7633136094674556,0.9307958477508651,0.7588152327221439
7,CV17_THY_CONT,5,7,RandomForest,878,169,0.19248291571753987,0.5,0.7169687031352927,0.8388679780672837,0.595325648600932,0.12451112051802715,0.5212765957446809,0.5798816568047337,0.8971014492753623,0.8730606488011283
7,CV17_THY_CONT,5,7,AdaBoost,878,169,0.19248291571753987,0.5,0.693846301565082,0.8418849784261524,0.6341522573882042,0.1972944169970404,0.4340277777777778,0.7396449704142012,0.9254237288135593,0.770098730606488
7,CV17_THY_CONT,5,7,paper_ensemble,878,169,0.19248291571753987,0.5,0.7140932941585689,0.8461371545889285,0.6250767232065729,0.15354858126889312,0.4847161572052402,0.6568047337278107,0.9106317411402157,0.8335684062059239
7,CV17_THY_CONT,2,8,LogisticRegression,878,169,0.19248291571753987,0.5,0.7126653171390014,0.8397693225728378,0.5854103823264218,0.17065600165510245,0.4564459930313589,0.7751479289940828,0.9357021996615905,0.7799717912552891
7,CV17_THY_CONT,2,8,RandomForest,878,169,0.19248291571753987,0.5,0.706335581937023,0.8286193572078351,0.5632335774121122,0.12994006623241108,0.5081081081081081,0.5562130177514792,0.8917748917748918,0.8716502115655853
7,CV17_THY_CONT,2,8,AdaBoost,878,169,0.19248291571753987,0.5,0.7079842850312845,0.8297168276011717,0.5661029864638001,0.18977548462555596,0.45724907063197023,0.727810650887574,0.9244663382594417,0.7940761636107193
7,CV17_THY_CONT,2,8,paper_ensemble,878,169,0.19248291571753987,0.5,0.7301469573299224,0.8396775189657906,0.592389777608068,0.15489345278540864,0.5043103448275862,0.6923076923076923,0.9195046439628483,0.8377997179125529
7,CV17_THY_CONT,3,8,LogisticRegression,878,169,0.19248291571753987,0.5,0.7180518388255983,0.8409043489872392,0.5862615585356239,0.16416210905047152,0.4645390070921986,0.7751479289940828,0.9362416107382551,0.7870239774330042
7,CV17_THY_CONT,3,8,RandomForest,878,169,0.19248291571753987,0.5,0.7121270438637757,0.8295624306256834,0.5828106082600437,0.1266094877788164,0.5222222222222223,0.5562130177514792,0.8925501432664756,0.8787023977433004
7,CV17_THY_CONT,3,8,AdaBoost,878,169,0.19248291571753987,0.5,0.7001969968918269,0.8253603291576601,0.5557215484215852,0.22183878950158092,0.45038167938931295,0.6982248520710059,0.9172077922077922,0.7968970380818053
7,CV17_THY_CONT,3,8,paper_ensemble,878,169,0.19248291571753987,0.5,0.7370548461202207,0.8423982440473706,0.6002322792282273,0.15443226315488773,0.5176991150442478,0.6923076923076923,0.9202453987730062,0.846262341325811
7,CV17_THY_CONT,5,8,LogisticRegression,878,169,0.19248291571753987,0.5,0.7083937198067634,0.8379749793441884,0.5849610260370145,0.17070902389575895,0.45017182130584193,0.7751479289940828,0.9352640545144804,0.7743300423131171
7,CV17_THY_CONT,5,8,RandomForest,878,169,0.19248291571753987,0.5,0.6969983948635634,0.8216756662020848,0.5512813133723753,0.130620524355729,0.4919786096256685,0.5443786982248521,0.8885672937771346,0.8660084626234132
7,CV17_THY_CONT,5,8,AdaBoost,878,169,0.19248291571753987,0.5,0.7195226050389363,0.8320661653633337,0.5718255025401809,0.1940845910408148,0.4734848484848485,0.7396449704142012,0.9283387622149837,0.8039492242595204
7,CV17_THY_CONT,5,8,paper_ensemble,878,169,0.19248291571753987,0.5,0.7254174666899401,0.8375076155264936,0.5870516731456127,0.15472069211051434,0.49372384937238495,0.6982248520710059,0.92018779342723,0.8293370944992948
7,CV17_THY_CONT,2,9,LogisticRegression,878,168,0.19134396355353075,0.5,0.7020461123864657,0.8330818242790072,0.5672842664916348,0.16903794469846686,0.4395973154362416,0.7797619047619048,0.9362068965517242,0.7647887323943662
7,CV17_THY_CONT,2,9,RandomForest,878,168,0.19134396355353075,0.5,0.7166079812206573,0.8412642521797451,0.5787813806090778,0.12439645022451164,0.5416666666666666,0.5416666666666666,0.8915492957746479,0.8915492957746479
7,CV17_THY_CONT,2,9,AdaBoost,878,168,0.19134396355353075,0.5,0.7000634424869454,0.8313547954393026,0.5865211829175534,0.18660304372304445,0.4473684210526316,0.7083333333333334,0.9199346405228758,0.7929577464788733
7,CV17_THY_CONT,2,9,paper_ensemble,878,168,0.19134396355353075,0.5,0.7262698843854019,0.8436535881958418,0.5937463771408391,0.15213306278948333,0.5022222222222222,0.6726190476190477,0.9157733537519143,0.8422535211267606
7,CV17_THY_CONT,3,9,LogisticRegression,878,168,0.19134396355353075,0.5,0.7030992062500521,0.8377766599597586,0.5569459536708432,0.16401729699215833,0.44107744107744107,0.7797619047619048,0.9363166953528399,0.7661971830985915
7,CV17_THY_CONT,3,9,RandomForest,878,168,0.19134396355353075,0.5,0.7043975048253566,0.8432260228034876,0.5803084244040592,0.12206862266998234,0.5207100591715976,0.5238095238095238,0.8871650211565585,0.8859154929577465
7,CV17_THY_CONT,3,9,AdaBoost,878,168,0.19134396355353075,0.5,0.703271899487808,0.8284121395036889,0.5738207087659898,0.22238775460993793,0.4524714828897338,0.7083333333333334,0.9203252032520325,0.7971830985915493
7,CV17_THY_CONT,3,9,paper_ensemble,878,168,0.19134396355353075,0.5,0.7197134744305613,0.8466465459423206,0.5898178875275982,0.15330419778111404,0.49333333333333335,0.6607142857142857,0.9127105666156202,0.8394366197183099
7,CV17_THY_CONT,5,9,LogisticRegression,878,168,0.19134396355353075,0.5,0.6982958791502082,0.8288564721663314,0.5677252947261718,0.16916347986466856,0.4358108108108108,0.7678571428571429,0.9329896907216495,0.7647887323943662
7,CV17_THY_CONT,5,9,RandomForest,878,168,0.19134396355353075,0.5,0.7154137468815545,0.8398390342052313,0.5629625399117895,0.12365594212990536,0.5384615384615384,0.5416666666666666,0.8913963328631875,0.8901408450704226
7,CV17_THY_CONT,5,9,AdaBoost,878,168,0.19134396355353075,0.5,0.7090611950319481,0.8363346747149564,0.5932820322929657,0.1923308279976656,0.45724907063197023,0.7321428571428571,0.9261083743842364,0.7943661971830986
7,CV17_THY_CONT,5,9,paper_ensemble,878,168,0.19134396355353075,0.5,0.7305220472660646,0.8429577464788733,0.5816856252721045,0.15195720903183108,0.5066079295154186,0.6845238095238095,0.9185867895545314,0.8422535211267606
7,CV17_THY_CONT,2,10,LogisticRegression,878,169,0.19248291571753987,0.5,0.6971667898497167,0.8383672311197536,0.6127489918403718,0.16709410476357725,0.4397163120567376,0.7337278106508875,0.924496644295302,0.7771509167842031
7,CV17_THY_CONT,2,10,RandomForest,878,169,0.19248291571753987,0.5,0.7325140151083387,0.832399996661687,0.5624597334326886,0.12725247565708467,0.563953488372093,0.5739644970414202,0.8980169971671388,0.8942172073342737
7,CV17_THY_CONT,2,10,AdaBoost,878,169,0.19248291571753987,0.5,0.7028046421663443,0.839489738860467,0.6165109645727792,0.18778274782911747,0.45018450184501846,0.7218934911242604,0.9225700164744646,0.7898448519040903
7,CV17_THY_CONT,2,10,paper_ensemble,878,169,0.19248291571753987,0.5,0.7328262943402426,0.843032523514242,0.6111429531613395,0.1526416441889315,0.5133928571428571,0.6804733727810651,0.9174311926605505,0.846262341325811
7,CV17_THY_CONT,3,10,LogisticRegression,878,169,0.19248291571753987,0.5,0.6959397251480265,0.8375409986563291,0.6139646520391672,0.16129697040523774,0.4370629370629371,0.7396449704142012,0.9256756756756757,0.7729196050775741
7,CV17_THY_CONT,3,10,RandomForest,878,169,0.19248291571753987,0.5,0.7336973005762815,0.8360471035961977,0.591804319578601,0.12311165405921286,0.5632183908045977,0.5798816568047337,0.8991477272727273,0.8928067700987306
7,CV17_THY_CONT,3,10,AdaBoost,878,169,0.19248291571753987,0.5,0.6911899500486723,0.8181871291342919,0.6103965413203821,0.22378654535780426,0.4426877470355731,0.6627218934911243,0.9088,0.8011283497884344
7,CV17_THY_CONT,3,10,paper_ensemble,878,169,0.19248291571753987,0.5,0.7447674418604651,0.8426152343913003,0.6211231087527179,0.15274025538134023,0.5402843601895735,0.6745562130177515,0.9175412293853074,0.8631875881523272
7,CV17_THY_CONT,5,10,LogisticRegression,878,169,0.19248291571753987,0.5,0.7003331148973351,0.8391934635831781,0.616070403633536,0.1659936409189075,0.4444444444444444,0.7337278106508875,0.9248747913188647,0.7813822284908322
7,CV17_THY_CONT,5,10,RandomForest,878,169,0.19248291571753987,0.5,0.7383832941483803,0.832500146051193,0.5746658553492813,0.12469269813532342,0.5642458100558659,0.5976331360946746,0.9027181688125894,0.8899858956276445
7,CV17_THY_CONT,5,10,AdaBoost,878,169,0.19248291571753987,0.5,0.7054224348873934,0.8417639645804992,0.6287292592996017,0.19290472025482133,0.4576923076923077,0.7041420118343196,0.919093851132686,0.8011283497884344
7,CV17_THY_CONT,5,10,paper_ensemble,878,169,0.19248291571753987,0.5,0.7305220472660646,0.8434164295073485,0.6169938183917666,0.15116418522418745,0.5088495575221239,0.6804733727810651,0.9171779141104295,0.843441466854725
7,CV17_THY_CONT,2,11,LogisticRegression,878,169,0.19248291571753987,0.5,0.6955408152054494,0.836990177014046,0.592143617587539,0.1697640640210887,0.44,0.7159763313609467,0.9203980099502488,0.7827926657263752
7,CV17_THY_CONT,2,11,RandomForest,878,169,0.19248291571753987,0.5,0.7179569547060713,0.8410462272890393,0.5821011242451566,0.12646846988480456,0.5406976744186046,0.5502958579881657,0.8923512747875354,0.8885754583921015
7,CV17_THY_CONT,2,11,AdaBoost,878,169,0.19248291571753987,0.5,0.7043459960012628,0.83552966508375,0.5761107370211704,0.1892488750681146,0.4559386973180077,0.7041420118343196,0.9189627228525121,0.7997179125528914
7,CV17_THY_CONT,2,11,paper_ensemble,878,169,0.19248291571753987,0.5,0.7265587397579856,0.8453025763430451,0.6041721022112891,0.1541407631941141,0.5091743119266054,0.6568047337278107,0.9121212121212121,0.849083215796897
7,CV17_THY_CONT,3,11,LogisticRegression,878,169,0.19248291571753987,0.5,0.7022678978875099,0.8360554493786565,0.5833985782481517,0.1642618060461511,0.44642857142857145,0.7396449704142012,0.9264214046822743,0.7813822284908322
7,CV17_THY_CONT,3,11,RandomForest,878,169,0.19248291571753987,0.5,0.7179569547060713,0.8375409986563291,0.5884066518832296,0.12444660111754867,0.5406976744186046,0.5502958579881657,0.8923512747875354,0.8885754583921015
7,CV17_THY_CONT,3,11,AdaBoost,878,169,0.19248291571753987,0.5,0.6981865375846223,0.8322581183598868,0.5531133371312673,0.22476575991277933,0.4482758620689655,0.6923076923076923,0.9157212317666127,0.7968970380818053
7,CV17_THY_CONT,3,11,paper_ensemble,878,169,0.19248291571753987,0.5,0.7201126222858506,0.8442593535356907,0.6017150842831924,0.1554239147538601,0.5047169811320755,0.6331360946745562,0.9069069069069069,0.8519040902679831
7,CV17_THY_CONT,5,11,LogisticRegression,878,169,0.19248291571753987,0.5,0.7031339466999685,0.8378831757371412,0.5938122592239026,0.16905509538214375,0.44680851063829785,0.7455621301775148,0.9278523489932886,0.7799717912552891
7,CV17_THY_CONT,5,11,RandomForest,878,169,0.19248291571753987,0.5,0.7300930541708208,0.8358468048171855,0.5914591049838366,0.12540931133924188,0.5614035087719298,0.5680473372781065,0.8967468175388967,0.8942172073342737
7,CV17_THY_CONT,5,11,AdaBoost,878,169,0.19248291571753987,0.5,0.7135851836262233,0.839489738860467,0.5838714249846766,0.19486719530435773,0.4674329501915709,0.7218934911242604,0.9238249594813615,0.8039492242595204
7,CV17_THY_CONT,5,11,paper_ensemble,878,169,0.19248291571753987,0.5,0.7245079004067629,0.8443344655778202,0.6088519233313078,0.1535449808339178,0.5093457943925234,0.6449704142011834,0.9096385542168675,0.8519040902679831
7,CV17_THY_CONT,2,12,LogisticRegression,878,168,0.19134396355353075,0.5,0.6973364460463085,0.8218477531857814,0.5777450233327176,0.17083615863920032,0.4392857142857143,0.7321428571428571,0.9247491638795987,0.7788732394366197
7,CV17_THY_CONT,2,12,RandomForest,878,168,0.19134396355353075,0.5,0.7083351387264035,0.8203386988598256,0.5662312457001809,0.1299985173918341,0.52,0.5416666666666666,0.8904694167852063,0.8816901408450705
7,CV17_THY_CONT,2,12,AdaBoost,878,168,0.19134396355353075,0.5,0.6876416137054435,0.8200159289067739,0.5719307056519496,0.19210579482432122,0.43014705882352944,0.6964285714285714,0.9158415841584159,0.7816901408450704
7,CV17_THY_CONT,2,12,paper_ensemble,878,168,0.19134396355353075,0.5,0.7097349120775409,0.8269617706237425,0.5854416915549252,0.1562576276098322,0.47619047619047616,0.6547619047619048,0.910355486862442,0.8295774647887324
7,CV17_THY_CONT,3,12,LogisticRegression,878,168,0.19134396355353075,0.5,0.6911996329994647,0.8204141515761233,0.5702360516990217,0.16691093714763558,0.43109540636042404,0.7261904761904762,0.9226890756302522,0.7732394366197183
7,CV17_THY_CONT,3,12,RandomForest,878,168,0.19134396355353075,0.5,0.7143176896055045,0.8234741784037558,0.5806376255497738,0.12716189626500649,0.5317919075144508,0.5476190476190477,0.8921985815602836,0.8859154929577465
7,CV17_THY_CONT,3,12,AdaBoost,878,168,0.19134396355353075,0.5,0.6941433960139625,0.8113388665325285,0.5624737900464934,0.220657037015674,0.4423076923076923,0.6845238095238095,0.9142394822006472,0.795774647887324
7,CV17_THY_CONT,3,12,paper_ensemble,878,168,0.19134396355353075,0.5,0.7218557361896882,0.8294600938967136,0.5891591982091224,0.1560460863046353,0.49557522123893805,0.6666666666666666,0.9141104294478528,0.8394366197183099
7,CV17_THY_CONT,5,12,LogisticRegression,878,168,0.19134396355353075,0.5,0.6952322613578357,0.8224765258215962,0.5829667207085105,0.17046377898828277,0.43617021276595747,0.7321428571428571,0.924496644295302,0.776056338028169
7,CV17_THY_CONT,5,12,RandomForest,878,168,0.19134396355353075,0.5,0.7053933765107342,0.8199111334674714,0.5509364400941695,0.1284756533727017,0.5272727272727272,0.5178571428571429,0.8863955119214586,0.8901408450704226
7,CV17_THY_CONT,5,12,AdaBoost,878,168,0.19134396355353075,0.5,0.6887823185988324,0.8193745808182429,0.5725838685232508,0.19626101928353945,0.43283582089552236,0.6904761904761905,0.9147540983606557,0.7859154929577464
7,CV17_THY_CONT,5,12,paper_ensemble,878,168,0.19134396355353075,0.5,0.711107749328694,0.8275486250838363,0.5887133957529341,0.15503083239399232,0.48623853211009177,0.6309523809523809,0.906060606060606,0.8422535211267606
7,CV17_THY_CONT,2,13,LogisticRegression,878,169,0.19248291571753987,0.5,0.6935764769392376,0.8298962619240366,0.5911058805559173,0.1672208274761547,0.43795620437956206,0.7100591715976331,0.9188741721854304,0.7827926657263752
7,CV17_THY_CONT,2,13,RandomForest,878,169,0.19248291571753987,0.5,0.7079174983366601,0.8346867410554076,0.5565621194702072,0.12732126634487267,0.5333333333333333,0.5207100591715976,0.8863955119214586,0.8913963328631875
7,CV17_THY_CONT,2,13,AdaBoost,878,169,0.19248291571753987,0.5,0.692027079167982,0.8349329416379432,0.5834755211403382,0.18576192394545188,0.44061302681992337,0.6804733727810651,0.9124797406807131,0.7940761636107193
7,CV17_THY_CONT,2,13,paper_ensemble,878,169,0.19248291571753987,0.5,0.7078114095223245,0.8408793116398627,0.5959688159854443,0.15220026031794115,0.48598130841121495,0.6153846153846154,0.9021084337349398,0.844851904090268
7,CV17_THY_CONT,3,13,LogisticRegression,878,169,0.19248291571753987,0.5,0.6926549580541976,0.8332679580374058,0.5888173497712629,0.16126058015258143,0.4375,0.7041420118343196,0.9174917491749175,0.7842031029619182
7,CV17_THY_CONT,3,13,RandomForest,878,169,0.19248291571753987,0.5,0.7114750622780517,0.8375493444387878,0.5782574925909973,0.12347600903204765,0.5432098765432098,0.5207100591715976,0.8868715083798883,0.8956276445698167
7,CV17_THY_CONT,3,13,AdaBoost,878,169,0.19248291571753987,0.5,0.6951068083763022,0.834870348269502,0.5781539794404154,0.221849882031654,0.4444444444444444,0.6863905325443787,0.9141004862236629,0.7954866008462623
7,CV17_THY_CONT,3,13,paper_ensemble,878,169,0.19248291571753987,0.5,0.7167606776425675,0.8422062910508173,0.5992248497695495,0.15256219838357007,0.5,0.6272189349112426,0.9054054054054054,0.8504936530324401
7,CV17_THY_CONT,5,13,LogisticRegression,878,169,0.19248291571753987,0.5,0.6904323417656523,0.8283522921691524,0.589329030316315,0.16667418206195542,0.4332129963898917,0.7100591715976331,0.9184692179700499,0.7785613540197461
7,CV17_THY_CONT,5,13,RandomForest,878,169,0.19248291571753987,0.5,0.712804863894112,0.8362140192453744,0.5792668563157974,0.12418480939821887,0.5426829268292683,0.5266272189349113,0.8879551820728291,0.8942172073342737
7,CV17_THY_CONT,5,13,AdaBoost,878,169,0.19248291571753987,0.5,0.6911265302514695,0.8366229625858573,0.5934232627609983,0.19114210932139375,0.44140625,0.6686390532544378,0.909967845659164,0.7983074753173484
7,CV17_THY_CONT,5,13,paper_ensemble,878,169,0.19248291571753987,0.5,0.7144900058760999,0.8414968995418165,0.6048042032750542,0.150919995934067,0.4953271028037383,0.6272189349112426,0.9051204819277109,0.847672778561354
7,CV17_THY_CONT,2,14,LogisticRegression,878,169,0.19248291571753987,0.5,0.710771933677391,0.8555178140726585,0.5967872726671325,0.16691118134128882,0.45454545454545453,0.7692307692307693,0.9341216216216216,0.7799717912552891
7,CV17_THY_CONT,2,14,RandomForest,878,169,0.19248291571753987,0.5,0.7097129702194357,0.8361389072032449,0.5758205076990532,0.12777568440868248,0.5195530726256983,0.5502958579881657,0.8912732474964234,0.8787023977433004
7,CV17_THY_CONT,2,14,AdaBoost,878,169,0.19248291571753987,0.5,0.6935764769392376,0.831598801545639,0.5806279588745531,0.1874066972667587,0.43795620437956206,0.7100591715976331,0.9188741721854304,0.7827926657263752
7,CV17_THY_CONT,2,14,paper_ensemble,878,169,0.19248291571753987,0.5,0.7225541421401118,0.8501932048639219,0.5982863828565634,0.15309087642760794,0.49356223175965663,0.6804733727810651,0.9162790697674419,0.8335684062059239
7,CV17_THY_CONT,3,14,LogisticRegression,878,169,0.19248291571753987,0.5,0.7129158555820412,0.8552006743392226,0.6014884693079198,0.16024062508628897,0.45774647887323944,0.7692307692307693,0.9343434343434344,0.7827926657263752
7,CV17_THY_CONT,3,14,RandomForest,878,169,0.19248291571753987,0.5,0.7192473250522691,0.8418307308401699,0.5943492985335759,0.12358992946877562,0.536723163841808,0.5621301775147929,0.8944365192582026,0.8843441466854725
7,CV17_THY_CONT,3,14,AdaBoost,878,169,0.19248291571753987,0.5,0.695942641850914,0.8227856552691097,0.5682629757530976,0.22275776166880562,0.44360902255639095,0.6982248520710059,0.9166666666666666,0.7912552891396333
7,CV17_THY_CONT,3,14,paper_ensemble,878,169,0.19248291571753987,0.5,0.7275666039194153,0.8543994792231746,0.6108018625137122,0.1534362475266786,0.509090909090909,0.6627218934911243,0.9133738601823708,0.847672778561354
7,CV17_THY_CONT,5,14,LogisticRegression,878,169,0.19248291571753987,0.5,0.7033327311534421,0.8536650503667971,0.5961993317967548,0.16620714684032997,0.44368600682593856,0.7692307692307693,0.9333333333333333,0.770098730606488
7,CV17_THY_CONT,5,14,RandomForest,878,169,0.19248291571753987,0.5,0.719009238906154,0.8375326528738701,0.5835160124421274,0.12420827657367696,0.5515151515151515,0.5384615384615384,0.8906030855539971,0.8956276445698167
7,CV17_THY_CONT,5,14,AdaBoost,878,169,0.19248291571753987,0.5,0.6906742193976236,0.8331469441917526,0.5879339874800422,0.19357623410566593,0.4354243542435424,0.6982248520710059,0.9159802306425041,0.7842031029619182
7,CV17_THY_CONT,5,14,paper_ensemble,878,169,0.19248291571753987,0.5,0.719825806209408,0.8508191385483346,0.6058735201610388,0.1516469622116802,0.497737556561086,0.650887573964497,0.9101978691019786,0.843441466854725
10,CV17,2,0,LogisticRegression,523,192,0.367112810707457,0.5,0.7706256088615309,0.8507049345417925,0.755205166402887,0.18359835553057383,0.6926829268292682,0.7395833333333334,0.8427672955974843,0.8096676737160121
10,CV17,2,0,RandomForest,523,192,0.367112810707457,0.5,0.7842112501719158,0.8612946878147029,0.7915767884385243,0.14334437538265826,0.7253886010362695,0.7291666666666666,0.8424242424242424,0.8398791540785498
10,CV17,2,0,AdaBoost,523,192,0.367112810707457,0.5,0.7928777844435818,0.8645361278952668,0.7875032474439794,0.1871121529163979,0.7333333333333333,0.7447916666666666,0.850609756097561,0.8429003021148036
10,CV17,2,0,paper_ensemble,523,192,0.367112810707457,0.5,0.7805734944105273,0.8653386203423967,0.7858836858327721,0.16397371778733566,0.717948717948718,0.7291666666666666,0.8414634146341463,0.8338368580060423
10,CV17,3,0,LogisticRegression,523,192,0.367112810707457,0.5,0.773312693498452,0.8517591893252769,0.7616148887372156,0.15521535814974963,0.6923076923076923,0.75,0.8476190476190476,0.8066465256797583
10,CV17,3,0,RandomForest,523,192,0.367112810707457,0.5,0.7860334843907351,0.8632615810674723,0.7860886041511989,0.14221564688980148,0.7291666666666666,0.7291666666666666,0.8429003021148036,0.8429003021148036
10,CV17,3,0,AdaBoost,523,192,0.367112810707457,0.5,0.7769443564069757,0.8557559164149042,0.7801738296562142,0.21636974731539044,0.7106598984771574,0.7291666666666666,0.8404907975460123,0.8277945619335347
10,CV17,3,0,paper_ensemble,523,192,0.367112810707457,0.5,0.777407703871459,0.8641899546827796,0.7817222697314582,0.15732306217679978,0.7085427135678392,0.734375,0.8425925925925926,0.824773413897281
10,CV17,5,0,LogisticRegression,523,192,0.367112810707457,0.5,0.7706256088615309,0.8540879909365559,0.7643013992872526,0.16035494270034376,0.6926829268292682,0.7395833333333334,0.8427672955974843,0.8096676737160121
10,CV17,5,0,RandomForest,523,192,0.367112810707457,0.5,0.7837387616223432,0.8639853977844915,0.7856076609169195,0.14200123098591277,0.7277486910994765,0.7239583333333334,0.8403614457831325,0.8429003021148036
10,CV17,5,0,AdaBoost,523,192,0.367112810707457,0.5,0.7615585144313386,0.8562043680765357,0.7801734047443367,0.21816472757952257,0.6865671641791045,0.71875,0.8322981366459627,0.8096676737160121
10,CV17,5,0,paper_ensemble,523,192,0.367112810707457,0.5,0.7892226487148486,0.866377139979859,0.783546081052088,0.160449690893858,0.7258883248730964,0.7447916666666666,0.8496932515337423,0.8368580060422961
10,CV17,2,1,LogisticRegression,523,193,0.3690248565965583,0.5,0.7833870225494708,0.856743601821322,0.790465177880593,0.18613898314248423,0.695852534562212,0.7823834196891192,0.8627450980392157,0.8
10,CV17,2,1,RandomForest,523,193,0.3690248565965583,0.5,0.7910443174134858,0.8605903595540901,0.8028553598781836,0.14822661268673945,0.7069767441860465,0.7875647668393783,0.8668831168831169,0.8090909090909091
10,CV17,2,1,AdaBoost,523,193,0.3690248565965583,0.5,0.7833870225494708,0.8700737949442613,0.8189096416473397,0.18780864127353894,0.695852534562212,0.7823834196891192,0.8627450980392157,0.8
10,CV17,2,1,paper_ensemble,523,193,0.3690248565965583,0.5,0.7979821389944687,0.8689276181504161,0.8136861708569354,0.1676397274674245,0.722488038277512,0.7823834196891192,0.8662420382165605,0.8242424242424242
10,CV17,3,1,LogisticRegression,523,193,0.3690248565965583,0.5,0.7912969121140142,0.8606531637619721,0.8036540562537337,0.15469578656217034,0.6929824561403509,0.8186528497409327,0.8813559322033898,0.7878787878787878
10,CV17,3,1,RandomForest,523,193,0.3690248565965583,0.5,0.7870259389022067,0.8608729784895588,0.8032307398093649,0.14799194156970605,0.7023255813953488,0.7823834196891192,0.8636363636363636,0.806060606060606
10,CV17,3,1,AdaBoost,523,193,0.3690248565965583,0.5,0.782224484130656,0.8638954309938766,0.8193823839793362,0.21894714518898226,0.7014218009478673,0.7668393782383419,0.8557692307692307,0.8090909090909091
10,CV17,3,1,paper_ensemble,523,193,0.3690248565965583,0.5,0.7855777151943598,0.8688177107866227,0.8168237733856015,0.16137555498698974,0.6972477064220184,0.7875647668393783,0.8655737704918033,0.8
10,CV17,5,1,LogisticRegression,523,193,0.3690248565965583,0.5,0.7848261359826898,0.8608729784895588,0.800467345245316,0.16239835133552305,0.6888888888888889,0.8031088082901554,0.87248322147651,0.7878787878787878
