horizon,rep,fold,n_train,n_valid,n_test,comparison,metric,delta,ci_lo,ci_hi,p_bootstrap,n_boot_used,excludes_zero,threshold_base,threshold_other
7,8,3,2634,878,878,locked pipeline,auprc,0.0039236235285958765,-0.009410251486564797,0.016889582883491856,0.572,500,False,0.5099999999999999,0.5099999999999999
7,8,3,2634,878,878,locked pipeline,brier,-1.4830808778856786e-05,-0.0016731689687436834,0.0015446329632834773,0.98,500,False,0.5099999999999999,0.5099999999999999
7,8,3,2634,878,878,independently optimized,f1_macro,0.05778926821283459,0.02300685122140564,0.09060186516845056,0.0,500,True,0.5099999999999999,0.35999999999999993
7,8,3,2634,878,878,independently optimized,roc_auc,-0.0004423264703181662,-0.0064602773293153835,0.00453269032856705,0.888,500,False,0.5099999999999999,0.35999999999999993
7,8,3,2634,878,878,independently optimized,auprc,0.006373873627726012,-0.006807501080480082,0.01987630571384015,0.344,500,False,0.5099999999999999,0.35999999999999993
7,8,3,2634,878,878,independently optimized,brier,-0.0005374837858397874,-0.002223681987233622,0.001176454531984925,0.512,500,False,0.5099999999999999,0.35999999999999993
7,8,4,2634,878,878,locked pipeline,f1_macro,0.021707983030622935,0.00817777913401504,0.0417992120106609,0.0,500,True,0.35999999999999993,0.35999999999999993
7,8,4,2634,878,878,locked pipeline,roc_auc,0.0050408526051359814,-4.014826422892024e-05,0.010271198401713179,0.056,500,False,0.35999999999999993,0.35999999999999993
7,8,4,2634,878,878,locked pipeline,auprc,0.02339612227564769,0.007610290082630067,0.041235194093358025,0.004,500,True,0.35999999999999993,0.35999999999999993
7,8,4,2634,878,878,locked pipeline,brier,-0.0025196870677156036,-0.004324606936521064,-0.0007056869545088517,0.008,500,True,0.35999999999999993,0.35999999999999993
7,8,4,2634,878,878,independently optimized,f1_macro,0.01687575970552435,-0.0020893515658475044,0.03891710906631609,0.096,500,False,0.35999999999999993,0.32999999999999996
7,8,4,2634,878,878,independently optimized,roc_auc,0.007411054823444951,0.0019130529110282847,0.013656230291727132,0.008,500,True,0.35999999999999993,0.32999999999999996
7,8,4,2634,878,878,independently optimized,auprc,0.02365339295329505,0.00845765128203733,0.04083920139075204,0.0,500,True,0.35999999999999993,0.32999999999999996
7,8,4,2634,878,878,independently optimized,brier,-0.0025971573029193035,-0.004338859598174403,-0.0008061077382834975,0.004,500,True,0.35999999999999993,0.32999999999999996
7,9,0,2634,878,878,locked pipeline,f1_macro,0.004924661024829136,-0.011950139138724697,0.02182341987877765,0.64,500,False,0.33999999999999997,0.33999999999999997
7,9,0,2634,878,878,locked pipeline,roc_auc,0.003269617706237571,-0.0041351880768844,0.009132985230608391,0.352,500,False,0.33999999999999997,0.33999999999999997
7,9,0,2634,878,878,locked pipeline,auprc,0.006672051175155902,-0.011133664353225131,0.023760557234504993,0.572,500,False,0.33999999999999997,0.33999999999999997
7,9,0,2634,878,878,locked pipeline,brier,-0.0005903177683079242,-0.0025241560997104383,0.0014338133167220895,0.584,500,False,0.33999999999999997,0.33999999999999997
7,9,0,2634,878,878,independently optimized,f1_macro,-0.0023873674638383857,-0.02065123334611242,0.014693183763981855,0.736,500,False,0.33999999999999997,0.33999999999999997
7,9,0,2634,878,878,independently optimized,roc_auc,0.004602615694164869,-0.002624921170947106,0.011239754676323873,0.216,500,False,0.33999999999999997,0.33999999999999997
7,9,0,2634,878,878,independently optimized,auprc,-0.0041567040981193015,-0.023086738251497447,0.015570514465152412,0.624,500,False,0.33999999999999997,0.33999999999999997
7,9,0,2634,878,878,independently optimized,brier,-2.9219859627130362e-05,-0.0021245224527333883,0.0021713687502811214,0.984,500,False,0.33999999999999997,0.33999999999999997
7,9,1,2634,878,878,locked pipeline,f1_macro,0.0034558481731046253,-0.012332135809494393,0.02015716421704216,0.752,500,False,0.32999999999999996,0.32999999999999996
7,9,1,2634,878,878,locked pipeline,roc_auc,0.0035714285714285587,-0.0012708509631771724,0.008917512907473342,0.16,500,False,0.32999999999999996,0.32999999999999996
7,9,1,2634,878,878,locked pipeline,auprc,0.004460235390231326,-0.009888029513492536,0.020408434969773955,0.6,500,False,0.32999999999999996,0.32999999999999996
7,9,1,2634,878,878,locked pipeline,brier,-0.0012924242132319602,-0.0029384864003569634,0.00045834370556003097,0.16,500,False,0.32999999999999996,0.32999999999999996
7,9,1,2634,878,878,independently optimized,f1_macro,-0.013358290678804341,-0.03227117365051672,0.0025684815247031013,0.108,500,False,0.32999999999999996,0.32999999999999996
7,9,1,2634,878,878,independently optimized,roc_auc,0.004342723004694737,-0.0006623254166941204,0.009447571785018266,0.084,500,False,0.32999999999999996,0.32999999999999996
7,9,1,2634,878,878,independently optimized,auprc,0.002087197759797932,-0.017195852860340914,0.02015871338277237,0.844,500,False,0.32999999999999996,0.32999999999999996
7,9,1,2634,878,878,independently optimized,brier,-0.0010228182881475978,-0.002690206873516144,0.0007255195777462878,0.276,500,False,0.32999999999999996,0.32999999999999996
7,9,2,2634,878,878,locked pipeline,f1_macro,0.007219718411009102,-0.007874966979684433,0.023133358294004622,0.404,500,False,0.31999999999999995,0.31999999999999995
7,9,2,2634,878,878,locked pipeline,roc_auc,-0.0009848023301424202,-0.00688169336732915,0.00560730945865625,0.712,500,False,0.31999999999999995,0.31999999999999995
7,9,2,2634,878,878,locked pipeline,auprc,0.004420226169820407,-0.010846219448177635,0.020962958438422122,0.604,500,False,0.31999999999999995,0.31999999999999995
7,9,2,2634,878,878,locked pipeline,brier,-0.0003385891118477813,-0.002478983400798716,0.0016312382789633565,0.728,500,False,0.31999999999999995,0.31999999999999995
7,9,2,2634,878,878,independently optimized,f1_macro,-0.009990635193809716,-0.029199760705070958,0.008337649957115747,0.28,500,False,0.31999999999999995,0.25999999999999995
7,9,2,2634,878,878,independently optimized,roc_auc,-0.0027874913412506697,-0.009117739945454364,0.005113247655407704,0.412,500,False,0.31999999999999995,0.25999999999999995
7,9,2,2634,878,878,independently optimized,auprc,5.5368940675926126e-05,-0.01723799653179636,0.018438643905224456,0.996,500,False,0.31999999999999995,0.25999999999999995
7,9,2,2634,878,878,independently optimized,brier,0.00012394989140403212,-0.002299479466282013,0.002238091894857529,0.884,500,False,0.31999999999999995,0.25999999999999995
7,9,3,2634,878,878,locked pipeline,f1_macro,0.008981780441308707,-0.00962126431296038,0.02907899362596126,0.388,500,False,0.36999999999999994,0.36999999999999994
7,9,3,2634,878,878,locked pipeline,roc_auc,0.002962752772886268,-0.0033963733172594542,0.008706566553771947,0.348,500,False,0.36999999999999994,0.36999999999999994
7,9,3,2634,878,878,locked pipeline,auprc,0.01341545412042533,-0.0005987830975652558,0.028305781548030134,0.072,500,False,0.36999999999999994,0.36999999999999994
7,9,3,2634,878,878,locked pipeline,brier,-0.0014123974761818398,-0.0033621658241177466,0.0006672770306337972,0.184,500,False,0.36999999999999994,0.36999999999999994
7,9,3,2634,878,878,independently optimized,f1_macro,0.014054620416971253,-0.005718141338514784,0.03493498331396364,0.176,500,False,0.36999999999999994,0.3499999999999999
7,9,3,2634,878,878,independently optimized,roc_auc,0.003446808155498693,-0.002882360990068775,0.009654244599365201,0.292,500,False,0.36999999999999994,0.3499999999999999
7,9,3,2634,878,878,independently optimized,auprc,0.01338639466896363,0.00012902777441649044,0.029233835189634547,0.044,500,True,0.36999999999999994,0.3499999999999999
7,9,3,2634,878,878,independently optimized,brier,-0.0019151239700862105,-0.004081603304048734,0.00019707350187744496,0.08,500,False,0.36999999999999994,0.3499999999999999
7,9,4,2634,878,878,locked pipeline,f1_macro,-0.006742384100874688,-0.023044895283958415,0.006998610161909604,0.356,500,False,0.32999999999999996,0.32999999999999996
7,9,4,2634,878,878,locked pipeline,roc_auc,0.000809540898506822,-0.0051091070563167055,0.006125078014934569,0.792,500,False,0.32999999999999996,0.32999999999999996
7,9,4,2634,878,878,locked pipeline,auprc,0.010305131025605263,-0.004014870687594485,0.025000752072737924,0.164,500,False,0.32999999999999996,0.32999999999999996
7,9,4,2634,878,878,locked pipeline,brier,-0.0009491794041415341,-0.0028957838876903933,0.0010559616026329338,0.388,500,False,0.32999999999999996,0.32999999999999996
7,9,4,2634,878,878,independently optimized,f1_macro,-0.0028394028793081727,-0.01906360552190553,0.013485445756238699,0.728,500,False,0.32999999999999996,0.29
7,9,4,2634,878,878,independently optimized,roc_auc,0.0015523155373432518,-0.004629818870164257,0.007913160468693777,0.6,500,False,0.32999999999999996,0.29
7,9,4,2634,878,878,independently optimized,auprc,0.005003343546104544,-0.01044140404465732,0.02092348855202164,0.46,500,False,0.32999999999999996,0.29
7,9,4,2634,878,878,independently optimized,brier,-0.000776825244570345,-0.0029903400419445123,0.0014018650295848322,0.48,500,False,0.32999999999999996,0.29
10,0,0,1568,523,523,locked pipeline,f1_macro,-0.007910914033955496,-0.026234872778674055,0.009179897619757491,0.372,500,False,0.5199999999999999,0.5199999999999999
10,0,0,1568,523,523,locked pipeline,roc_auc,0.001148665659617465,-0.0036569641432140695,0.006127421046581754,0.668,500,False,0.5199999999999999,0.5199999999999999
10,0,0,1568,523,523,locked pipeline,auprc,0.0002904821344132946,-0.007362813424981296,0.008356207527414044,0.92,500,False,0.5199999999999999,0.5199999999999999
10,0,0,1568,523,523,locked pipeline,brier,-0.0007696665452558427,-0.003341433788068636,0.0016017039311076084,0.552,500,False,0.5199999999999999,0.5199999999999999
10,0,0,1568,523,523,independently optimized,f1_macro,-0.008368344239253256,-0.026502322653508166,0.010696758643960986,0.344,500,False,0.5199999999999999,0.48999999999999994
10,0,0,1568,523,523,independently optimized,roc_auc,4.72054380664666e-05,-0.0050081633193087335,0.0054816724686477265,0.968,500,False,0.5199999999999999,0.48999999999999994
10,0,0,1568,523,523,independently optimized,auprc,-0.0007059863388891863,-0.008598788865021634,0.00814775049496311,0.852,500,False,0.5199999999999999,0.48999999999999994
10,0,0,1568,523,523,independently optimized,brier,-0.00048144585136764007,-0.003341543180177895,0.0021939804732259253,0.708,500,False,0.5199999999999999,0.48999999999999994
10,0,1,1568,523,523,locked pipeline,f1_macro,-0.01724983817969683,-0.040470803550633185,0.0006953746328214462,0.064,500,False,0.5599999999999999,0.5599999999999999
10,0,1,1568,523,523,locked pipeline,roc_auc,-0.004201283987915416,-0.010201192911437122,0.0018466271415892616,0.196,500,False,0.5599999999999999,0.5599999999999999
10,0,1,1568,523,523,locked pipeline,auprc,-0.0010188296053778023,-0.012394278313561427,0.009061558744569825,0.816,500,False,0.5599999999999999,0.5599999999999999
10,0,1,1568,523,523,locked pipeline,brier,0.0020279919507268374,-0.0011310762466172233,0.005041437453390455,0.188,500,False,0.5599999999999999,0.5599999999999999
10,0,1,1568,523,523,independently optimized,f1_macro,-0.004066696080301302,-0.03375643789606744,0.0255433511380244,0.736,500,False,0.5599999999999999,0.41999999999999993
10,0,1,1568,523,523,independently optimized,roc_auc,-0.0008182275931519767,-0.006666055438401116,0.005418891614951645,0.888,500,False,0.5599999999999999,0.41999999999999993
10,0,1,1568,523,523,independently optimized,auprc,0.0033381047132771124,-0.0070957473975150195,0.013492467220881562,0.44,500,False,0.5599999999999999,0.41999999999999993
10,0,1,1568,523,523,independently optimized,brier,0.00029016363170217274,-0.0026426300298083524,0.0031940792551503265,0.932,500,False,0.5599999999999999,0.41999999999999993
10,0,2,1568,523,523,locked pipeline,f1_macro,0.01944574082560424,-0.0004988207992413672,0.039733382508977386,0.06,500,False,0.5199999999999999,0.5199999999999999
10,0,2,1568,523,523,locked pipeline,roc_auc,0.005558172397550631,-0.0011711055731054075,0.013715539052648428,0.104,500,False,0.5199999999999999,0.5199999999999999
10,0,2,1568,523,523,locked pipeline,auprc,0.0026791691520113847,-0.0048779946023716075,0.011584409312016411,0.5,500,False,0.5199999999999999,0.5199999999999999
10,0,2,1568,523,523,locked pipeline,brier,-0.002521372856820664,-0.005863362780983153,0.0006881621103454666,0.136,500,False,0.5199999999999999,0.5199999999999999
10,0,2,1568,523,523,independently optimized,f1_macro,0.012324032591080503,-0.0037697839608421503,0.030437764690582732,0.128,500,False,0.5199999999999999,0.5099999999999999
10,0,2,1568,523,523,independently optimized,roc_auc,0.007646412309624817,0.0014981214492348295,0.014551300970532468,0.024,500,True,0.5199999999999999,0.5099999999999999
10,0,2,1568,523,523,independently optimized,auprc,0.00452327491057547,-0.002741468637498129,0.013139248507052899,0.268,500,False,0.5199999999999999,0.5099999999999999
10,0,2,1568,523,523,independently optimized,brier,-0.003227536345308646,-0.0063015503672528604,-0.00045930037986384724,0.032,500,True,0.5199999999999999,0.5099999999999999
10,0,3,1568,523,523,locked pipeline,f1_macro,0.008360294706994176,-0.007332609276049789,0.0252274395704582,0.36,500,False,0.3999999999999999,0.3999999999999999
10,0,3,1568,523,523,locked pipeline,roc_auc,-0.002810488302716241,-0.008335573893974341,0.0029785270037435657,0.324,500,False,0.3999999999999999,0.3999999999999999
10,0,3,1568,523,523,locked pipeline,auprc,-0.009321210432470028,-0.02167818281473842,0.003040641792907482,0.148,500,False,0.3999999999999999,0.3999999999999999
10,0,3,1568,523,523,locked pipeline,brier,0.0019115222723965486,-0.001073023679116993,0.004861678832033023,0.208,500,False,0.3999999999999999,0.3999999999999999
10,0,3,1568,523,523,independently optimized,f1_macro,0.004084885876410094,-0.012027972266359021,0.02093981126088492,0.668,500,False,0.3999999999999999,0.36999999999999994
10,0,3,1568,523,523,independently optimized,roc_auc,-0.0021039409640445372,-0.008396066059479027,0.0042855974332929505,0.464,500,False,0.3999999999999999,0.36999999999999994
10,0,3,1568,523,523,independently optimized,auprc,-0.005525036984487475,-0.015882724149678902,0.006574652177644711,0.392,500,False,0.3999999999999999,0.36999999999999994
10,0,3,1568,523,523,independently optimized,brier,0.000577890852581836,-0.0026933507933395947,0.003650759300160574,0.72,500,False,0.3999999999999999,0.36999999999999994
10,0,4,1569,523,522,locked pipeline,f1_macro,-0.002718105522159786,-0.01843808715334901,0.011775982624892269,0.656,500,False,0.4799999999999999,0.4799999999999999
10,0,4,1569,523,522,locked pipeline,roc_auc,0.0029356060606062773,-0.0032936780863292796,0.00906787602753022,0.444,500,False,0.4799999999999999,0.4799999999999999
10,0,4,1569,523,522,locked pipeline,auprc,0.005917337944960299,-0.0033415578004322485,0.016104225596355208,0.276,500,False,0.4799999999999999,0.4799999999999999
10,0,4,1569,523,522,locked pipeline,brier,-0.0016897773509293446,-0.004903867860406537,0.0016042430900890213,0.324,500,False,0.4799999999999999,0.4799999999999999
10,0,4,1569,523,522,independently optimized,f1_macro,0.005035881101772555,-0.013296635639935819,0.025091370434019867,0.652,500,False,0.4799999999999999,0.49999999999999994
10,0,4,1569,523,522,independently optimized,roc_auc,0.004624368686868774,-0.0022573172842429738,0.011680269819446835,0.22,500,False,0.4799999999999999,0.49999999999999994
10,0,4,1569,523,522,independently optimized,auprc,0.00942016134149648,-0.001066030737299496,0.02054152713039887,0.076,500,False,0.4799999999999999,0.49999999999999994
10,0,4,1569,523,522,independently optimized,brier,-0.0027107101999255256,-0.006593903127114423,0.0008021089413015123,0.14,500,False,0.4799999999999999,0.49999999999999994
10,1,0,1568,523,523,locked pipeline,f1_macro,0.00797809342254463,-0.007066663258131411,0.023519339736189363,0.316,500,False,0.59,0.59
10,1,0,1568,523,523,locked pipeline,roc_auc,0.0015105740181268201,-0.003463991514450196,0.007120916955685668,0.58,500,False,0.59,0.59
10,1,0,1568,523,523,locked pipeline,auprc,0.0007713600313099533,-0.008820469919581903,0.011381326254546834,0.888,500,False,0.59,0.59
10,1,0,1568,523,523,locked pipeline,brier,-0.0017263009128858087,-0.004272572393841623,0.0011384999779516774,0.184,500,False,0.59,0.59
10,1,0,1568,523,523,independently optimized,f1_macro,-0.008253793961336964,-0.028171254634981307,0.010374302932410104,0.428,500,False,0.59,0.6599999999999999
10,1,0,1568,523,523,independently optimized,roc_auc,0.003036883182275907,-0.002537648789796004,0.008989862521011404,0.292,500,False,0.59,0.6599999999999999
10,1,0,1568,523,523,independently optimized,auprc,0.0031676654041377095,-0.005969620916764461,0.01335659717244276,0.536,500,False,0.59,0.6599999999999999
10,1,0,1568,523,523,independently optimized,brier,-0.002469128900554979,-0.005031471665837337,0.00040152361611426506,0.08,500,False,0.59,0.6599999999999999
10,1,1,1568,523,523,locked pipeline,f1_macro,0.012465300391305445,-0.0069365543384035805,0.031721317763857254,0.276,500,False,0.57,0.57
10,1,1,1568,523,523,locked pipeline,roc_auc,0.0032729103726081288,-0.0027332720364849515,0.009332601202090693,0.284,500,False,0.57,0.57
10,1,1,1568,523,523,locked pipeline,auprc,0.005580754033774671,-0.004535605886438012,0.014984445399612847,0.28,500,False,0.57,0.57
10,1,1,1568,523,523,locked pipeline,brier,-0.0018091791131015778,-0.004537317138663001,0.0013359738075163481,0.248,500,False,0.57,0.57
10,1,1,1568,523,523,independently optimized,f1_macro,0.0013334035924374987,-0.02520790467896013,0.025911110904000705,0.992,500,False,0.57,0.4799999999999999
10,1,1,1568,523,523,independently optimized,roc_auc,0.0038551107754278835,-0.00233086694025435,0.010330623515329049,0.248,500,False,0.57,0.4799999999999999
10,1,1,1568,523,523,independently optimized,auprc,0.009266057179790343,9.147677963496374e-05,0.018894579023996026,0.048,500,True,0.57,0.4799999999999999
10,1,1,1568,523,523,independently optimized,brier,-0.001481863313937376,-0.004188117234084133,0.0013889781817123352,0.376,500,False,0.57,0.4799999999999999
10,1,2,1568,523,523,locked pipeline,f1_macro,0.012571265023650136,-0.00419119748288704,0.028096352212048415,0.148,500,False,0.37999999999999995,0.37999999999999995
10,1,2,1568,523,523,locked pipeline,roc_auc,0.001821322028575878,-0.0036918689162114466,0.007327776938760132,0.556,500,False,0.37999999999999995,0.37999999999999995
10,1,2,1568,523,523,locked pipeline,auprc,0.0004308175176439555,-0.008353037522324483,0.009594895648775392,0.94,500,False,0.37999999999999995,0.37999999999999995
10,1,2,1568,523,523,locked pipeline,brier,-0.0004090299634882111,-0.0036257017115320805,0.002788872736971974,0.856,500,False,0.37999999999999995,0.37999999999999995
10,1,2,1568,523,523,independently optimized,f1_macro,-0.00103297574279837,-0.016409965679869763,0.01579142109019222,0.944,500,False,0.37999999999999995,0.3499999999999999
10,1,2,1568,523,523,independently optimized,roc_auc,0.0016800125608414929,-0.004220382706374142,0.007821761513766219,0.548,500,False,0.37999999999999995,0.3499999999999999
10,1,2,1568,523,523,independently optimized,auprc,0.0018997436105873122,-0.00725034687618857,0.011919918677220281,0.696,500,False,0.37999999999999995,0.3499999999999999
10,1,2,1568,523,523,independently optimized,brier,-0.0006139869928117048,-0.003875064592139726,0.002426677856684781,0.712,500,False,0.37999999999999995,0.3499999999999999
10,1,3,1568,523,523,locked pipeline,f1_macro,-0.006299752852780949,-0.01763708901193176,0.006489651107851477,0.344,500,False,0.5599999999999999,0.5599999999999999
10,1,3,1568,523,523,locked pipeline,roc_auc,0.0017899199246349529,-0.003942044902845601,0.007213571434241513,0.592,500,False,0.5599999999999999,0.5599999999999999
10,1,3,1568,523,523,locked pipeline,auprc,-0.0027217579783775925,-0.00960797020358913,0.004096413549091254,0.464,500,False,0.5599999999999999,0.5599999999999999
10,1,3,1568,523,523,locked pipeline,brier,0.0005620834302066113,-0.001706832790327479,0.0029982018012363523,0.62,500,False,0.5599999999999999,0.5599999999999999
10,1,3,1568,523,523,independently optimized,f1_macro,-0.00673148680086233,-0.021430755774009522,0.007225059928306088,0.304,500,False,0.5599999999999999,0.5399999999999999
10,1,3,1568,523,523,independently optimized,roc_auc,0.0006594441827602049,-0.005766122766122822,0.007002528844634131,0.912,500,False,0.5599999999999999,0.5399999999999999
10,1,3,1568,523,523,independently optimized,auprc,0.0002917345058326415,-0.00627090308296771,0.007297226015848967,0.94,500,False,0.5599999999999999,0.5399999999999999
10,1,3,1568,523,523,independently optimized,brier,0.0005645824496016416,-0.002052459237297157,0.0031534984656645887,0.672,500,False,0.5599999999999999,0.5399999999999999
10,1,4,1569,523,522,locked pipeline,f1_macro,-0.005441637952379841,-0.023333524567798903,0.01069821408495165,0.504,500,False,0.3999999999999999,0.3999999999999999
10,1,4,1569,523,522,locked pipeline,roc_auc,-0.001594065656565502,-0.008155581188868355,0.004026686756864519,0.62,500,False,0.3999999999999999,0.3999999999999999
10,1,4,1569,523,522,locked pipeline,auprc,-0.0066331423796528455,-0.018532559403048158,0.0031826389353887606,0.192,500,False,0.3999999999999999,0.3999999999999999
10,1,4,1569,523,522,locked pipeline,brier,0.0015244817634701702,-0.0013487684144656215,0.004814566562216507,0.324,500,False,0.3999999999999999,0.3999999999999999
10,1,4,1569,523,522,independently optimized,f1_macro,-0.00574205196751576,-0.03143871821982776,0.01936315021646623,0.616,500,False,0.3999999999999999,0.4799999999999999
10,1,4,1569,523,522,independently optimized,roc_auc,1.5782828282850936e-05,-0.006524738121960305,0.006577556204848633,0.996,500,False,0.3999999999999999,0.4799999999999999
10,1,4,1569,523,522,independently optimized,auprc,-0.0017467263656542054,-0.013306389528369664,0.009447144550528374,0.816,500,False,0.3999999999999999,0.4799999999999999
10,1,4,1569,523,522,independently optimized,brier,-0.0001909232316100462,-0.0033035913239608987,0.003133118712440643,0.968,500,False,0.3999999999999999,0.4799999999999999
10,2,0,1568,523,523,locked pipeline,f1_macro,-0.006772082105779398,-0.01949025020054567,0.0078013143980627305,0.452,500,False,0.4699999999999999,0.4699999999999999
10,2,0,1568,523,523,locked pipeline,roc_auc,0.0006136706948640658,-0.005970324060611995,0.007867699741341739,0.856,500,False,0.4699999999999999,0.4699999999999999
10,2,0,1568,523,523,locked pipeline,auprc,-0.0038241122059318178,-0.012467734138522476,0.005147835300897157,0.428,500,False,0.4699999999999999,0.4699999999999999
10,2,0,1568,523,523,locked pipeline,brier,0.000952744047891585,-0.0025866817526453757,0.003844774128048342,0.516,500,False,0.4699999999999999,0.4699999999999999
10,2,0,1568,523,523,independently optimized,f1_macro,-0.006772082105779398,-0.020518755784353845,0.008613806383341773,0.484,500,False,0.4699999999999999,0.4599999999999999
10,2,0,1568,523,523,independently optimized,roc_auc,0.002533358509567041,-0.0042156112232716895,0.010163855752091026,0.5,500,False,0.4699999999999999,0.4599999999999999
10,2,0,1568,523,523,independently optimized,auprc,0.0014381384743933356,-0.007860134875673034,0.01202073227289615,0.812,500,False,0.4699999999999999,0.4599999999999999
10,2,0,1568,523,523,independently optimized,brier,-0.0002526596652059343,-0.0033906525270179805,0.002558740548245746,0.892,500,False,0.4699999999999999,0.4599999999999999
10,2,1,1568,523,523,locked pipeline,f1_macro,0.0023243115287693294,-0.011006839000942837,0.019368997104156585,0.704,500,False,0.4599999999999999,0.4599999999999999
10,2,1,1568,523,523,locked pipeline,roc_auc,0.002328801611279019,-0.0031385275205702665,0.008220715219125915,0.388,500,False,0.4599999999999999,0.4599999999999999
10,2,1,1568,523,523,locked pipeline,auprc,0.002700651980658497,-0.005934877736413443,0.012011275206605502,0.516,500,False,0.4599999999999999,0.4599999999999999
10,2,1,1568,523,523,locked pipeline,brier,-0.000647794674700719,-0.003548892541801855,0.002157785064924956,0.668,500,False,0.4599999999999999,0.4599999999999999
10,2,1,1568,523,523,independently optimized,f1_macro,-0.00041197346501331555,-0.017999959558174676,0.019798544363383217,0.984,500,False,0.4599999999999999,0.4699999999999999
10,2,1,1568,523,523,independently optimized,roc_auc,0.004169813695870994,-0.001133374281886429,0.010029745989304811,0.128,500,False,0.4599999999999999,0.4699999999999999
10,2,1,1568,523,523,independently optimized,auprc,0.007023209419889209,-0.002176892980348638,0.01564511052966578,0.144,500,False,0.4599999999999999,0.4699999999999999
10,2,1,1568,523,523,independently optimized,brier,-0.0018032131473675606,-0.004792755661545459,0.0008512785618501274,0.224,500,False,0.4599999999999999,0.4699999999999999
10,2,2,1568,523,523,locked pipeline,f1_macro,-0.0014297292608765888,-0.015572896819065504,0.011232878573171842,0.852,500,False,0.4599999999999999,0.4599999999999999
10,2,2,1568,523,523,locked pipeline,roc_auc,0.004302088239911961,-0.001328396104497581,0.010414909894593769,0.172,500,False,0.4599999999999999,0.4599999999999999
10,2,2,1568,523,523,locked pipeline,auprc,0.006787950357262762,-0.0030600238580608115,0.016208479002796136,0.18,500,False,0.4599999999999999,0.4599999999999999
10,2,2,1568,523,523,locked pipeline,brier,-0.002539001197149837,-0.00536716234361053,0.0001729755311805131,0.076,500,False,0.4599999999999999,0.4599999999999999
10,2,2,1568,523,523,independently optimized,f1_macro,-0.0028643317429625226,-0.019028858828438074,0.012553037733355367,0.732,500,False,0.4599999999999999,0.42999999999999994
10,2,2,1568,523,523,independently optimized,roc_auc,0.0028889935625685537,-0.003151491783919047,0.00882386116045455,0.364,500,False,0.4599999999999999,0.42999999999999994
10,2,2,1568,523,523,independently optimized,auprc,0.005951101180221352,-0.0028015980455873444,0.01509150287533192,0.176,500,False,0.4599999999999999,0.42999999999999994
10,2,2,1568,523,523,independently optimized,brier,-0.0026189287853359,-0.00516346413586244,0.0003601531435027172,0.092,500,False,0.4599999999999999,0.42999999999999994
10,2,3,1568,523,523,locked pipeline,f1_macro,0.001438662805950841,-0.013268056434280705,0.016411627052500037,0.888,500,False,0.42999999999999994,0.42999999999999994
10,2,3,1568,523,523,locked pipeline,roc_auc,0.0015230020411369782,-0.003748604661778357,0.006654852226096609,0.508,500,False,0.42999999999999994,0.42999999999999994
10,2,3,1568,523,523,locked pipeline,auprc,0.006218413866948436,-0.002263813499799128,0.014429069479217132,0.16,500,False,0.42999999999999994,0.42999999999999994
10,2,3,1568,523,523,locked pipeline,brier,-0.0012484608814330722,-0.0038679268706786857,0.001671784642165002,0.348,500,False,0.42999999999999994,0.42999999999999994
10,2,3,1568,523,523,independently optimized,f1_macro,0.0007937168676646067,-0.01533637681884048,0.016864968970305715,0.988,500,False,0.42999999999999994,0.4599999999999999
10,2,3,1568,523,523,independently optimized,roc_auc,0.0005338357669965044,-0.005821940136919415,0.0065427452597935885,0.824,500,False,0.42999999999999994,0.4599999999999999
10,2,3,1568,523,523,independently optimized,auprc,0.0037870999851111753,-0.004094289796171251,0.011896299860793656,0.336,500,False,0.42999999999999994,0.4599999999999999
10,2,3,1568,523,523,independently optimized,brier,-0.0006491151850309129,-0.0034846587443579068,0.00254308947101263,0.604,500,False,0.42999999999999994,0.4599999999999999
10,2,4,1569,523,522,locked pipeline,f1_macro,0.0009973168451257175,-0.015560426694688597,0.018524269792680997,0.912,500,False,0.42999999999999994,0.42999999999999994
10,2,4,1569,523,522,locked pipeline,roc_auc,0.0008838383838384312,-0.004070973840421943,0.005486889257579408,0.648,500,False,0.42999999999999994,0.42999999999999994
10,2,4,1569,523,522,locked pipeline,auprc,-0.002099161321293619,-0.012716047112306105,0.0065774140441092945,0.66,500,False,0.42999999999999994,0.42999999999999994
10,2,4,1569,523,522,locked pipeline,brier,6.560299412058934e-05,-0.002591918485616556,0.002867527683338737,0.96,500,False,0.42999999999999994,0.42999999999999994
10,2,4,1569,523,522,independently optimized,f1_macro,0.0032768547860595465,-0.014333822456265907,0.020437437552518936,0.744,500,False,0.42999999999999994,0.4099999999999999
10,2,4,1569,523,522,independently optimized,roc_auc,0.0037405303030304538,-0.0017404110540479216,0.009985791916151126,0.224,500,False,0.42999999999999994,0.4099999999999999
10,2,4,1569,523,522,independently optimized,auprc,-0.00022575095068699813,-0.01184071088617587,0.011742541975399461,0.956,500,False,0.42999999999999994,0.4099999999999999
10,2,4,1569,523,522,independently optimized,brier,-0.001372309299547153,-0.004581952657717025,0.0017194476294748364,0.348,500,False,0.42999999999999994,0.4099999999999999
10,3,0,1568,523,523,locked pipeline,f1_macro,0.015308715106054693,0.0002948726598045329,0.02956435176951507,0.052,500,True,0.5399999999999999,0.5399999999999999
10,3,0,1568,523,523,locked pipeline,roc_auc,0.00295820745216524,-0.002302533477306853,0.009045823559880059,0.36,500,False,0.5399999999999999,0.5399999999999999
