draw,horizon,n_oob,c_base,c_thy,delta
826,,2956,0.7822476597607613,0.7782908205966805,-0.003956839164080739
827,,2952,0.8026773132351195,0.8083715623006676,0.005694249065548163
828,,2957,0.7626464977863117,0.7654674699948847,0.002820972208573025
829,,2987,0.7856201059161904,0.7882111008659243,0.0025909949497339158
830,,2975,0.7741369851351927,0.7791289686387091,0.004991983503516373
831,,2947,0.7919443896667324,0.7961891145730625,0.0042447249063301
832,,2951,0.8026359151680466,0.8027043607436739,6.844557562735165e-05
833,,2930,0.7857731604043683,0.7882715748227616,0.002498414418393269
834,,2924,0.8049063095046877,0.805517230017751,0.0006109205130633288
835,,2969,0.7697750762840385,0.7707057111012309,0.0009306348171923551
836,,2915,0.7897552119826633,0.7893897586298917,-0.0003654533527716053
837,,2977,0.7859156549536743,0.7874058766241478,0.0014902216704735238
838,,3002,0.7823273150291419,0.7848818299443278,0.0025545149151858793
839,,2960,0.7704797921303617,0.7715158671809694,0.0010360750506077654
840,,2962,0.7912818315605149,0.793128543308309,0.0018467117477940498
841,,2934,0.7779449513437702,0.7833535249927388,0.005408573648968629
842,,2980,0.7706168235534256,0.7738338682551946,0.0032170447017689785
843,,2957,0.7892860506100924,0.79071206597339,0.0014260153632976724
844,,2961,0.79893738249651,0.7991951215363864,0.00025773903987635904
845,,3008,0.7877960664102662,0.7922239728113933,0.004427906401127113
846,,2947,0.7946910233367476,0.7955330776368859,0.0008420543001382841
847,,2996,0.7731944898733701,0.774967832521691,0.0017733426483208525
848,,2984,0.8013909276452941,0.8104120453168501,0.009021117671556
849,,2947,0.7994326245009513,0.8014254045999211,0.0019927800989697486
850,,2976,0.7813876359135762,0.7857073790979545,0.004319743184378333
851,,2990,0.7873223055208423,0.7894572252298196,0.0021349197089773897
852,,2970,0.7896212246764742,0.7903316773234563,0.0007104526469821071
853,,2954,0.7775430979568283,0.779394168005216,0.001851070048387693
854,,2966,0.8066495428142484,0.8094318390199563,0.0027822962057079126
855,,3011,0.7843382687786926,0.7840256495464559,-0.0003126192322366883
856,,2942,0.7898479512485486,0.7930459587713227,0.0031980075227741045
857,,2934,0.7951744692464556,0.7974343245493999,0.002259855302944258
858,,2901,0.7898125665020599,0.7924291261807973,0.002616559678737418
859,,2960,0.7748756479946272,0.7775702329399309,0.002694584945303724
860,,2991,0.7938100117041749,0.796163205881008,0.0023531941768331066
861,,2934,0.7891465401160943,0.789040633021832,-0.00010590709426228084
862,,2898,0.7853686315792355,0.7898943051256744,0.0045256735464388465
863,,2942,0.7905612632781296,0.791441424179454,0.0008801609013243672
864,,2931,0.7836232725938608,0.7847888895683013,0.0011656169744405087
865,,2968,0.7806200410807224,0.7826444062918512,0.002024365211128809
866,,2981,0.7909711625899725,0.7913346485617259,0.0003634859717533967
867,,2958,0.7903508120958394,0.7916507795966519,0.0012999675008125156
868,,2923,0.7928244394183793,0.7942188346157522,0.001394395197372833
869,,2937,0.7916389768365621,0.794131693253115,0.002492716416552798
870,,2969,0.7851477677948882,0.7837071936569915,-0.0014405741378966663
871,,2980,0.7816529700372433,0.7817383086148657,8.533857762238473e-05
872,,3007,0.7816678123279923,0.7822321879256597,0.0005643755976674214
873,,2928,0.7862074965891351,0.7842706801806687,-0.0019368164084664352
874,,2939,0.7984518284120852,0.7993888308776722,0.0009370024655870335
875,,2948,0.7809368977033647,0.7839995684307062,0.0030626707273414544
876,,2954,0.7859914549848912,0.7895450433017487,0.003553588316857481
877,,2976,0.771528223271552,0.7731146453498163,0.0015864220782643157
878,,2958,0.8071105900465413,0.8088020804318872,0.001691490385345884
879,,2950,0.7926382964703258,0.7957023993268605,0.0030641028565346895
880,,2953,0.7937379183378263,0.7933118548228023,-0.00042606351502394446
881,,2945,0.7845913090216793,0.7866211779423289,0.0020298689206496023
882,,2948,0.7902094745478733,0.792287226274465,0.0020777517265917478
883,,2905,0.7689722204328171,0.7731013253807959,0.004129104947978801
884,,3061,0.8016985438056258,0.8088530964970294,0.007154552691403637
885,,2944,0.777579348973131,0.7809823747869146,0.0034030258137836
886,,2957,0.7732909767646263,0.7762613852259359,0.0029704084613095816
887,,3015,0.7695798404642756,0.7713966636091151,0.0018168231448394412
888,,2952,0.7892305146940801,0.7905244728478685,0.0012939581537884104
889,,2977,0.7791875107446753,0.7785936232394717,-0.0005938875052036163
890,,2947,0.7863876565762005,0.7885283468162839,0.0021406902400834538
891,,2986,0.8083229727103023,0.8104757818144477,0.0021528091041453923
892,,2890,0.7785610255722073,0.7790438675776198,0.0004828420054124871
893,,2941,0.7855441999292007,0.7887479976264392,0.003203797697238553
894,,2946,0.788131120552953,0.7890668312936534,0.0009357107407004239
895,,2939,0.7951434798542862,0.8010810684810522,0.005937588626765966
896,,3000,0.7794685583300054,0.782694558390024,0.003226000060018608
897,,2985,0.7910375793395985,0.7876957083214975,-0.003341871018101017
898,,2966,0.788905362687778,0.7907103180443236,0.0018049553565455678
899,,2967,0.78434912130829,0.7862934658940828,0.0019443445857927344
900,,2946,0.7758110824355476,0.7788962340975686,0.0030851516620209463
901,,2938,0.7894917017580693,0.7924764211182267,0.0029847193601574284
902,,2980,0.7827702989767058,0.7843556159794127,0.0015853170027069208
903,,2931,0.8052138517650607,0.8083215856584032,0.0031077338933425125
904,,3019,0.783770577531477,0.7862255654754158,0.0024549879439387245
905,,2990,0.7989924226807964,0.8001125049360609,0.0011200822552644984
906,,2916,0.7904091772687032,0.7926149645383016,0.0022057872695984138
907,,2959,0.7960710458810923,0.7984258206968211,0.0023547748157287662
908,,2938,0.7782494716916882,0.7781180205714744,-0.00013145112021384353
909,,2932,0.8016334799842281,0.8005673210616971,-0.0010661589225309243
910,,2945,0.7720661218894845,0.7745856410640322,0.002519519174547624
911,,2933,0.7778464779133882,0.7785205377609814,0.000674059847593167
912,,2979,0.7930505468373834,0.795316752974933,0.0022662061375495757
913,,2969,0.7958014321464852,0.7978406303426745,0.0020391981961892514
914,,3000,0.770923254581251,0.7744964410116614,0.00357318643041038
915,,2966,0.778842479316694,0.7804306395819168,0.0015881602652227933
916,,3014,0.7928122252094435,0.795194221678349,0.0023819964689054673
917,,3013,0.7933341350106385,0.7955317942765149,0.0021976592658763394
918,,2971,0.7934298507534049,0.7959734736469671,0.0025436228935622474
919,,2979,0.7939065338507736,0.7972094185335146,0.003302884682740981
920,,2989,0.790081468951543,0.7894550605787105,-0.0006264083728324543
921,,2972,0.7817088575483713,0.7843991523229811,0.0026902947746098027
922,,2907,0.782809171135493,0.7845755613339065,0.0017663901984135144
923,,2989,0.7894682517516485,0.7919065949411664,0.0024383431895179664
924,,2967,0.7905710470914521,0.7939178822885481,0.0033468351970959986
925,,2979,0.7824439540238689,0.7849344873642234,0.0024905333403545393
926,,2960,0.7747599960058771,0.7732725742511344,-0.0014874217547427016
927,,2998,0.7907556259823905,0.7918648486320014,0.001109222649610886
928,,2994,0.7939521915669449,0.79562456534059,0.0016723737736451527
929,,2964,0.7757065212172427,0.7764747400059537,0.0007682187887110281
930,,2979,0.7928755545089453,0.7962512967712781,0.003375742262332837
931,,2935,0.7837797324754273,0.7867777006591751,0.0029979681837477568
932,,3003,0.7913254827615541,0.7938690194076828,0.002543536646128719
933,,2947,0.7923630980232728,0.7938550400024547,0.0014919419791818989
934,,3010,0.794790330264176,0.7969504187849565,0.0021600885207805343
935,,2893,0.7837396186813128,0.7852871609923449,0.0015475423110320463
936,,2938,0.785261006028078,0.7866069998904424,0.0013459938623643364
937,,2993,0.7856746535293971,0.7862805105620662,0.0006058570326690216
938,,2947,0.7866722789492067,0.7836989633056515,-0.0029733156435551855
939,,2987,0.771091570906837,0.7741348193071262,0.0030432484002892446
940,,2955,0.7769567341169623,0.7809982955549319,0.004041561437969632
941,,2952,0.7757666641481502,0.7777528771915895,0.0019862130434392666
942,,2995,0.7785671015100568,0.7816647168612794,0.003097615351222549
943,,2979,0.7848848696709476,0.7865529295539174,0.001668059882969808
944,,2943,0.7898824971826488,0.7923774283976767,0.0024949312150278624
945,,2972,0.7991872291162372,0.8016987342014371,0.0025115050851999277
946,,2960,0.7797981828319012,0.7835646070978194,0.0037664242659182223
947,,2991,0.7885032890969781,0.7883658666833824,-0.0001374224135957114
948,,2963,0.7850293527926122,0.7895877113497465,0.004558358557134268
949,,2979,0.789961871103392,0.7924756286601156,0.0025137575567235615
950,,3001,0.7825093749690799,0.7840281694321589,0.0015187944630790096
951,,2978,0.7994474566345591,0.7997730760687385,0.00032561943417941386
952,,2959,0.7858987038546409,0.7875164006122896,0.0016176967576486678
953,,2967,0.8006739987316268,0.8034914716574729,0.0028174729258461095
954,,2966,0.7887546619637997,0.7922990113130762,0.003544349349276499
955,,3001,0.7922984323308317,0.7930711482533763,0.0007727159225445757
956,,2919,0.7822736291608355,0.7836487316844736,0.0013751025236380388
957,,2977,0.7942800407756467,0.7959903947330194,0.0017103539573726234
958,,2922,0.7750126428371602,0.7809372915276851,0.005924648690524892
959,,2964,0.8038983266103428,0.8057440747975543,0.0018457481872115045
960,,2948,0.774785125940074,0.7754633900181233,0.0006782640780492732
961,,2967,0.8091741881588062,0.8097099242186426,0.000535736059836478
962,,2937,0.7783721554933036,0.7828696419663073,0.004497486473003631
963,,2966,0.7823452807099058,0.783177692413405,0.0008324117034991252
964,,3040,0.7832048014149349,0.7846851943367926,0.0014803929218577538
965,,2950,0.7834164330419093,0.7844412300630978,0.0010247970211885171
966,,2956,0.7931313063849901,0.7947740490331066,0.0016427426481164797
967,,2964,0.7824950146310441,0.7848367541096305,0.002341739478586402
968,,2955,0.793583587398374,0.7919042174796748,-0.001679369918699214
969,,2966,0.7830180308960242,0.7854727564892495,0.0024547255932253487
970,,2961,0.8076416930835552,0.8105357065809143,0.0028940134973591825
971,,2970,0.793810870324383,0.7910122904702778,-0.0027985798541052542
972,,2933,0.7684682026441105,0.7715076457361736,0.0030394430920630544
973,,3000,0.7901566701641172,0.7908680787160617,0.0007114085519445146
974,,2934,0.7953184547201839,0.7978811516284353,0.002562696908251394
975,,2996,0.7845853605961692,0.7887900063640656,0.0042046457678963645
976,,2996,0.7975223242520146,0.7982442130709151,0.0007218888189004513
977,,2996,0.7781011236913938,0.7799310692075397,0.0018299455161459033
978,,2951,0.7849043814193266,0.7878094432347099,0.002905061815383303
979,,2966,0.7979747002095516,0.7996545263268249,0.001679826117273242
980,,2967,0.7793822717961045,0.7815576069161067,0.00217533512000212
981,,2971,0.7913398202271001,0.7931104714476604,0.0017706512205603042
982,,2967,0.7869577939146408,0.7875794179316675,0.0006216240170267007
983,,2947,0.7973081986925319,0.7994568705494969,0.00214867185696499
984,,2920,0.7760598894646026,0.7771583854925046,0.0010984960279020184
985,,2960,0.7773215678761446,0.7796625131948175,0.0023409453186729046
986,,2914,0.7910688468454858,0.7915008540756436,0.00043200723015779374
987,,2960,0.7908166351947462,0.7941041315101501,0.003287496315403926
988,,2977,0.7855665177303133,0.7869146930447584,0.001348175314445088
989,,2969,0.8053598612242008,0.8059800516344574,0.0006201904102566269
990,,2963,0.7916285079135871,0.7953373487108358,0.003708840797248758
991,,2994,0.7906759317751105,0.7912608970309539,0.0005849652558433949
992,,2958,0.7831370783536262,0.7837377678073815,0.0006006894537552432
993,,2972,0.7930952196369909,0.7968987722035409,0.0038035525665499614
994,,2941,0.7662251673064063,0.770196555409881,0.003971388103474638
995,,2949,0.7910677867030143,0.7927549882202194,0.0016872015172051391
996,,2965,0.7845189951716731,0.7840383129064453,-0.0004806822652277942
997,,2943,0.7686349058224227,0.7690245884618047,0.0003896826393819941
998,,2939,0.800270279635469,0.7962584366132652,-0.004011843022203809
999,,2929,0.7795921010206724,0.781827960399389,0.0022358593787165093
1000,,2989,0.7958173942887491,0.7946838119430729,-0.0011335823456761762
1001,,2932,0.7929730811180598,0.7940586135904535,0.0010855324723937354
1002,,3004,0.7880653344434516,0.7842546868162076,-0.003810647627244035
1003,,2950,0.7782592689081078,0.7799740459565141,0.0017147770484062796
1004,,2950,0.7939264985991606,0.7954276203918363,0.001501121792675697
1005,,2944,0.7861342271184183,0.7906379843857557,0.004503757267337427
1006,,2919,0.7932898117158472,0.7967066758716099,0.0034168641557627
1007,,3033,0.7959718355984935,0.7994202884382736,0.003448452839780125
1008,,2926,0.7736774438092896,0.7771118896879546,0.003434445878665038
1009,,2960,0.7937184203269095,0.7951872695063639,0.0014688491794543346
1010,,2984,0.790763546080277,0.7933174419079035,0.002553895827626551
1011,,2950,0.7839476408605506,0.7859815447742496,0.0020339039136990644
1012,,3013,0.791903034320888,0.796324302717959,0.00442126839707091
1013,,2969,0.8063885251288692,0.8097138639161504,0.003325338787281251
1014,,2962,0.7937311098267813,0.7956167781099174,0.0018856682831360772
1015,,2956,0.7971872789734263,0.7935599171466101,-0.003627361826816222
1016,,2995,0.7983189952547101,0.7981397177553963,-0.00017927749931379022
1017,,3024,0.7820287754267786,0.7838933849622438,0.0018646095354651893
1018,,2956,0.7943624046070146,0.7956022839237957,0.0012398793167811561
1019,,2922,0.7782556133606814,0.7797851098221926,0.0015294964615112372
1020,,2988,0.776455475090973,0.7780295660751713,0.0015740909841982509
1021,,3033,0.8006901958503428,0.8046985664137807,0.004008370563437835
1022,,2974,0.7812493439422249,0.783859141771461,0.0026097978292360935
1023,,2994,0.7939453089214105,0.7947979102716476,0.0008526013502371255
1024,,3009,0.7750870921176077,0.7769260284356642,0.0018389363180564278
1025,,2929,0.7883885116982086,0.7906885945527338,0.0023000828545252094
1026,,2952,0.7966799462541445,0.7979730000023532,0.0012930537482086502
1027,,2972,0.7991366365365176,0.7988512491698428,-0.0002853873666747164
1028,,2920,0.7742196488252667,0.7786843521563606,0.004464703331093833
1029,,2925,0.7887536540273244,0.7920031341760144,0.003249480148689976
1030,,2947,0.7738068529409241,0.7757720868135627,0.001965233872638583
1031,,2940,0.7907364380240428,0.7932878167048162,0.002551378680773375
1032,,2927,0.7828653501673184,0.7839155618970226,0.001050211729704209
1033,,2977,0.7932950797451769,0.7958053053598433,0.002510225614666406
1034,,2990,0.7859653734481976,0.7875652683020086,0.001599894853810957
1035,,2974,0.7863233488234929,0.7885328276952072,0.002209478871714299
1036,,3006,0.7780873535260899,0.7803177941814158,0.0022304406553258493
1037,,2987,0.7903729546811419,0.7912831926853683,0.0009102380042264047
1038,,2985,0.7864682311735433,0.7903424072557201,0.0038741760821768834
1039,,3000,0.791982240953741,0.7929135139831686,0.0009312730294275262
1040,,2959,0.7900585130164964,0.7913133205740928,0.001254807557596327
1041,,2947,0.7839631720578409,0.7878936108914594,0.003930438833618433
1042,,2933,0.7855995629333044,0.7857677627901447,0.00016819985684035643
1043,,2932,0.8044998584909889,0.807645072348883,0.0031452138578941247
1044,,2991,0.7744001580794325,0.7735963436812748,-0.0008038143981576873
1045,,2951,0.7757567830585231,0.777943105225454,0.002186322166930821
1046,,2898,0.7857419175073108,0.7876883164663459,0.001946398959035034
1047,,2986,0.7964614321374786,0.7981621211808636,0.0017006890433850508
1048,,2955,0.7857737129026815,0.7882452190203574,0.0024715061176758812
1049,,2924,0.7833088775688024,0.7849050266066933,0.0015961490378908483
1050,,2933,0.7738469903075041,0.7795532250812935,0.005706234773789398
1051,,2964,0.7843844603289126,0.7840931348849203,-0.00029132544399235183
1052,,3020,0.7879487790765235,0.7928832674243504,0.0049344883478269486
1053,,3024,0.7951792941082481,0.7973538421592687,0.002174548051020686
1054,,3004,0.78780196766612,0.7902488689422285,0.0024469012761084707
1055,,2940,0.7802065609794381,0.7803911473865955,0.000184586407157461
1056,,2968,0.793125688494803,0.7965388612550015,0.0034131727601984796
1057,,2944,0.7687009434203462,0.7721690997877944,0.0034681563674481275
1058,,2981,0.7872747790429125,0.7931421082038685,0.005867329160956003
1059,,2997,0.7776081468133765,0.7772007091355773,-0.00040743767779927165
1060,,2985,0.806203461771192,0.8097258686821543,0.0035224069109623946
1061,,2980,0.7776089724971514,0.7810343347589017,0.0034253622617502755
1062,,2942,0.7860684556518908,0.7878238592420727,0.001755403590181892
1063,,2959,0.8130222018487363,0.8159226668683012,0.0029004650195648685
1064,,2958,0.793503679735664,0.7949534684401101,0.001449788704446009
1065,,2983,0.8035730021344508,0.8054161689545107,0.001843166820059916
1066,,2928,0.7915109284883289,0.795204089210129,0.0036931607218000373
1067,,2899,0.8107577796670695,0.811408441575771,0.0006506619087014442
1068,,2953,0.7933150963537715,0.790803944687215,-0.002511151666556466
1069,,2949,0.7856394504214794,0.785892610705694,0.00025316028421462633
1070,,2999,0.7689337452393313,0.7702531699946855,0.0013194247553541816
1071,,2972,0.7846513266944231,0.7891528211018155,0.004501494407392448
1072,,3005,0.7808156971550902,0.7831086914213571,0.0022929942662668346
1073,,2974,0.7640808956745503,0.7664195741492504,0.002338678474700151
1074,,2974,0.8009040275058877,0.8042230182941977,0.0033189907883099945
1075,,2922,0.7994608612570805,0.8046207017578068,0.005159840500726265
1076,,2984,0.7956705632076929,0.7982231389614575,0.002552575753764552
1077,,3031,0.7766982221403507,0.7790862241711634,0.002388002030812686
1078,,2989,0.7879177503688461,0.7915952014523852,0.0036774510835390073
1079,,2980,0.8012053651174169,0.8030952202198963,0.0018898551024794097
1080,,2956,0.8014333857386244,0.8019634573047344,0.0005300715661099575
1081,,2957,0.800972118911432,0.8038273830204474,0.0028552641090153763
1082,,2996,0.7854183987781518,0.7884705776065302,0.0030521788283783824
1083,,2940,0.7749282147594796,0.7749460892524505,1.7874492970859635e-05
1084,,2989,0.7821295839670218,0.7831411863567025,0.001011602389680677
1085,,2964,0.7890885241821967,0.7893788608950147,0.0002903367128180845
1086,,2968,0.7864131108521558,0.7868779907271961,0.0004648798750402916
1087,,3017,0.781337939358405,0.7852163498043628,0.003878410445957825
1088,,2944,0.7846847399811684,0.788670463464419,0.003985723483250658
1089,,2963,0.7901195347765346,0.7921688511719772,0.002049316395442591
1090,,2940,0.7930550277206474,0.79537719082536,0.00232216310471256
1091,,3006,0.7850601529154542,0.7850697687276958,9.615812241681176e-06
1092,,2974,0.7998839993456374,0.8027307248057981,0.0028467254601607372
1093,,2943,0.8017191179246357,0.8033201652987707,0.0016010473741350228
1094,,2960,0.7985494834131797,0.8018019499618585,0.003252466548678834
1095,,2965,0.8022819532329737,0.8019894269087032,-0.000292526324270459
1096,,2975,0.7783812099765873,0.7819091501940367,0.003527940217449399
1097,,2944,0.7813849227620486,0.7852513453117712,0.0038664225497225813
1098,,2986,0.7938767082382988,0.7942909421279678,0.0004142338896689912
1099,,2975,0.7785212189144819,0.7766429358845907,-0.0018782830298912367
1100,,2998,0.7802216562507114,0.7817631839185406,0.0015415276678292233
1101,,2955,0.7795255449496394,0.7823316525390461,0.0028061075894066922
1102,,2988,0.8014128143828526,0.8027521455365144,0.0013393311536618047
1103,,3003,0.804859859306162,0.8074980314576324,0.0026381721514704415
1104,,2982,0.8009424186917613,0.8033676692282467,0.002425250536485346
1105,,3013,0.7786776979807875,0.7803887130279359,0.0017110150471484342
1106,,3016,0.7857337519156512,0.7878113264977472,0.002077574582096009
1107,,2928,0.7865715324801275,0.7880744975890708,0.0015029651089433216
1108,,2937,0.7853738817273626,0.7882292233971178,0.002855341669755207
1109,,2978,0.7745996089056187,0.7796590446267527,0.005059435721133987
1110,,2966,0.7833130533757842,0.7863212811858066,0.0030082278100224125
1111,,2988,0.7904374870730269,0.7899587102902537,-0.0004787767827731937
1112,,3011,0.7929458817402156,0.7933266675346945,0.0003807857944788662
1113,,2961,0.7867147668272604,0.787169652462697,0.0004548856354366082
1114,,2966,0.7722876613182735,0.7692307692307693,-0.0030568920875042593
1115,,2937,0.7768596853519829,0.780965304103426,0.0041056187514431075
1116,,2978,0.7909029931025755,0.7954704802885528,0.004567487185977326
1117,,2991,0.7987728305009719,0.7957596374064166,-0.0030131930945552776
1118,,2993,0.7926876561470673,0.7961617341802046,0.0034740780331373733
1119,,3056,0.8059809944526721,0.8078720764473073,0.0018910819946351687
1120,,2942,0.7748183901083064,0.7796328231483608,0.004814433040054356
1121,,2965,0.7744848492138914,0.777628080980621,0.003143231766729593
1122,,2947,0.7844883758881419,0.790474327651,0.005985951762858099
1123,,2938,0.7920636219956805,0.7927701132778803,0.0007064912821997948
1124,,2995,0.7841418188095649,0.786595550899166,0.0024537320896010906
1125,,2991,0.7868325707057299,0.7863406368591195,-0.0004919338466103929
1126,,2993,0.7816851668094495,0.7838287591447819,0.002143592335332345
1127,,2934,0.7824060640237392,0.783963679366661,0.0015576153429217587
1128,,2970,0.8047463857458442,0.8067012733461626,0.001954887600318367
1129,,3010,0.7923910781273001,0.7926867649074361,0.00029568678013591754
1130,,2981,0.7879472065607381,0.7928549461814454,0.00490773962070723
1131,,2986,0.7846398678280306,0.7861134395082425,0.0014735716802118937
1132,,2982,0.7869400122126867,0.7895440800897718,0.0026040678770851144
1133,,2956,0.7882769703814637,0.7905221181258676,0.0022451477444038748
1134,,2997,0.7897419759314679,0.7883729985746962,-0.0013689773567716612
1135,,2963,0.787441338561294,0.7905799638757631,0.003138625314469179
1136,,3022,0.7954329394874182,0.7971923927594435,0.001759453272025313
1137,,2962,0.7969955385890243,0.8016301210661207,0.004634582477096472
1138,,2965,0.7923869615095533,0.796088156177064,0.003701194667510621
1139,,2975,0.8000662997547708,0.7991649958595937,-0.0009013038951771746
1140,,2994,0.7837489935985089,0.7868665951269233,0.0031176015284143377
1141,,2978,0.7987600622419349,0.8031709080216132,0.0044108457796783185
1142,,2993,0.7885082341324816,0.7893067107298126,0.0007984765973310104
1143,,2944,0.7867814088331896,0.7892585185049267,0.0024771096717370877
1144,,2985,0.8050128620282662,0.8076288472596314,0.002615985231365192
1145,,2983,0.7730763040532472,0.7739537201925124,0.0008774161392651747
1146,,2923,0.7799185453612545,0.7811448545681942,0.0012263092069396686
1147,,2988,0.7803935576447425,0.781508118001009,0.0011145603562664474
1148,,2964,0.798568019704787,0.7981425521389998,-0.00042546756578720757
1149,,2963,0.7838734602375315,0.7886974141714652,0.004823953933933756
1150,,3004,0.7821213520242278,0.7839631733700064,0.0018418213457785937
1151,,2983,0.796320055528079,0.7994725316184766,0.0031524760903975935
1152,,2976,0.7995333496636208,0.8033004500726203,0.003767100408999524
1153,,2990,0.7896380720375848,0.7919075791095975,0.0022695070720126775
1154,,2940,0.7856733944761832,0.7882488874682485,0.002575492992065276
1155,,3024,0.7926352441136807,0.7937147876410395,0.0010795435273588394
1156,,3014,0.7850353729363578,0.78683482779959,0.001799454863232186
1157,,2983,0.7865484260061498,0.7896516770580274,0.003103251051877587
1158,,2985,0.7974118164229447,0.7975502074508644,0.00013839102791968205
1159,,3002,0.8023907382036756,0.8030387183569692,0.0006479801532935925
1160,,2948,0.7998895215319324,0.8030005737925279,0.0031110522605954927
1161,,2958,0.7724222287086914,0.7755281523292532,0.0031059236205618346
1162,,2989,0.777650092851458,0.7807672489439422,0.003117156092484197
1163,,2965,0.7981713717396126,0.8020266919826574,0.003855320243044802
1164,,2980,0.7828172982420496,0.7853471900087022,0.0025298917666526366
1165,,3035,0.7741303363281458,0.7740696135755833,-6.072275256241433e-05
1166,,3017,0.7939785300536271,0.7981294977770774,0.004150967723450361
1167,,2959,0.7839707788500508,0.7838478111115155,-0.00012296773853537335
1168,,2962,0.7836313376865047,0.7852682811321677,0.0016369434456630083
1169,,2928,0.7929242177042298,0.7976659445181028,0.004741726813872971
1170,,2945,0.7921545039384559,0.7945592096525372,0.0024047057140813566
1171,,2971,0.7898668985518802,0.7919299460817046,0.0020630475298244466
1172,,2968,0.7892393701344743,0.7934448196452827,0.004205449510808368
1173,,2968,0.8014646113287687,0.8057424969182136,0.004277885589444974
1174,,2980,0.7884137986351089,0.7875462037711635,-0.0008675948639453868
1175,,2961,0.7839512711864407,0.7846607705951911,0.0007094994087504247
1176,,2962,0.7856034789524139,0.7897774113767518,0.004173932424337945
1177,,2950,0.7827978996375279,0.7869051569319307,0.004107257294402866
1178,,2943,0.7810748051293377,0.7856017189295621,0.004526913800224408
1179,,2945,0.8072026443530844,0.808812853418653,0.0016102090655686352
1180,,2974,0.7891924246536083,0.7886686838507757,-0.000523740802832573
1181,,2947,0.7755319251073588,0.7761312966587436,0.0005993715513847864
1182,,2997,0.790425851284247,0.7907629691967735,0.0003371179125264412
1183,,2962,0.782369629397186,0.7824029304967628,3.330109957677685e-05
1184,,2974,0.7932954933143299,0.7922970226341974,-0.0009984706801324794
1185,,3002,0.7937460710607221,0.7959623531394373,0.0022162820787151594
1186,,2949,0.7785206014002066,0.7800903343662726,0.0015697329660659953
1187,,2956,0.7776178477287803,0.7809879959525693,0.0033701482237890046
1188,,2968,0.7738860091650341,0.7763454281735231,0.0024594190084890055
1189,,2959,0.7935697971248152,0.793559048770657,-1.074835415826314e-05
1190,,2963,0.7767834531587801,0.7798290721325197,0.003045618973739672
1191,,2971,0.7914312129016996,0.7921565834924482,0.0007253705907486196
1192,,2933,0.7914227794995019,0.7917741052412929,0.0003513257417909754
1193,,2927,0.8021204869643512,0.8020829704503858,-3.751651396544098e-05
1194,,2941,0.7849799810962076,0.784244538609403,-0.0007354424868045717
1195,,2966,0.7682308686622225,0.7703452766521914,0.0021144079899689805
1196,,3019,0.7882407650637908,0.7903564759923607,0.0021157109285698805
1197,,2989,0.8036909768814704,0.8053676973769126,0.0016767204954422077
1198,,3008,0.7953497714214925,0.7941338131417307,-0.0012159582797618418
1199,,3011,0.7813225744645278,0.7842722325751114,0.002949658110583564
1200,,2956,0.7917364902607348,0.7953570205854114,0.003620530324676574
1201,,2956,0.7880249800585609,0.7925545355007159,0.004529555442154942
1202,,2946,0.7832659592386727,0.7873255116220313,0.0040595523833586444
1203,,3003,0.7993456979015063,0.7993456979015063,0.0
1204,,2991,0.7909651376146789,0.7959107033639143,0.004945565749235437
1205,,3008,0.7889222985029274,0.788618431978065,-0.00030386652486236176
1206,,2987,0.779319836928116,0.7792907999117274,-2.9037016388566705e-05
1207,,2946,0.7892897182291537,0.791423553152794,0.0021338349236402765
1208,,2944,0.788470608005551,0.7909140682596817,0.0024434602541306694
1209,,3021,0.7874370168117694,0.7891708754559109,0.0017338586441415504
1210,,2986,0.7812303502076363,0.7830068875849739,0.001776537377337628
1211,,2943,0.7937991541695837,0.7951965893846782,0.0013974352150945002
1212,,2958,0.7776738455617751,0.7802434953651428,0.002569649803367713
1213,,2936,0.7794055443688817,0.7837886098552487,0.0043830654863670215
1214,,2975,0.7697175933865712,0.7718000858786378,0.002082492492066601
1215,,2971,0.793711906956052,0.795755823191077,0.0020439162350249784
1216,,2941,0.7948077973689681,0.7960491009915925,0.0012413036226244234
1217,,2962,0.7913458089055536,0.7941714866996574,0.002825677794103809
1218,,2923,0.7886818146131751,0.7917545393755465,0.003072724762371415
1219,,2981,0.7969719672291706,0.8011083876991097,0.004136420469939117
1220,,2970,0.7792913691108971,0.7764285803619445,-0.002862788748952627
1221,,2947,0.8154248959160496,0.8170782432272088,0.0016533473111591812
1222,,2973,0.7827508979611221,0.785699109912441,0.002948211951318891
1223,,2949,0.7858333270961352,0.7871393963889117,0.001306069292776546
1224,,2941,0.80631754470334,0.8086768614934137,0.002359316790073618
1225,,2937,0.7986668224681917,0.8015907872946543,0.0029239648264626217
1226,,2951,0.7639971050589747,0.7663965156385497,0.0023994105795750453
1227,,3003,0.8049727634011781,0.8041789328827494,-0.0007938305184286287
1228,,2980,0.7889845508577901,0.792074637884467,0.003090087026676902
1229,,2978,0.7924212396217386,0.7956972580107445,0.0032760183890059302
1230,,2993,0.7984869584383187,0.7990292088904027,0.0005422504520840032
1231,,2976,0.7961787946404063,0.8005426448323694,0.004363850191963059
1232,,2971,0.7988306265204508,0.8035899690036453,0.00475934248319454
1233,,2952,0.8072493156601402,0.8074735726752913,0.00022425701515105256
1234,,2991,0.786653662530332,0.7869754779143404,0.00032181538400843923
