draw,horizon,n_oob,c_base,c_thy,delta
458,7.0,2899,0.7880688484900027,0.789923872269122,0.0018550237791192803
458,10.0,2899,0.7833465713529256,0.7850107795302395,0.0016642081773138306
459,7.0,2956,0.7992935037091792,0.8015905737668709,0.0022970700576917524
459,10.0,2956,0.794660220206998,0.7961420027490594,0.0014817825420614383
460,7.0,2943,0.7820721625376563,0.7881480666327358,0.006075904095079521
460,10.0,2943,0.7801825634846837,0.7855140982490145,0.005331534764330792
461,7.0,2939,0.8002947075985756,0.8019660134294418,0.0016713058308662765
461,10.0,2939,0.7969338458173182,0.7980044373613324,0.0010705915440142322
462,7.0,2989,0.7885163812609621,0.7912851959458554,0.002768814684893317
462,10.0,2989,0.7839631713399042,0.7858013015537091,0.001838130213804856
463,7.0,2972,0.7866841448772506,0.7889065226918519,0.0022223778146013284
463,10.0,2972,0.784540897629238,0.7865300664887934,0.001989168859555468
464,7.0,2994,0.7809411654500077,0.7844057998166648,0.0034646343666571155
464,10.0,2994,0.7806637275424207,0.7832926908219858,0.0026289632795650775
465,7.0,2994,0.7878563513399357,0.7902794410681719,0.0024230897282362385
465,10.0,2994,0.7859731398027154,0.7883126489977512,0.0023395091950357827
466,7.0,2939,0.7882727015300065,0.789667599138046,0.0013948976080394582
466,10.0,2939,0.7862737924484416,0.7873828548999845,0.0011090624515428527
467,7.0,2975,0.7985698233249102,0.8001485041438723,0.0015786808189620638
467,10.0,2975,0.7946266481566401,0.7958427820318733,0.0012161338752332274
468,7.0,2995,0.7894490996035192,0.7904879467572149,0.0010388471536957322
468,10.0,2995,0.7857152990244525,0.7858181500063839,0.00010285098193141273
469,7.0,3004,0.7798508559351697,0.7807419262615926,0.0008910703264228825
469,10.0,3004,0.7763944509259699,0.776548092224751,0.0001536412987810376
470,7.0,2986,0.7943480558094126,0.7926395478000879,-0.0017085080093246496
470,10.0,2986,0.7906834625845988,0.7880744978265156,-0.002608964758083143
471,7.0,2966,0.7802451629342004,0.7824559775775066,0.0022108146433061915
471,10.0,2966,0.7789083807447813,0.7817328601749052,0.002824479430123872
472,7.0,2980,0.7824566623527599,0.7849916859651456,0.0025350236123856673
472,10.0,2980,0.7789149056834567,0.7812606181017089,0.0023457124182522104
473,7.0,2977,0.7916550151234892,0.7910296800080043,-0.0006253351154849041
473,10.0,2977,0.7876189610782978,0.7872191428138725,-0.0003998182644252557
474,7.0,2926,0.7917134944066931,0.7920552958833318,0.0003418014766386479
474,10.0,2926,0.7860441581597822,0.7863694410756021,0.0003252829158199022
475,7.0,3011,0.7853516553897665,0.7854810173941166,0.0001293620043500976
475,10.0,3011,0.7835769865597736,0.7827858995519924,-0.0007910870077811882
476,7.0,2962,0.7939706582100311,0.795366800867318,0.0013961426572869362
476,10.0,2962,0.7908345003242512,0.7917434777179699,0.0009089773937187573
477,7.0,2950,0.797132090913741,0.8011284866815226,0.0039963957677815465
477,10.0,2950,0.7911388765518651,0.7952523053921154,0.004113428840250344
478,7.0,2941,0.7834634358557627,0.7844388627589396,0.0009754269031768681
478,10.0,2941,0.7820878211518788,0.7824227378462381,0.0003349166943592552
479,7.0,2943,0.7800386260173817,0.7825014403609423,0.0024628143435605487
479,10.0,2943,0.7741119758259202,0.7760356088680758,0.0019236330421555925
480,7.0,2988,0.786872281005073,0.7902070015750265,0.003334720569953542
480,10.0,2988,0.7854733531064232,0.7883027760710213,0.002829422964598094
481,7.0,2959,0.7917558629831761,0.794607324674592,0.002851461691415924
481,10.0,2959,0.7887811560235871,0.7909081666506138,0.002127010627026693
482,7.0,2962,0.799945706320804,0.8023544715805662,0.002408765259762191
482,10.0,2962,0.7994090512437364,0.8008526100453486,0.001443558801612177
483,7.0,2999,0.7783411393801004,0.7797202797202797,0.0013791403401792746
483,10.0,2999,0.7749987420704416,0.775997722227063,0.0009989801566213652
484,7.0,2959,0.7840902943085912,0.7856565137416144,0.0015662194330231527
484,10.0,2959,0.7820504670092843,0.7830434815777362,0.000993014568451911
485,7.0,2987,0.7845722485058538,0.7872526646366009,0.0026804161307470986
485,10.0,2987,0.7841345958892373,0.7866317148496823,0.0024971189604450217
486,7.0,3005,0.790770224978934,0.7922591027452371,0.0014888777663031316
486,10.0,3005,0.7875592895164778,0.7888362944867696,0.0012770049702918174
487,7.0,2984,0.7762606700269499,0.780777460167112,0.004516790140162152
487,10.0,2984,0.7772425726016502,0.7816334350779149,0.004390862476264745
488,7.0,2986,0.7906555824765716,0.7927239044421509,0.0020683219655792673
488,10.0,2986,0.788326178034203,0.7903426125583594,0.002016434524156341
489,7.0,2940,0.7851326382741638,0.7859690409023931,0.0008364026282292603
489,10.0,2940,0.7823003673951018,0.7823570482663382,5.6680871236447494e-05
490,7.0,2986,0.7875818145816437,0.7859231451518842,-0.0016586694297594518
490,10.0,2986,0.7853096237589158,0.7838961980132374,-0.001413425745678376
491,7.0,2924,0.7884922228917007,0.7877795072638415,-0.0007127156278592395
491,10.0,2924,0.7884568216188991,0.786974673632325,-0.0014821479865740894
492,7.0,2938,0.7917744191688475,0.7945527561412474,0.0027783369723999307
492,10.0,2938,0.7876712328767124,0.7895461167659108,0.001874883889198431
493,7.0,2945,0.7866878770493229,0.7889827709104817,0.0022948938611588865
493,10.0,2945,0.7859214955948715,0.7874579184872144,0.0015364228923429035
494,7.0,2946,0.7796972029766487,0.7799409802412112,0.0002437772645624836
494,10.0,2946,0.7788772579019732,0.7774318602595881,-0.001445397642385049
495,7.0,2949,0.7980017794861839,0.7979507973466939,-5.098213948995234e-05
495,10.0,2949,0.7969837419787691,0.7957218354384765,-0.0012619065402925678
496,7.0,2945,0.7935861027926586,0.7958525127619954,0.0022664099693368023
496,10.0,2945,0.7889448785956029,0.7911426012239666,0.0021977226283637075
497,7.0,2904,0.7978449577132687,0.8003173472176318,0.002472389504363126
497,10.0,2904,0.79232923618025,0.794442723820335,0.00211348764008501
498,7.0,2958,0.7922231121480682,0.7912292004016274,-0.000993911746440812
498,10.0,2958,0.7904179492441343,0.7881496682399617,-0.0022682810041726453
499,7.0,2938,0.794588293239181,0.7948693582883406,0.0002810650491595901
499,10.0,2938,0.7870588176098098,0.7865179139736794,-0.0005409036361303521
500,7.0,3012,0.7988249069337161,0.7988409634923263,1.6056558610144656e-05
500,10.0,3012,0.7951457248090129,0.7937845590105408,-0.0013611657984721193
501,7.0,2998,0.8175229383940275,0.8166638171767253,-0.000859121217302139
501,10.0,2998,0.8128935296733022,0.8115284060201221,-0.0013651236531800892
502,7.0,2944,0.7977136850404047,0.799715398798133,0.002001713757728285
502,10.0,2944,0.7953203726399602,0.7969678278956629,0.0016474552557026456
503,7.0,2931,0.8037564533015632,0.8076133915785166,0.0038569382769534366
503,10.0,2931,0.8028398420759636,0.806386441199209,0.0035465991232453975
504,7.0,2962,0.7747874185840997,0.7772447877458842,0.0024573691617845173
504,10.0,2962,0.7732484709860276,0.7750683705434837,0.001819899557456095
505,7.0,2939,0.7782423737147011,0.78217576262853,0.0039333889138288836
505,10.0,2939,0.7741249672429664,0.7778636366690632,0.0037386694260967968
506,7.0,2955,0.776999936760893,0.7770631758679567,6.323910706373947e-05
506,10.0,2955,0.7714796669302245,0.7711824121443623,-0.0002972547858621777
507,7.0,2947,0.7794364237585064,0.7784029906562099,-0.0010334331022965326
507,10.0,2947,0.7770327967361397,0.7753667098896233,-0.001666086846516368
508,7.0,2978,0.7722410855229701,0.7750095090541521,0.002768423531182007
508,10.0,2978,0.7695191457668619,0.7718349487909354,0.002315803024073526
509,7.0,2984,0.7771692986924775,0.7776444875355365,0.00047518884305897124
509,10.0,2984,0.7764363197811569,0.7760416464477459,-0.00039467333341103306
510,7.0,2995,0.7954048801322715,0.7965881785665837,0.0011832984343121966
510,10.0,2995,0.7970314280481849,0.7979649092462966,0.000933481198111652
511,7.0,2979,0.8046072396628696,0.8086467017713462,0.00403946210847661
511,10.0,2979,0.7961695532043939,0.8005539456836714,0.004384392479277577
512,7.0,3005,0.799904497205488,0.8043142464051244,0.004409749199636437
512,10.0,3005,0.7972821760615209,0.8010784181198276,0.0037962420583067535
513,7.0,3005,0.7749716779145494,0.7769243593563961,0.001952681441846793
513,10.0,3005,0.775933537559604,0.7772932458267799,0.0013597082671759075
514,7.0,2992,0.7795703512495866,0.7833756439931308,0.003805292743544131
514,10.0,2992,0.7746050258309383,0.7787374710798254,0.004132445248887118
515,7.0,2968,0.7851601913390877,0.7857647640328267,0.0006045726937390361
515,10.0,2968,0.783814879939817,0.7844122849374547,0.0005974049976377183
516,7.0,3000,0.7925238602311009,0.7941429119972132,0.0016190517661123227
516,10.0,3000,0.7910363894938887,0.7923727760042167,0.0013363865103280803
517,7.0,3010,0.7846475243400843,0.7867990836674129,0.0021515593273285782
517,10.0,3010,0.7787531192833546,0.7803865340017191,0.0016334147183645342
518,7.0,2958,0.7866565837065105,0.7854993756458836,-0.001157208060626913
518,10.0,2958,0.7843060773097235,0.7824894517479318,-0.0018166255617916294
519,7.0,2988,0.7775702912655174,0.779658701060012,0.00208840979449465
519,10.0,2988,0.7756547479784855,0.7773525323511123,0.0016977843726267983
520,7.0,2953,0.7834127121807104,0.783488279792038,7.556761132754275e-05
520,10.0,2953,0.7776789784258016,0.7775284898061132,-0.00015048861968836036
521,7.0,2920,0.7660545074054135,0.7688171172520432,0.0027626098466296822
521,10.0,2920,0.765268256592257,0.7679714383701529,0.002703181777895969
522,7.0,2935,0.7916295265349951,0.7957071220437758,0.004077595508780729
522,10.0,2935,0.7900123463204749,0.7928688246748267,0.0028564783543517658
523,7.0,2971,0.7868004391567638,0.7903689331114533,0.0035684939546895
523,10.0,2971,0.7806450517206692,0.7836981258279357,0.003053074107266518
524,7.0,3004,0.7846457300610081,0.7855313732783729,0.0008856432173647288
524,10.0,3004,0.783328136964341,0.7838680815125137,0.0005399445481727438
525,7.0,2958,0.7773550202673635,0.7778378584613118,0.0004828381939483428
525,10.0,2958,0.775974565447597,0.7753657332893552,-0.0006088321582418121
526,7.0,2943,0.7989045761098373,0.8012737487094914,0.002369172599654079
526,10.0,2943,0.7914283448050975,0.7934956544948878,0.0020673096897902976
527,7.0,2962,0.7879508038951499,0.7895312281087677,0.0015804242136178148
527,10.0,2962,0.7858315967053686,0.7870819688399325,0.0012503721345639152
528,7.0,2928,0.7776994277640221,0.7812890410357458,0.0035896132717236906
528,10.0,2928,0.7733792187559857,0.777060693899963,0.0036814751439773197
529,7.0,3023,0.7784506047566665,0.7813818433854821,0.0029312386288156134
529,10.0,3023,0.7773385192561834,0.7795143521041193,0.002175832847935988
530,7.0,2974,0.7909220298354129,0.7938769449735676,0.0029549151381547123
530,10.0,2974,0.7877296727562233,0.7896787147588921,0.001949042002668766
531,7.0,2953,0.7941742791237351,0.795872995556347,0.0016987164326119908
531,10.0,2953,0.7903057517460774,0.7914813675370326,0.0011756157909551535
532,7.0,2992,0.7805604605906394,0.782215993985747,0.0016555333951076001
532,10.0,2992,0.7801171676392694,0.7810480331671434,0.0009308655278740252
533,7.0,2956,0.7767850906087654,0.7786888950675028,0.0019038044587373903
533,10.0,2956,0.7756265932785147,0.7770141736002896,0.0013875803217748839
534,7.0,2942,0.7833548115437894,0.7858168715477856,0.0024620600039961804
534,10.0,2942,0.7809957179517221,0.783055485216918,0.0020597672651959664
535,7.0,3013,0.7831889243276964,0.7835272243565196,0.00033830002882317967
535,10.0,3013,0.7803480724293795,0.7796946149692024,-0.0006534574601770871
536,7.0,2995,0.7862329197159559,0.7882450448921104,0.0020121251761545667
536,10.0,2995,0.7837998102466793,0.7852870018975332,0.0014871916508538696
537,7.0,2947,0.7924764780085097,0.7962567618542861,0.0037802838457763333
537,10.0,2947,0.791165036208868,0.7953894041417863,0.004224367932918249
538,7.0,2928,0.7899840810191586,0.7917708469155721,0.001786765896413467
538,10.0,2928,0.7864744369484024,0.7876493031181511,0.0011748661697487117
539,7.0,2994,0.7908994812077683,0.7953725997138152,0.004473118506046925
539,10.0,2994,0.7878830464630385,0.7917296786389414,0.0038466321759028643
540,7.0,2960,0.7653709469849124,0.7705673005825749,0.005196353597662573
540,10.0,2960,0.7621641069352403,0.7665913697953703,0.004427262860130066
541,7.0,2968,0.7844075001897821,0.7814580241193455,-0.0029494760704366074
541,10.0,2968,0.7822672206210777,0.7792260857631221,-0.003041134857955541
542,7.0,2934,0.796800931156478,0.7995593634524052,0.0027584322959272045
542,10.0,2934,0.7923544372823427,0.7940144505844816,0.0016600133021389407
543,7.0,3013,0.7962505604204514,0.7954368169673285,-0.000813743453122906
543,10.0,3013,0.794422360445908,0.793027216914862,-0.0013951435310459726
544,7.0,2970,0.790086310649565,0.7927063136650152,0.0026200030154501786
544,10.0,2970,0.7828013816273759,0.784739183229208,0.001937801601832101
545,7.0,2937,0.7802307271623315,0.7812886213930041,0.0010578942306725958
545,10.0,2937,0.7809728466272703,0.7820944194682425,0.0011215728409722514
546,7.0,2982,0.7847091038063252,0.7881986377469687,0.003489533940643552
546,10.0,2982,0.7814739364597324,0.7842648278280606,0.002790891368328219
547,7.0,2952,0.7954840285198449,0.7955052024296355,2.1173909790617174e-05
547,10.0,2952,0.7913543248355044,0.7910626282000053,-0.00029169663549910574
548,7.0,2962,0.7997988101360357,0.804828556735143,0.005029746599107265
548,10.0,2962,0.7970227511517013,0.8010347631940515,0.004012012042350244
549,7.0,2964,0.7703537088047285,0.7703668319748666,1.3123170138018558e-05
549,10.0,2964,0.7676596827487623,0.7671133430377236,-0.0005463397110386792
550,7.0,2984,0.7873741835434056,0.7920731637157676,0.004698980172362033
550,10.0,2984,0.785178227417946,0.7890508896413914,0.0038726622234454
551,7.0,2983,0.7943147448949335,0.7971415581078143,0.0028268132128808077
551,10.0,2983,0.7911091385226415,0.7933953447210091,0.002286206198367613
552,7.0,3008,0.7901682208194418,0.793727823001461,0.003559602182019228
552,10.0,3008,0.7855955476102487,0.7886277065152242,0.003032158904975435
553,7.0,2999,0.7775431360738772,0.7816813698538237,0.0041382337799465985
553,10.0,2999,0.7746202848482515,0.7787756971300631,0.004155412281811599
554,7.0,2991,0.798397320620053,0.8001994740211871,0.001802153401134099
554,10.0,2991,0.7909321850306743,0.791873773846826,0.000941588816151695
555,7.0,2999,0.7825751853424009,0.785111821004318,0.002536635661917086
555,10.0,2999,0.7756559772024391,0.7781363787821012,0.002480401579662117
556,7.0,2970,0.7938247814260132,0.7958695557882605,0.002044774362247259
556,10.0,2970,0.7892937697596912,0.790604047593286,0.0013102778335947196
557,7.0,2936,0.8059899652239494,0.8035611409058533,-0.002428824318096101
557,10.0,2936,0.8021217423335482,0.7989821039383614,-0.003139638395186717
558,7.0,2938,0.8078594907266113,0.8080893611550145,0.00022987042840316718
558,10.0,2938,0.8020528270930205,0.8017976886163072,-0.00025513847671332357
559,7.0,3008,0.7855220085747183,0.7883894174405003,0.002867408865781962
559,10.0,3008,0.7836718310989805,0.7862406678975676,0.002568836798587104
560,7.0,2971,0.7875751683179507,0.7879489227908029,0.00037375447285215024
560,10.0,2971,0.7859882311715113,0.7853674151622185,-0.0006208160092927573
561,7.0,2961,0.801113105516031,0.8034485505164434,0.002335445000412384
561,10.0,2961,0.7977139282769056,0.7992349465304611,0.0015210182535555505
562,7.0,2972,0.7979956265344628,0.7984245524565877,0.0004289259221249564
562,10.0,2972,0.7916062832625261,0.7910335448663672,-0.0005727383961589005
563,7.0,2950,0.8143905177454094,0.8157808115407912,0.0013902937953818029
563,10.0,2950,0.8103341122126667,0.8111603974702303,0.0008262852575635637
564,7.0,2967,0.7848297789530319,0.785745561317353,0.0009157823643211049
564,10.0,2967,0.7816242023864122,0.7816546886556616,3.048626924939679e-05
565,7.0,2958,0.7870640032547441,0.7887685815142885,0.0017045782595443981
565,10.0,2958,0.7794138882393007,0.780996540782854,0.0015826525435532757
566,7.0,2919,0.7816929028209543,0.777772273208297,-0.003920629612657267
566,10.0,2919,0.7767307724990293,0.7732428853245971,-0.0034878871744322693
567,7.0,3001,0.7843063224230508,0.7851703945084545,0.0008640720854037331
567,10.0,3001,0.7795476212976132,0.7796995386258778,0.0001519173282645836
568,7.0,2917,0.8035255582394064,0.8076511511071122,0.004125592867705752
568,10.0,2917,0.8009579415025564,0.8048902076204606,0.003932266117904204
569,7.0,2922,0.7982953050506751,0.7992609217297957,0.0009656166791205401
569,10.0,2922,0.7939668608497638,0.7947969502268498,0.0008300893770860629
570,7.0,3027,0.7930117258803937,0.7931527260671237,0.00014100018673002257
570,10.0,3027,0.7861980662454529,0.7851498181121961,-0.0010482481332567684
571,7.0,2979,0.7952121549585892,0.7883434507840213,-0.006868704174567863
571,10.0,2979,0.7929137164082998,0.7852433524538394,-0.007670363954460413
572,7.0,2961,0.7889779351920828,0.7913214760065428,0.0023435408144599768
572,10.0,2961,0.7866755217322887,0.7883234560528132,0.0016479343205244579
573,7.0,2902,0.7752033817195725,0.7748902595369337,-0.000313122182638792
573,10.0,2902,0.7725742322047602,0.7715733018794786,-0.0010009303252815904
574,7.0,3003,0.7963709677419355,0.8001898721392934,0.0038189043973578807
574,10.0,3003,0.7925477765679289,0.7954600745907312,0.002912298022802351
575,7.0,2989,0.7716219431592862,0.7716497025776603,2.7759418374073697e-05
575,10.0,2989,0.7699785456089473,0.7696597804255765,-0.00031876518337081716
576,7.0,2997,0.7806526859468248,0.7804429350694115,-0.0002097508774132617
576,10.0,2997,0.7816879559282017,0.7807483528568978,-0.0009396030713039183
577,7.0,2991,0.7899907839510042,0.7900394649623422,4.8681011338036484e-05
577,10.0,2991,0.7887634420115056,0.7876410962458731,-0.0011223457656325264
578,7.0,2943,0.8028098310620867,0.8040755267596583,0.0012656956975716227
578,10.0,2943,0.8008507976545853,0.8016028102258453,0.0007520125712600079
579,7.0,3000,0.7922063979161847,0.7941350517822474,0.0019286538660626684
579,10.0,3000,0.790164795403445,0.7914463222961476,0.0012815268927026668
580,7.0,2966,0.7848333908067997,0.7848346679949423,1.2771881425788223e-06
580,10.0,2966,0.7838995036121352,0.7834029943514484,-0.0004965092606867838
581,7.0,2989,0.779924297895302,0.7825721564545346,0.002647858559232552
581,10.0,2989,0.7748816019863278,0.7769444799994035,0.0020628780130756974
582,7.0,2968,0.7923254753931017,0.7969272424061291,0.004601767013027391
582,10.0,2968,0.7849521997942349,0.7888627723341894,0.003910572539954527
583,7.0,2955,0.7951997774780186,0.7979431485875762,0.0027433711095575797
583,10.0,2955,0.792849237841647,0.795085107288627,0.0022358694469800655
584,7.0,2950,0.7784358176698797,0.7812542645719553,0.0028184469020756664
584,10.0,2950,0.7768178631269979,0.7793780756550064,0.002560212528008532
585,7.0,2996,0.7743592431469155,0.7746522220027121,0.00029297885579659955
585,10.0,2996,0.7684910831213879,0.7679222434027233,-0.0005688397186646155
586,7.0,2970,0.8013410179119133,0.8046358227707772,0.003294804858863909
586,10.0,2970,0.7987309530475124,0.8014630159174532,0.0027320628699407656
587,7.0,2938,0.7876705346329556,0.7883719065218071,0.0007013718888515541
587,10.0,2938,0.7829818725585938,0.782690684000651,-0.00029118855794274534
588,7.0,2972,0.7857430376550417,0.784217934710593,-0.0015251029444487418
588,10.0,2972,0.7807881218056052,0.778750591856763,-0.0020375299488422094
589,7.0,2976,0.7912956317065968,0.791927216844657,0.0006315851380601645
589,10.0,2976,0.7868577824313102,0.7867783514460049,-7.943098530527326e-05
590,7.0,2984,0.7836442519223827,0.7808354276918467,-0.0028088242305360778
590,10.0,2984,0.7804378767635776,0.7761384243983013,-0.004299452365276291
591,7.0,2922,0.7743864570180597,0.7765032334308093,0.0021167764127495436
591,10.0,2922,0.77064107517033,0.7723936253226867,0.0017525501523567577
592,7.0,2910,0.787559263336671,0.7900293758056218,0.0024701124689507914
592,10.0,2910,0.7849422494319617,0.7870408356475638,0.002098586215602105
593,7.0,2934,0.7864180974842558,0.788544847525206,0.0021267500409501983
593,10.0,2934,0.7850782299756314,0.7870317651911403,0.0019535352155088948
594,7.0,2959,0.7827160857238047,0.7849813414113627,0.0022652556875579766
594,10.0,2959,0.7817437157499914,0.7830514578642681,0.0013077421142767554
595,7.0,2974,0.8083526054126348,0.8099832687834774,0.001630663370842611
595,10.0,2974,0.8047180627983072,0.8058595500838657,0.0011414872855585179
596,7.0,3016,0.7901064259182621,0.7952769986153901,0.005170572697128062
596,10.0,3016,0.7846644850055106,0.7888759450105377,0.004211460005027146
597,7.0,2956,0.800001559269794,0.8008474631330148,0.0008459038632208093
597,10.0,2956,0.7968965935859501,0.79755999759654,0.0006634040105898409
598,7.0,2978,0.8010606522401706,0.806422161265197,0.005361509025026301
598,10.0,2978,0.7962685912681011,0.8016080189433608,0.005339427675259634
599,7.0,2969,0.7907283655203861,0.7932879008917046,0.0025595353713185887
599,10.0,2969,0.7859795187528827,0.7883725389594572,0.002393020206574503
600,7.0,2971,0.786655450471788,0.7835396895400816,-0.0031157609317064017
600,10.0,2971,0.7837256029392368,0.779619994288517,-0.004105608650719739
601,7.0,2974,0.7823020427908614,0.7869197616377509,0.004617718846889551
601,10.0,2974,0.7813732690089091,0.7854175535711759,0.004044284562266798
602,7.0,2947,0.7856470193460394,0.7845726903957156,-0.0010743289503237774
602,10.0,2947,0.7844505795091665,0.7836834136970268,-0.0007671658121397584
603,7.0,2981,0.7715565667372897,0.7745280877810998,0.0029715210438101547
603,10.0,2981,0.7701036579154761,0.7728063497509744,0.0027026918354983165
604,7.0,2973,0.7885218041046556,0.7857256691847774,-0.0027961349198781793
604,10.0,2973,0.7850495267713933,0.7816199968165735,-0.003429529954819821
605,7.0,2980,0.8072854117776863,0.8106887786496018,0.0034033668719154475
605,10.0,2980,0.8015610490185818,0.8044025715447682,0.002841522526186413
606,7.0,2952,0.7843591263122248,0.7842025059261768,-0.00015662038604802309
606,10.0,2952,0.7824802541152331,0.7813017486863478,-0.0011785054288853125
607,7.0,2974,0.7979097451346967,0.8000730225605304,0.002163277425833665
607,10.0,2974,0.7960319322372419,0.7973259458451395,0.0012940136078976039
608,7.0,2991,0.7858816573650931,0.7889658296743447,0.0030841723092516204
608,10.0,2991,0.7839237123717253,0.7868253755201152,0.0029016631483899102
609,7.0,2975,0.7856127609907924,0.7835805991440798,-0.00203216184671251
609,10.0,2975,0.7790576700801223,0.7752517715207995,-0.0038058985593227845
610,7.0,2973,0.7997681413376214,0.7987517563026557,-0.0010163850349657055
610,10.0,2973,0.7958535614904195,0.7940458983717048,-0.0018076631187147196
611,7.0,2921,0.7865713355402398,0.7864614424485808,-0.00010989309165898575
611,10.0,2921,0.7836730078864799,0.7830305771340907,-0.0006424307523891226
612,7.0,2943,0.7848716416211293,0.787101548269581,0.002229906648451685
612,10.0,2943,0.7839074443169388,0.7858119761363103,0.0019045318193714467
613,7.0,2981,0.7857131298143234,0.7873232984619062,0.001610168647582788
613,10.0,2981,0.7833951522063918,0.7847041884446623,0.0013090362382705
614,7.0,2971,0.7859408532866515,0.7874808930444303,0.0015400397577787217
614,10.0,2971,0.7825863481915644,0.7839749641763435,0.001388615984779129
615,7.0,2991,0.8059893412041195,0.8093273036358865,0.003337962431766983
615,10.0,2991,0.8030505259830351,0.8060912674020979,0.0030407414190628534
616,7.0,2959,0.7876199722822658,0.7863342779426822,-0.0012856943395835874
616,10.0,2959,0.7853732964135928,0.7831006193966227,-0.0022726770169700927
617,7.0,3015,0.784531442179363,0.7851385654096773,0.0006071232303143104
617,10.0,3015,0.7846301773498263,0.7839300959421299,-0.0007000814076963957
618,7.0,2970,0.8038432712532336,0.802719731586172,-0.0011235396670615794
618,10.0,2970,0.8046915644272488,0.8022974194754096,-0.0023941449518392055
619,7.0,2995,0.7828261652812664,0.7818709378794465,-0.0009552274018198581
619,10.0,2995,0.781793245203346,0.7797821370347604,-0.002011108168585629
620,7.0,2979,0.7805684871271471,0.7799795067087291,-0.0005889804184180392
620,10.0,2979,0.7785195965425136,0.7773770218905196,-0.0011425746519939661
621,7.0,3026,0.7838351775450189,0.7859054451817692,0.0020702676367503337
621,10.0,3026,0.7782626397076711,0.7797563001589456,0.0014936604512745255
622,7.0,2997,0.7850722374230752,0.785816681762531,0.0007444443394558631
622,10.0,2997,0.7828324922261304,0.7837647193760514,0.0009322271499210277
623,7.0,2943,0.804964648533233,0.8060214996004915,0.0010568510672585019
623,10.0,2943,0.802158392933612,0.8031752727551627,0.0010168798215506314
624,7.0,2998,0.7927420579259162,0.7929830328575588,0.0002409749316425458
624,10.0,2998,0.7867235027780781,0.7861038080897845,-0.0006196946882935928
625,7.0,3026,0.8061249871781722,0.8077623345984204,0.0016373474202482363
625,10.0,3026,0.8004706951759184,0.8020094598367918,0.0015387646608734373
626,7.0,2983,0.8071907175690507,0.8099801159767188,0.00278939840766812
626,10.0,2983,0.8054372590919884,0.8073733638462433,0.0019361047542548748
627,7.0,2978,0.7967547318714353,0.7998868141025475,0.0031320822311121654
627,10.0,2978,0.7931189685234921,0.7961049578644411,0.002985989340949069
628,7.0,2990,0.7872033915745714,0.787666440287296,0.000463048712724623
628,10.0,2990,0.7803057014594428,0.780126981819063,-0.00017871964037974308
629,7.0,2943,0.7870098704059433,0.7854210838071092,-0.0015887865988341021
629,10.0,2943,0.7836216557760264,0.7804233698492645,-0.003198285926761857
630,7.0,2971,0.7754149986961891,0.7780283514386335,0.0026133527424443415
630,10.0,2971,0.7692954072459526,0.7714999993256065,0.0022045920796539553
631,7.0,3013,0.7902952064395125,0.7961502162433427,0.005855009803830247
631,10.0,3013,0.7873257719923382,0.792715498840658,0.005389726848319731
632,7.0,2981,0.7739859661586667,0.7775792551513528,0.0035932889926861833
632,10.0,2981,0.7707337700608344,0.7739935182031926,0.0032597481423581876
633,7.0,2986,0.7977156895346549,0.8016423147136468,0.003926625178991894
633,10.0,2986,0.7933087056705257,0.7957914495169042,0.0024827438463784768
634,7.0,2964,0.8002844095553749,0.7998913460040177,-0.00039306355135726445
634,10.0,2964,0.7958773213027971,0.7946827250010241,-0.0011945963017729877
635,7.0,2932,0.7960546312419574,0.7980871111515113,0.002032479909553908
635,10.0,2932,0.7922794142355021,0.7939541791837201,0.0016747649482180549
636,7.0,2986,0.801044511443135,0.8043601114665196,0.0033156000233846017
636,10.0,2986,0.7962429636521999,0.7983087653167364,0.002065801664536515
637,7.0,3000,0.7965697753774265,0.7926670484866813,-0.003902726890745112
637,10.0,3000,0.7921450660386141,0.7880964422939014,-0.004048623744712709
638,7.0,2936,0.7850635887841015,0.7880989102677556,0.003035321483654041
638,10.0,2936,0.7808489163088206,0.7834707979717744,0.002621881662953851
639,7.0,2926,0.7744592955700286,0.7722977485179072,-0.0021615470521213487
639,10.0,2926,0.7705704675133567,0.7670765693164565,-0.003493898196900158
640,7.0,2971,0.7867469334319503,0.783235262450789,-0.003511670981161341
640,10.0,2971,0.7839162815634124,0.7804525376022005,-0.0034637439612119625
641,7.0,2965,0.7872182231180216,0.7877288287423617,0.0005106056243401325
641,10.0,2965,0.7889298623534996,0.7888726617741916,-5.720057930802547e-05
642,7.0,3006,0.8060232809136753,0.8081525881571004,0.0021293072434251936
642,10.0,3006,0.8011611618095986,0.8031669942242669,0.0020058324146682294
643,7.0,3035,0.7835908262162941,0.7871938073761315,0.0036029811598374817
643,10.0,3035,0.7814260937108011,0.7848689669812231,0.003442873270422031
644,7.0,2978,0.7889385743855516,0.7928461432167426,0.003907568831191033
644,10.0,2978,0.7855102266416101,0.7886813712236942,0.0031711445820841178
645,7.0,2971,0.7891280417149479,0.7908038818076477,0.0016758400926998318
645,10.0,2971,0.7829173407864103,0.783771868353769,0.0008545275673587094
646,7.0,2988,0.796985051840007,0.7992234654983345,0.0022384136583274428
646,10.0,2988,0.7962575026768962,0.7980920361110838,0.0018345334341876018
647,7.0,2996,0.7937814581362894,0.797219447990317,0.0034379898540275455
647,10.0,2996,0.7874588942570502,0.7905802896350265,0.003121395377976288
